ids	maltype	system calls frequency_1gram-scaled
mimic_62_2021-11-24	mimic	[0.9772796720325497, 20.0, 0.0, -0.4628793001144394, 0.0, 0.9001321951162898, 0.9003148666511123, 0.9770427556026028, 0.0, 10.0, 0.0, 20.0, 0.9791891781894834, 20.0, 0.977042420712434, 0.0, 29.26417555799515]
mimic_63_2021-11-24	mimic	[-1.0946371101913106, 10.0, 0.0, -0.22888615341666865, 0.0, -1.1740245595446712, -1.1739601478148254, -1.0944475852763296, 0.0, 5.0, 0.0, 10.0, -1.0832634779667272, 10.0, -1.094526848603799, 0.0, 13.019965835969057]
mimic_64_2021-11-24	mimic	[-1.673818458536309, 10.0, 0.0, -0.5798758734633248, 0.0, -1.747727491684937, -1.7476957901139145, -1.673771114140625, 0.0, 5.0, 0.0, 10.0, -1.6746806400353837, 10.0, -1.6740162502442355, 0.0, 12.399873303976241]
mimic_65_2021-11-24	mimic	[-0.19942234570224457, 15.0, 0.0, 0.7070864333744145, 0.0, -0.269339166554252, -0.26922317342010793, -0.1995171278037553, 0.0, 5.0, 0.0, 15.0, -0.20614761630919212, 20.0, -0.19923457366218325, 0.0, 13.883666148387622]
mimic_66_2021-11-24	mimic	[0.9841036054445673, 10.0, 0.0, 1.2335710134443987, 0.0, 0.9001321951162898, 0.9003148666511123, 0.9841510197604469, 0.0, 5.0, 0.0, 10.0, 0.9746013158603188, 10.0, 0.984360886175172, 0.0, 15.057412726802596]
mimic_67_2021-11-24	mimic	[-1.4972491815003521, 10.0, 0.0, -0.5798758734633248, 0.0, -1.5712035125648551, -1.5711617463295795, -1.4970596671766203, 0.0, 5.0, 0.0, 10.0, -1.4690609920101032, 10.0, -1.4968206773737, 0.0, 12.654554165330433]
mimic_68_2021-11-24	mimic	[0.9593668468260034, 10.0, 0.0, -0.5798758734633248, 0.0, 0.8780666977262797, 0.8782481111780703, 0.9592720952079925, 0.0, 5.0, 0.0, 10.0, 0.9491595338531341, 10.0, 0.9593006862573116, 0.0, 15.03526656494571]
mimic_69_2021-11-24	mimic	[0.9192762380303996, 15.0, 0.0, -0.5213775867888821, 0.0, 0.8560012003362695, 0.8561813557050285, 0.9191814853577517, 0.0, 10.0, 0.0, 15.0, 0.9883649028478123, 10.0, 0.918716468691219, 0.0, 29.219883234281376]
mimic_6_2021-11-24	mimic	[0.30597522262531296, 10.0, 0.0, 0.8240830067232998, 0.0, 0.21610177602597294, 0.21624544698681367, 0.3061647843852751, 0.0, 5.0, 0.0, 10.0, 0.29893431829246025, 10.0, 0.30618308662811705, 0.0, 14.381954790167564]
mimic_70_2021-11-24	mimic	[0.8335505745419278, 10.0, 0.0, -0.4043810134399967, 0.0, 0.7677392107762285, 0.7679143338128609, 0.8335979848973085, 0.0, 5.0, 0.0, 10.0, 0.8240360157850121, 10.0, 0.8333343716259423, 0.0, 14.924535755661278]
mimic_71_2021-11-24	mimic	[-2.3890519792834093, 10.0, 0.0, -0.4043810134399967, 0.0, -2.453823408165264, -2.453831965251255, -2.388862488419743, 0.0, 5.0, 0.0, 10.0, -2.3874676146301184, 10.0, -2.3890081487856696, 0.0, 11.746561529198095]
mimic_72_2021-11-24	mimic	[-1.6725389710215557, 5.0, 0.0, 0.7655847200488571, 0.0, -1.7256619942949267, -1.7256290346408727, -1.67263379187537, 0.0, 5.0, 0.0, 5.0, -1.6613341314414507, 0.0, -1.6726856201601012, 0.0, 12.554896436974445]
mimic_73_2021-11-24	mimic	[-0.051854785667362804, 10.0, 0.0, -0.4628793001144394, 0.0, -0.11488068482418043, -0.1147558851088147, -0.05166523332059767, 0.0, 5.0, 0.0, 10.0, -0.05975310016948942, 10.0, -0.05175640600397803, 0.0, 14.04976236231427]
mimic_74_2021-11-24	mimic	[-1.3906252219375763, 10.0, 0.0, -0.5798758734633248, 0.0, -1.4608760256148041, -1.46082796896437, -1.3908622006584292, 0.0, 5.0, 0.0, 10.0, -1.3935698027756696, 10.0, -1.3910355856850327, 0.0, 12.732065731829536]
mimic_75_2021-11-24	mimic	[0.7456924318622006, 15.0, 0.0, -0.4043810134399967, 0.0, 0.6794772212161876, 0.6796473119206934, 0.7458820051895122, 0.0, 5.0, 0.0, 15.0, 0.7360324747437663, 20.0, 0.7455127860730862, 0.0, 14.835951108233733]
mimic_76_2021-11-24	mimic	[-0.4020078688715187, 10.0, 0.0, -0.5798758734633248, 0.0, -0.467928643064344, -0.46782397267748493, -0.4021026563023126, 0.0, 5.0, 0.0, 10.0, -0.4067623236117477, 10.0, -0.4021556614926461, 0.0, 13.684350691675647]
mimic_77_2021-11-24	mimic	[0.7896215032020643, 20.0, 0.0, -0.4628793001144394, 0.0, 0.7236082159962081, 0.7237808228667771, 0.789526747118675, 0.0, 10.0, 0.0, 20.0, 0.7814940196418506, 20.0, 0.7894235788495143, 0.0, 29.05378702035473]
mimic_78_2021-11-24	mimic	[-1.446496176748471, 10.0, 0.0, 0.06360527995554481, 0.0, -1.5050070203948245, -1.5049614799104538, -1.446590991655927, 0.0, 5.0, 0.0, 10.0, -1.4294385446218647, 10.0, -1.4462567341766013, 0.0, 12.698846489044206]
mimic_79_2021-11-24	mimic	[0.9278061547954217, 15.0, 0.0, 3.5735024804221065, 0.0, 0.8560012003362695, 0.8561813557050285, 0.9278535676303216, 0.0, 10.0, 0.0, 15.0, 0.9170444975489828, 10.0, 0.9278091075994692, 0.0, 29.186663991496047]
mimic_7_2021-11-24	mimic	[-0.6212267297325859, 15.0, 0.0, -0.5798758734633248, 0.0, -0.7106491143544565, -0.7105582828809457, -0.6211793576470682, 0.0, 5.0, 0.0, 15.0, -0.6278138721987632, 20.0, -0.6210443103327191, 0.0, 13.440742911249897]
mimic_80_2021-11-24	mimic	[-0.8144293444603357, 10.0, 0.0, -0.5798758734633248, 0.0, -0.8871730934745383, -0.8870923266652808, -0.8145241427404282, 0.0, 5.0, 0.0, 10.0, -0.8192528548429898, 10.0, -0.8144292158935535, 0.0, 13.263573616394806]
mimic_81_2021-11-24	mimic	[0.8676702416020161, 10.0, 0.0, 1.4675641601421696, 0.0, 0.7787719594712337, 0.7679143338128609, 0.8675754875718035, 0.0, 5.0, 0.0, 10.0, 0.8586535224505258, 10.0, 0.867487210452053, 0.0, 14.924535755661278]
mimic_82_2021-11-24	mimic	[-0.989292638143288, 10.0, 0.0, 0.5315915733510863, 0.0, -1.06369707259462, -1.063626370449616, -0.9892452757402366, 0.0, 5.0, 0.0, 10.0, -0.9618936654406488, 10.0, -0.9891853002765095, 0.0, 13.219281292681034]
mimic_83_2021-11-24	mimic	[0.5111197208240937, 10.0, 0.0, -0.17038786674222595, 0.0, 0.43675674992607516, 0.4369130017172326, 0.5114514532638132, 0.0, 5.0, 0.0, 10.0, 0.5199858668794757, 10.0, 0.5111001195847811, 0.0, 14.61448948966487]
mimic_84_2021-11-24	mimic	[0.9273796589571706, 10.0, 0.0, -0.5798758734633248, 0.0, 0.8339357029462592, 0.8341146002319866, 0.927284906497694, 0.0, 5.0, 0.0, 10.0, 0.9145420271876203, 10.0, 0.9273655642380912, 0.0, 15.00204732216038]
mimic_85_2021-11-24	mimic	[-0.931289204141138, 10.0, 0.0, -0.17038786674222595, 0.0, -1.0195660778145996, -1.0194928595035322, -0.9312418402122286, 0.0, 5.0, 0.0, 10.0, -0.9360348050399037, 10.0, -0.9310811199359835, 0.0, 13.141769726181932]
mimic_86_2021-11-24	mimic	[-1.4110970221736294, 10.0, 0.0, -0.5798758734633248, 0.0, -1.4829415230048144, -1.482894724437412, -1.4113340014330202, 0.0, 5.0, 0.0, 10.0, -1.41442372245369, 10.0, -1.4109950369470454, 0.0, 12.665627246258877]
mimic_87_2021-11-24	mimic	[-0.803766948504058, 10.0, 0.0, -0.5798758734633248, 0.0, -0.865107596084528, -0.865025571192239, -0.8034352506541914, 0.0, 5.0, 0.0, 10.0, -0.7721229963706638, 10.0, -0.8035624035397911, 0.0, 13.363231344750794]
mimic_88_2021-11-24	mimic	[0.5584607588699662, 10.0, 0.0, 0.7655847200488571, 0.0, 0.48088774470609563, 0.48104651266331633, 0.5583659967055844, 0.0, 5.0, 0.0, 10.0, 0.5708694308938453, 10.0, 0.5583374875715446, 0.0, 14.82487802730529]
mimic_89_2021-11-24	mimic	[1.015664297475149, 10.0, 0.0, 0.06360527995554481, 0.0, 0.9442631898963103, 0.944448377597196, 1.0155695473381179, 0.0, 5.0, 0.0, 10.0, 1.0183945471841616, 10.0, 1.0154089214716362, 0.0, 15.134924293301697]
mimic_8_2021-11-24	mimic	[0.9026429003386066, 10.0, 0.0, -0.5798758734633248, 0.0, 0.811870205556249, 0.8120478447589448, 0.9028324777947102, 0.0, 5.0, 0.0, 10.0, 0.8936881075096, 10.0, 0.9027489076816089, 0.0, 14.96882807937505]
mimic_90_2021-11-24	mimic	[-0.3559463183403995, 10.0, 0.0, 1.935550453537711, 0.0, -0.4237976482843236, -0.4236904617314012, -0.35604110455948274, 0.0, 5.0, 0.0, 10.0, -0.36171785710722376, 10.0, -0.3558053802286387, 0.0, 13.728643015389418]
mimic_91_2021-11-24	mimic	[-2.3361664953402728, 10.0, 0.0, 0.2391001399788729, 0.0, -2.409692413385244, -2.4096984543051714, -2.3362613336516964, 0.0, 5.0, 0.0, 10.0, -2.336584050615749, 10.0, -2.335782945420302, 0.0, 11.746561529198095]
mimic_92_2021-11-24	mimic	[-1.0639294098372312, 10.0, 0.0, -0.28738444009111136, 0.0, -1.1298935647646509, -1.1298266368687417, -1.0640242146807566, 0.0, 5.0, 0.0, 10.0, -1.067831577404992, 10.0, -1.0637005849880237, 0.0, 13.019965835969057]
mimic_93_2021-11-24	mimic	[1.0062813890336246, 10.0, 0.0, -0.5798758734633248, 0.0, 0.9221976925063001, 0.9223816221241542, 1.0060444733666067, 0.0, 5.0, 0.0, 10.0, 0.9929527651769767, 10.0, 1.005872739202008, 0.0, 15.079558888659482]
mimic_94_2021-11-24	mimic	[-2.272192119602607, 5.0, 0.0, 0.999577866746628, 0.0, -2.343495921215213, -2.3434981878860457, -2.272002625664786, 0.0, 5.0, 0.0, 5.0, -2.270268586039644, 0.0, -2.2719127013818614, 0.0, 12.100900118908276]
mimic_95_2021-11-24	mimic	[-0.5043668700517835, 10.0, 0.0, -0.5798758734633248, 0.0, -0.5782561300143951, -0.5781577500426944, -0.5046038254584247, 0.0, 5.0, 0.0, 10.0, -0.5118660787889702, 10.0, -0.5046141779709781, 0.0, 13.584692963319657]
mimic_96_2021-11-24	mimic	[0.20788117982755916, 10.0, 0.0, -0.17038786674222595, 0.0, 0.12783978646593203, 0.1279784250946461, 0.20778640844071256, 0.0, 5.0, 0.0, 10.0, 0.2009208958057647, 10.0, 0.2074946887214985, 0.0, 14.282297061811576]
mimic_97_2021-11-24	mimic	[-1.7595441220247807, 10.0, 0.0, -0.4628793001144394, 0.0, -1.7918584864649574, -1.7918293010599984, -1.7593546146010681, 0.0, 5.0, 0.0, 10.0, -1.7631012594701898, 10.0, -1.759398347309512, 0.0, 12.355580980262468]
mimic_98_2021-11-24	mimic	[-0.7628233480319522, 10.0, 0.0, 0.999577866746628, 0.0, -0.8430420986945178, -0.8429588157191971, -0.76291814495448, 0.0, 5.0, 0.0, 10.0, -0.7679522124350598, 10.0, -0.7631999576543875, 0.0, 13.307865940108579]
mimic_99_2021-11-24	mimic	[-0.04289837306408963, 10.0, 0.0, -0.5798758734633248, 0.0, -0.11488068482418043, -0.1147558851088147, -0.042850985764870966, 0.0, 5.0, 0.0, 10.0, -0.04765782675623763, 10.0, -0.04310731045710584, 0.0, 14.038689281385826]
mimic_9_2021-11-24	mimic	[0.4155846530558465, 15.0, 0.0, 0.5315915733510863, 0.0, 0.3484947603660343, 0.348645979825065, 0.41563205241607454, 0.0, 5.0, 0.0, 15.0, 0.409460092585968, 20.0, 0.41573829688849806, 0.0, 14.50375868038044]
noise_0_2021-11-24	noise	[0.8484779288807165, 0.0, 0.0, -0.5798758734633248, 0.0, 0.7677392107762285, 0.7679143338128609, 0.8482410090624675, 0.0, 0.0, 0.0, 0.0, 0.8390508379531868, 5120.0, 0.8481930742321073, 0.0, 0.7509921672540545]
noise_100_2021-11-24	noise	[-1.6550526416532605, 0.0, 0.0, -0.5798758734633248, 0.0, -1.7256619942949267, -1.7256290346408727, -1.6552896273302302, 0.0, 0.0, 0.0, 0.0, -1.61962629208541, 2560.0, -1.6549438857049787, 0.0, -1.740451041645653]
noise_101_2021-11-24	noise	[1.0519164437264927, 0.0, 0.0, -0.5798758734633248, 0.0, 0.9773614359813256, 0.9775485108067589, 1.051821694543123, 0.0, 0.0, 0.0, 0.0, 1.0413338588299839, 2560.0, 1.0515577054239482, 0.0, 0.9503076239660311]
noise_102_2021-11-24	noise	[1.0459455019909774, 0.0, 0.0, -0.4043810134399967, 0.0, 0.9663286872863206, 0.966515133070238, 1.0459929179336906, 0.0, 0.0, 0.0, 0.0, 1.0354947613201382, 2560.0, 1.0457916417260333, 0.0, 0.9503076239660311]
noise_103_2021-11-24	noise	[0.35544873986244097, 0.0, 0.0, 0.06360527995554481, 0.0, 0.2822982681960036, 0.2824457134059393, 0.3553539723575564, 0.0, 0.0, 0.0, 0.0, 0.3594106853587192, 2560.0, 0.3549728563797037, 0.0, 0.2748496873309993]
noise_104_2021-11-24	noise	[0.4194231156001065, 0.0, 0.0, 1.175072726769956, 0.0, 0.3484947603660343, 0.348645979825065, 0.4193283497781535, 0.0, 0.0, 0.0, 0.0, 0.42697738511550504, 2560.0, 0.41906487209883353, 0.0, 0.330215091973215]
noise_105_2021-11-24	noise	[-1.491704735603088, 0.0, 0.0, -0.05339129339334057, 0.0, -1.549138015174845, -1.5490949908565375, -1.4916573864166587, 0.0, 0.0, 0.0, 0.0, -1.4940856956237276, 2560.0, -1.4917199287178524, 0.0, -1.5743548277190058]
noise_106_2021-11-24	noise	[0.999030959783356, 0.0, 0.0, -0.4043810134399967, 0.0, 0.9221976925063001, 0.9223816221241542, 0.9990783744919196, 0.0, 0.0, 0.0, 0.0, 1.020897017545524, 2560.0, 0.998776045419959, 0.0, 1.005673028608247]
noise_107_2021-11-24	noise	[1.115037827787656, 0.0, 0.0, -0.5798758734633248, 0.0, 1.0325251794563512, 1.0327153994893636, 1.1152274108310924, 0.0, 0.0, 0.0, 0.0, 1.1097347153738906, 5120.0, 1.114984406101011, 0.0, 1.027819190465133]
noise_108_2021-11-24	noise	[-0.2284240627033196, 0.0, 0.0, 1.175072726769956, 0.0, -0.29140466394426223, -0.2912899288931498, -0.22851884556775928, 0.0, 0.0, 0.0, 0.0, -0.23325771189061856, 2560.0, -0.22850843551313527, 0.0, -0.31202360187648737]
noise_109_2021-11-24	noise	[1.0676967897417837, 0.0, 0.0, -0.4043810134399967, 0.0, 0.9883941846763308, 0.9885818885432798, 1.06745987569038, 0.0, 0.0, 0.0, 0.0, 1.0867954037280683, 5120.0, 1.0675252664335584, 0.0, 1.005673028608247]
noise_10_2021-11-24	noise	[0.20745468398930805, 0.0, 0.0, -0.28738444009111136, 0.0, 0.13887253516093714, 0.1334951139629066, 0.20735991259124192, 0.0, 0.0, 0.0, 0.0, 0.29392937756973536, 2560.0, 0.2074946887214985, 0.0, 0.3745074156869876]
noise_110_2021-11-24	noise	[-1.6264774204904366, 0.0, 0.0, -0.5798758734633248, 0.0, -1.6815309995149064, -1.6814955236947888, -1.6261457442830693, 0.0, 0.0, 0.0, 0.0, -1.6275507815630577, 2560.0, -1.626335338896094, 0.0, -1.7072317988603236]
noise_111_2021-11-24	noise	[-1.751867196936261, 0.0, 0.0, -0.5798758734633248, 0.0, -1.8139239838549677, -1.8138960565330402, -1.7521041851600672, 0.0, 0.0, 0.0, 0.0, -1.7543426132054214, 2560.0, -1.751858110166085, 0.0, -1.8401087700016412]
noise_112_2021-11-24	noise	[0.3238880478318593, 0.0, 0.0, -0.5798758734633248, 0.0, 0.23816727341598315, 0.23831220245985554, 0.3239354447798854, 0.0, 0.0, 0.0, 0.0, 0.3293810410223699, 5120.0, 0.32392482108323944, 0.0, 0.2194842826887836]
noise_113_2021-11-24	noise	[0.02278198602658029, 0.0, 0.0, -0.4043810134399967, 0.0, -0.04868419265414976, -0.048555618689689016, 0.022971540336765545, 0.0, 0.0, 0.0, 0.0, 0.014903932277823355, 2560.0, 0.022758878707536186, 0.0, -0.05734274052229504]
noise_114_2021-11-24	noise	[1.1197292820084181, 0.0, 0.0, -0.5798758734633248, 0.0, 1.0325251794563512, 1.0327153994893636, 1.1196345346089558, 0.0, 0.0, 0.0, 0.0, 1.1084834801932093, 2560.0, 1.1198633830761695, 0.0, 1.0167461095366899]
noise_115_2021-11-24	noise	[0.2599136720941938, 0.0, 0.0, -0.4043810134399967, 0.0, 0.6353462264361672, 0.6355138009746096, 0.2601032326424453, 0.0, 0.0, 0.0, 0.0, 0.24888491106521143, 2560.0, 0.26005457704479873, 0.0, 0.6181151961127368]
noise_116_2021-11-24	noise	[-0.6263446797915991, 0.0, 0.0, -0.5798758734633248, 0.0, -0.6885836169644463, -0.6884915274079039, -0.6260129772744023, 0.0, 0.0, 0.0, 0.0, -0.6244772450502799, 2560.0, -0.6259232873078777, 0.0, -0.6442160297297816]
noise_117_2021-11-24	noise	[0.48382398717602304, 0.0, 0.0, -0.4628793001144394, 0.0, 0.39262575514605474, 0.39277949077114876, 0.4841557188976918, 0.0, 0.0, 0.0, 0.0, 0.5512667463965062, 2560.0, 0.4838222028600304, 0.0, 0.40772665847231704]
noise_118_2021-11-24	noise	[1.0207822475341621, 0.0, 0.0, -0.5798758734633248, 0.0, 0.9442631898963103, 0.944448377597196, 1.0208296628149225, 0.0, 0.0, 0.0, 0.0, 1.071363503166333, 2560.0, 1.020731441808173, 0.0, 0.9392345430375879]
noise_119_2021-11-24	noise	[-1.8601971398520412, 0.0, 0.0, 2.1695436002354818, 0.0, -1.924251470805019, -1.9242298338982498, -1.8600076350761408, 0.0, 0.0, 0.0, 0.0, -1.8619488387440062, 2560.0, -1.860304462023021, 0.0, -1.895474174643857]
noise_11_2021-11-24	noise	[-0.01858811028377674, 0.0, 0.0, -0.5798758734633248, 0.0, -0.09281518743417021, -0.0926891296357728, -0.018256391778730327, 0.0, 0.0, 0.0, 0.0, -0.004281673825955347, 2560.0, -0.0187124255813125, 0.0, 0.020168825976806977]
noise_120_2021-11-24	noise	[0.9218352130599062, 0.0, 0.0, -0.4628793001144394, 0.0, 0.8560012003362695, 0.8561813557050285, 0.9220247910208893, 0.0, 0.0, 0.0, 0.0, 0.9958723139318997, 2560.0, 0.9215995005401764, 0.0, 1.2049884853202235]
noise_121_2021-11-24	noise	[0.4373359408066528, 0.0, 0.0, -0.5798758734633248, 0.0, 0.3484947603660343, 0.348645979825065, 0.4376676713053913, 0.0, 0.0, 0.0, 0.0, 0.47660971394919344, 5120.0, 0.43747192159602305, 0.0, 0.4298728203292033]
noise_122_2021-11-24	noise	[0.2104401548570658, 0.0, 0.0, -0.5798758734633248, 0.0, 0.12783978646593203, 0.1279784250946461, 0.2106297141038502, 0.0, 0.0, 0.0, 0.0, 0.20384044456068753, 2560.0, 0.21082126393183395, 0.0, 0.14197271618968157]
noise_123_2021-11-24	noise	[0.09869824523527669, 0.0, 0.0, -0.5798758734633248, 0.0, 0.017512299515880913, 0.017644647729436653, 0.0988878015425407, 0.0, 0.0, 0.0, 0.0, 0.15796182126904282, 5120.0, 0.09860479350318459, 0.0, 0.053388068762136406]
noise_124_2021-11-24	noise	[0.5507838337814464, 0.0, 0.0, 3.339509333724336, 0.0, 0.48088774470609563, 0.48104651266331633, 0.5506890714151127, 0.0, 0.0, 0.0, 0.0, 0.5445934920995397, 2560.0, 0.5503537070667395, 0.0, 0.46309206311453277]
noise_125_2021-11-24	noise	[-1.6294628913581943, 0.0, 0.0, -0.17038786674222595, 0.0, -1.7035964969049167, -1.7035622791678309, -1.6292733805125208, 0.0, 0.0, 0.0, 0.0, -1.6025260779494332, 2560.0, -1.6296619141064292, 0.0, -1.7183048797887668]
noise_126_2021-11-24	noise	[-0.2778975799404476, 0.0, 0.0, -0.5798758734633248, 0.0, -0.3576011561142929, -0.3574901953122755, -0.2779923641063543, 0.0, 0.0, 0.0, 0.0, -0.28414127590498817, 2560.0, -0.2777417486261, 0.0, -0.3784620874471462]
noise_127_2021-11-24	noise	[-0.5192942243905722, 0.0, 0.0, -0.4043810134399967, 0.0, -0.6003216274044054, -0.6002245055157363, -0.5193890149067405, 0.0, 0.0, 0.0, 0.0, -0.5247955089893428, 2560.0, -0.519029337215765, 0.0, -0.6220698678728954]
noise_128_2021-11-24	noise	[-0.5738856916867133, 0.0, 0.0, 0.2391001399788729, 0.0, -0.6444526221844258, -0.64435801646182, -0.5736961530726695, 0.0, 0.0, 0.0, 0.0, -0.5735936810359104, 2560.0, -0.5740287140266447, 0.0, -0.6331429488013386]
noise_129_2021-11-24	noise	[0.6642317267562398, 0.0, 0.0, 0.5315915733510863, 0.0, 0.5912152316561468, 0.5913802900285258, 0.6642791326574617, 0.0, 0.0, 0.0, 0.0, 0.6559534231801682, 2560.0, 0.6643443509409012, 0.0, 0.5848959533274073]
noise_12_2021-11-24	noise	[-1.6008876701953703, 0.0, 0.0, 0.7655847200488571, 0.0, -1.6815309995149064, -1.6814955236947888, -1.6006981585979874, 0.0, 0.0, 0.0, 0.0, -1.5829233934520943, 2560.0, -1.6006098239361664, 0.0, -1.6850856370034373]
noise_130_2021-11-24	noise	[-1.2584115120797343, 0.0, 0.0, -0.05339129339334057, 0.0, -1.3284830412747428, -1.3284274361261186, -1.2585063220393717, 0.0, 0.0, 0.0, 0.0, -1.2621901088041416, 2560.0, -1.2584161206329925, 0.0, -1.3086008854363704]
noise_131_2021-11-24	noise	[-1.4085380471441227, 0.0, 0.0, -0.5798758734633248, 0.0, -1.4829415230048144, -1.482894724437412, -1.4084906957698826, 0.0, 0.0, 0.0, 0.0, -1.410252938518086, 2560.0, -1.408333776778777, 0.0, -1.4857701802914607]
noise_132_2021-11-24	noise	[0.26972307637396914, 0.0, 0.0, 0.2975984266533156, 0.0, 0.1940362786359627, 0.19417869151377176, 0.2697704718971133, 0.0, 0.0, 0.0, 0.0, 0.26181434126558406, 2560.0, 0.26981253099511604, 0.0, 0.18626503990345414]
noise_133_2021-11-24	noise	[0.9179967505156463, 0.0, 0.0, -0.5798758734633248, 0.0, 0.8339357029462592, 0.8341146002319866, 0.918897154791438, 0.0, 0.0, 0.0, 0.0, 1.0430021724042255, 5120.0, 0.918272925329841, 0.0, 0.8727960574669291]
noise_134_2021-11-24	noise	[-0.5666352624364446, 0.0, 0.0, -0.17038786674222595, 0.0, -0.6444526221844258, -0.64435801646182, -0.5663035583485116, 0.0, 0.0, 0.0, 0.0, -0.516871019511695, 2560.0, -0.5664884768832176, 0.0, -0.5002659776600208]
noise_135_2021-11-24	noise	[-1.8085911434236577, 0.0, 0.0, 0.005106993281102121, 0.0, -1.8801204760249983, -1.8800963229521659, -1.8086859678565064, 0.0, 0.0, 0.0, 0.0, -1.809396961155395, 2560.0, -1.8084098887417879, 0.0, -1.7625972035025392]
noise_136_2021-11-24	noise	[-0.1375804491558346, 0.0, 0.0, 3.047017900352122, 0.0, -0.20314267438422134, -0.20302290700098224, -0.1375330643473546, 0.0, 0.0, 0.0, 0.0, -0.14400293566869155, 2560.0, -0.1375820464306328, 0.0, -0.2234389544489422]
noise_137_2021-11-24	noise	[-1.8563586773077814, 0.0, 0.0, -0.17038786674222595, 0.0, -1.9021859734150086, -1.9021630784252077, -1.8563113377140619, 0.0, 0.0, 0.0, 0.0, -1.8556926628406, 2560.0, -1.8567561151319965, 0.0, -1.8290356890731982]
noise_138_2021-11-24	noise	[0.3034162475958063, 0.0, 0.0, 4.74346821391096, 0.0, 0.21610177602597294, 0.21624544698681367, 0.3033214787221375, 0.0, 0.0, 0.0, 0.0, 0.2964318479310978, 2560.0, 0.30330005477915967, 0.0, 0.2194842826887836]
noise_139_2021-11-24	noise	[0.7222351607583899, 0.0, 0.0, 0.999577866746628, 0.0, 0.6353462264361672, 0.6355138009746096, 0.7225668987517835, 0.0, 0.0, 0.0, 0.0, 0.7310275340210415, 2560.0, 0.722448531281427, 0.0, 0.6181151961127368]
noise_13_2021-11-24	noise	[0.8983779419560955, 0.0, 0.0, -0.5798758734633248, 0.0, 0.8339357029462592, 0.8341146002319866, 0.8984253540168469, 0.0, 0.0, 0.0, 0.0, 0.8895173235739959, 5120.0, 0.8980917023871392, 0.0, 0.8395768146815996]
noise_140_2021-11-24	noise	[0.8540223747779808, 0.0, 0.0, 4.275481920515419, 0.0, 0.7677392107762285, 0.7679143338128609, 0.8539276203887427, 0.0, 0.0, 0.0, 0.0, 0.8457240922501532, 5120.0, 0.853737366249333, 0.0, 0.7509921672540545]
noise_141_2021-11-24	noise	[-1.2908251957868182, 0.0, 0.0, -0.5798758734633248, 0.0, -1.350548538664753, -1.3504941915991606, -1.290635676032827, 0.0, 0.0, 0.0, 0.0, -1.275953695791635, 2560.0, -1.291238329374969, 0.0, -1.3750393710070292]
noise_142_2021-11-24	noise	[-0.865182349212217, 0.0, 0.0, -0.5798758734633248, 0.0, -0.9313040882545587, -0.9312258376113647, -0.8649928182611214, 0.0, 0.0, 0.0, 0.0, -0.8667997917088761, 2560.0, -0.8652149307713416, 0.0, -0.9542622957261897]
noise_143_2021-11-24	noise	[-1.451187630969233, 0.0, 0.0, -0.4043810134399967, 0.0, -1.5270725177848348, -1.5270282353834956, -1.4512824460001041, 0.0, 0.0, 0.0, 0.0, -1.4519607778741266, 2560.0, -1.451357482832449, 0.0, -1.5522086658621195]
noise_144_2021-11-24	noise	[-0.3772711102529547, 0.0, 0.0, -0.4043810134399967, 0.0, -0.467928643064344, -0.46782397267748493, -0.3772237317498582, 0.0, 0.0, 0.0, 0.0, -0.38298885517880454, 2560.0, -0.37709546157478563, 0.0, -0.4891928967315777]
noise_145_2021-11-24	noise	[1.0386950727407085, 0.0, 0.0, -0.11188958006778327, 0.0, 0.9442631898963103, 0.9499650664654565, 1.038458157926376, 0.0, 0.0, 0.0, 0.0, 1.029238585416732, 2560.0, 1.0384731762632955, 0.0, 0.9281614621091449]
noise_146_2021-11-24	noise	[1.011825834930889, 0.0, 0.0, -0.4043810134399967, 0.0, 0.9221976925063001, 0.9223816221241542, 1.0117310846928822, 0.0, 0.0, 0.0, 0.0, 1.0513437402754338, 2560.0, 1.012082346261301, 0.0, 0.9281614621091449]
noise_147_2021-11-24	noise	[0.6957924187868214, 0.0, 0.0, -0.5798758734633248, 0.0, 0.6353462264361672, 0.6355138009746096, 0.6956976602351327, 0.0, 0.0, 0.0, 0.0, 0.6872343026971988, 5120.0, 0.6953923862373654, 0.0, 0.6181151961127368]
noise_148_2021-11-24	noise	[-0.8993020162723052, 0.0, 0.0, -0.5798758734633248, 0.0, -0.9754350830345792, -0.9753593485574484, -0.8992546515019301, 0.0, 0.0, 0.0, 0.0, -0.8918244953225005, 2560.0, -0.8991459979167632, 0.0, -0.9874815385115192]
noise_149_2021-11-24	noise	[0.39298037362853805, 0.0, 0.0, -0.17038786674222595, 0.0, 0.32642926297602404, 0.32657922435202313, 0.39288560711097337, 0.0, 0.0, 0.0, 0.0, 0.386937859333706, 2560.0, 0.3928958137775279, 0.0, 0.30806893011632874]
noise_14_2021-11-24	noise	[-1.0477225679836892, 0.0, 0.0, -0.4043810134399967, 0.0, -1.1298935647646509, -1.1298266368687417, -1.047959537684029, 0.0, 0.0, 0.0, 0.0, -1.025706659655391, 2560.0, -1.0477330239784135, 0.0, -1.0096277003684055]
