ids	maltype	system calls frequency_1gram-scaled
noise_208_2021-12-01	noise	[0.0, 0.0, 0.0, -1.2937937590850894, 0.0, -1.4305312641744738, 0.0, -1.4337953017192555, 0.0, 0.0, 0.0, 0.0, -1.3638323579244735, 2560.0, -1.425237873139171, 0.0, -1.6245847222925067]
noise_209_2021-12-01	noise	[0.0, 0.0, 0.0, 1.4902894260641604, 0.0, 1.5488401739744115, 0.0, 1.5455149369400305, 0.0, 0.0, 0.0, 0.0, 1.5345799626393366, 2560.0, 1.5457926077160942, 0.0, 1.3126594346821627]
noise_20_2021-12-01	noise	[0.0, 0.0, 0.0, 0.29711091814305335, 0.0, 1.0858297477755983, 0.0, 1.0961890875088323, 0.0, 0.0, 0.0, 0.0, 1.1604360841804484, 2560.0, 1.0955083810444664, 0.0, 1.9339995448114198]
noise_210_2021-12-01	noise	[0.0, 0.0, 0.0, 0.794268629776848, 0.0, 1.4683166215920094, 0.0, 1.4746437605735756, 0.0, 0.0, 0.0, 0.0, 1.4920215590559813, 2560.0, 1.4739323176303674, 0.0, 1.5160071070881014]
noise_211_2021-12-01	noise	[0.0, 0.0, 0.0, 2.4846048493317494, 0.0, 0.01889267870876771, 0.0, 0.021460736576943654, 0.0, 0.0, 0.0, 0.0, 0.05909861405814262, 2560.0, 0.02364270959769883, 0.0, -0.1107742721594078]
noise_212_2021-12-01	noise	[0.0, 0.0, 0.0, -0.3989098781442591, 0.0, 1.599167394213413, 0.0, 1.5950081533421983, 0.0, 0.0, 0.0, 0.0, 1.5919412892082068, 5120.0, 1.5957123610529578, 0.0, 1.6176809432910708]
noise_213_2021-12-01	noise	[0.0, 0.0, 0.0, -1.2937937590850894, 0.0, -0.9675208379756606, 0.0, -0.9709948593408703, 0.0, 0.0, 0.0, 0.0, -0.9238154721800443, 0.0, -0.9673046520046366, 0.0, -1.2291864703920703]
noise_214_2021-12-01	noise	[0.0, 0.0, 0.0, 0.8439844009402274, 0.0, 0.7838664263415897, 0.0, 0.801302803395393, 0.0, 0.0, 0.0, 0.0, 0.7814812557512679, 5120.0, 0.7988079116148822, 0.0, 1.4595216425308963]
noise_215_2021-12-01	noise	[0.0, 0.0, 0.0, -0.10061525116398233, 0.0, -1.229222383218468, 0.0, -1.237247633441537, 0.0, 0.0, 0.0, 0.0, -1.2798257699816769, 2560.0, -1.241863295357386, 0.0, -1.082324262543337]
noise_216_2021-12-01	noise	[0.0, 0.0, 0.0, 0.2473951469796739, 0.0, 0.3007251120471758, 0.0, 0.29198910267046785, 0.0, 0.0, 0.0, 0.0, 0.30482713561768937, 2560.0, 0.2927665410952252, 0.0, 0.39759490885543886]
noise_217_2021-12-01	noise	[0.0, 0.0, 0.0, 0.4959740027965712, 0.0, 0.7436046501503885, 0.0, 0.7440357833698481, 0.0, 0.0, 0.0, 0.0, 0.7685286981389424, 2560.0, 0.7470765543262776, 0.0, 0.8268844394901982]
noise_218_2021-12-01	noise	[0.0, 0.0, 0.0, -0.5977729627977769, 0.0, 0.7436046501503885, 0.0, 0.5905031618081498, 0.0, 0.0, 0.0, 0.0, 0.5683191647598539, 2560.0, 0.5898695891807517, 0.0, 0.5557542096156134]
noise_219_2021-12-01	noise	[0.0, 0.0, 0.0, 2.086878680024714, 0.0, 1.287138628731604, 0.0, 1.2747274440590604, 0.0, 0.0, 0.0, 0.0, 1.2788594680645673, 2560.0, 1.2760649082346542, 0.0, 1.052826297719019]
noise_21_2021-12-01	noise	[0.0, 0.0, 0.0, -0.05089948000060286, 0.0, 1.6092328382612133, 0.0, 1.6175521838499918, 0.0, 0.0, 0.0, 0.0, 1.7307186921974087, 5120.0, 1.6178541871297925, 0.0, 2.555339654940677]
noise_220_2021-12-01	noise	[0.0, 0.0, 0.0, -1.0949306744315714, 0.0, -1.3097459356008705, 0.0, -1.3037136544214114, 0.0, 0.0, 0.0, 0.0, -1.328305342759238, 2560.0, -1.3117106921634007, 0.0, -0.9354620546946034]
noise_221_2021-12-01	noise	[0.0, 0.0, 0.0, 1.3908578837374015, 0.0, 1.5891019501656127, 0.0, 1.573759756771634, 0.0, 0.0, 0.0, 0.0, 1.6048938468205323, 2560.0, 1.5739731136320656, 0.0, 1.9565937306343018]
noise_222_2021-12-01	noise	[0.0, 0.0, 0.0, -1.045214903268192, 0.0, -0.9272590617844595, 0.0, -0.9369196867917338, 0.0, 0.0, 0.0, 0.0, -0.8634935610140713, 2560.0, -0.9294622583460465, 0.0, -1.3534544924179217]
noise_223_2021-12-01	noise	[0.0, 0.0, 0.0, -0.29947833581750016, 0.0, 0.28059422395157524, 0.0, 0.2940621169700351, 0.0, 0.0, 0.0, 0.0, 0.2526468320937495, 2560.0, 0.2909549371434842, 0.0, 0.759101882021552]
noise_224_2021-12-01	noise	[0.0, 0.0, 0.0, -0.20004679349074125, 0.0, 0.42151044062077925, 0.0, 0.4166290874319479, 0.0, 0.0, 0.0, 0.0, 0.41584905800905086, 2560.0, 0.41172853392621855, 0.0, 0.8268844394901982]
noise_225_2021-12-01	noise	[0.0, 0.0, 0.0, -0.8463518186146742, 0.0, 1.287138628731604, 0.0, 1.283796881619667, 0.0, 0.0, 0.0, 0.0, 1.3388113061559026, 5120.0, 1.2851229279933591, 0.0, 1.1319059480991063]
noise_226_2021-12-01	noise	[0.0, 0.0, 0.0, 1.3908578837374015, 0.0, 0.7838664263415897, 0.0, 0.795990704252752, 0.0, 0.0, 0.0, 0.0, 0.7840717672737331, 2560.0, 0.7951847037114002, 0.0, 0.8381815324016393]
noise_227_2021-12-01	noise	[0.0, 0.0, 0.0, 0.4462582316331917, 0.0, 0.07928534299556944, 0.0, 0.06460534668668674, 0.0, 0.0, 0.0, 0.0, 0.09832635996975701, 2560.0, 0.06490702183179974, 0.0, 0.21684142227238226]
noise_228_2021-12-01	noise	[0.0, 0.0, 0.0, 1.341142112574022, 0.0, 1.629363726356814, 0.0, 1.6223460294177412, 0.0, 0.0, 0.0, 0.0, 1.6729872925539007, 2560.0, 1.6226851310011017, 0.0, 2.306803610888974]
noise_229_2021-12-01	noise	[0.0, 0.0, 0.0, -1.144646445594951, 0.0, 0.2000706715691729, 0.0, 0.20090603688323247, 0.0, 0.0, 0.0, 0.0, 0.2574577820640418, 2560.0, 0.20661470872354137, 0.0, 0.0021966569550025666]
noise_22_2021-12-01	noise	[0.0, 0.0, 0.0, 0.2473951469796739, 0.0, 0.22020155966477348, 0.0, 0.2240978843596409, 0.0, 0.0, 0.0, 0.0, 0.25449719746693883, 2560.0, 0.22634106286472133, 0.0, 0.42018909467832094]
noise_230_2021-12-01	noise	[0.0, 0.0, 0.0, -0.9954991321048126, 0.0, 0.42151044062077925, 0.0, 0.42258900354320367, 0.0, 0.0, 0.0, 0.0, 0.46654906923443923, 2560.0, 0.42340331494854955, 0.0, 0.9059640898702854]
noise_231_2021-12-01	noise	[0.0, 0.0, 0.0, -0.6972045051245358, 0.0, 0.5624266572899833, 0.0, 0.5634244125200527, 0.0, 0.0, 0.0, 0.0, 0.5875629646410233, 5120.0, 0.5600787686410106, 0.0, 1.7419489653169222]
noise_232_2021-12-01	noise	[0.0, 0.0, 0.0, -1.2937937590850894, 0.0, -1.2694841594096693, 0.0, -1.2634194389735733, 0.0, 0.0, 0.0, 0.0, -1.2801958430563147, 0.0, -1.2648102787461055, 0.0, -0.9467591476060445]
noise_233_2021-12-01	noise	[0.0, 0.0, 0.0, -1.2937937590850894, 0.0, -1.2493532713140687, 0.0, -1.237247633441537, 0.0, 0.0, 0.0, 0.0, -1.2746447469367466, 2560.0, -1.2434736099811559, 0.0, -0.5287667098827261]
noise_234_2021-12-01	noise	[0.0, 0.0, 0.0, -0.2497625646541207, 0.0, 0.8241282025327908, 0.0, 0.8226807633596801, 0.0, 0.0, 0.0, 0.0, 0.8051659325280918, 5120.0, 0.8205471590357744, 0.0, 0.8833699040474035]
noise_235_2021-12-01	noise	[0.0, 0.0, 0.0, -0.6474887339611564, 0.0, -0.7259501808284536, 0.0, -0.7337642854341447, 0.0, 0.0, 0.0, 0.0, -0.7150942580842847, 0.0, -0.7326012955901895, 0.0, -0.8224911255801931]
noise_236_2021-12-01	noise	[0.0, 0.0, 0.0, 0.9434159432669863, 0.0, 0.5020339930031815, 0.0, 0.5000679129895291, 0.0, 0.0, 0.0, 0.0, 0.5024461574743128, 5120.0, 0.49707520898601754, 0.0, 0.8381815324016393]
noise_237_2021-12-01	noise	[0.0, 0.0, 0.0, -0.7966360474512948, 0.0, -1.2493532713140687, 0.0, -1.2470944513644815, 0.0, 0.0, 0.0, 0.0, -1.2483695586374577, 2560.0, -1.2483045538524653, 0.0, -1.104918448366219]
noise_238_2021-12-01	noise	[0.0, 0.0, 0.0, -0.10061525116398233, 0.0, 0.6429502096723856, 0.0, 0.646733674683911, 0.0, 0.0, 0.0, 0.0, 0.6245702721048104, 2560.0, 0.6432112610931261, 0.0, 0.37500072303255677]
noise_239_2021-12-01	noise	[0.0, 0.0, 0.0, -0.44862564930763854, 0.0, 1.287138628731604, 0.0, 1.2928663191802736, 0.0, 0.0, 0.0, 0.0, 1.3369609407827132, 2560.0, 1.2945835264080068, 0.0, 1.8210286156970095]
noise_23_2021-12-01	noise	[0.0, 0.0, 0.0, -0.6972045051245358, 0.0, -1.3097459356008705, 0.0, -1.3149856696753084, 0.0, 0.0, 0.0, 0.0, -1.2720542354142814, 2560.0, -1.311106824179487, 0.0, -1.5793963506467426]
noise_240_2021-12-01	noise	[0.0, 0.0, 0.0, -0.7469202762879154, 0.0, -1.1084370546448647, 0.0, -1.1101459441993209, 0.0, 0.0, 0.0, 0.0, -1.0233651292576318, 2560.0, -1.1037788163691264, 0.0, -0.6756289177314596]
noise_241_2021-12-01	noise	[0.0, 0.0, 0.0, 1.8880155953711961, 0.0, 1.5891019501656127, 0.0, 1.5828291943322406, 0.0, 0.0, 0.0, 0.0, 1.6163661121343063, 2560.0, 1.583433712046713, 0.0, 2.5440425620292357]
noise_242_2021-12-01	noise	[0.0, 0.0, 0.0, -0.29947833581750016, 0.0, 1.3475312930184058, 0.0, 1.3524654802928318, 0.0, 0.0, 0.0, 0.0, 1.3980229980979622, 2560.0, 1.3539638781595178, 0.0, 1.380441992150809]
noise_243_2021-12-01	noise	[0.0, 0.0, 0.0, -1.144646445594951, 0.0, 0.2000706715691729, 0.0, 0.19844433240249637, 0.0, 0.0, 0.0, 0.0, 0.15753805191181647, 2560.0, 0.1941347703893255, 0.0, 0.2620297939181464]
noise_244_2021-12-01	noise	[0.0, 0.0, 0.0, -0.6474887339611564, 0.0, 0.5020339930031815, 0.0, 0.4983835888711307, 0.0, 0.0, 0.0, 0.0, 0.4865330152648843, 2560.0, 0.49405586906644916, 0.0, 0.8607757182245214]
noise_245_2021-12-01	noise	[0.0, 0.0, 0.0, -0.5480571916343975, 0.0, 0.03902356680436829, 0.0, 0.05216726088928333, 0.0, 0.0, 0.0, 0.0, 0.11757015985092634, 2560.0, 0.05524513408918098, 0.0, 0.8833699040474035]
noise_246_2021-12-01	noise	[0.0, 0.0, 0.0, -0.6972045051245358, 0.0, -0.8668663974976577, 0.0, -0.8753770747733315, 0.0, 0.0, 0.0, 0.0, -0.8139037690125964, 2560.0, -0.8694780386106218, 0.0, -1.093621355454778]
noise_247_2021-12-01	noise	[0.0, 0.0, 0.0, 0.7445528586134685, 0.0, 1.387793069209607, 0.0, 1.3941848930716223, 0.0, 0.0, 0.0, 0.0, 1.4561244708161079, 2560.0, 1.39542947972159, 0.0, 1.7306518724054811]
noise_248_2021-12-01	noise	[0.0, 0.0, 0.0, 0.29711091814305335, 0.0, 1.0254370834887967, 0.0, 1.0214310093306889, 0.0, 0.0, 0.0, 0.0, 1.1004842460891133, 2560.0, 1.024251958942653, 0.0, 1.1545001339219882]
noise_249_2021-12-01	noise	[0.0, 0.0, 0.0, 0.3965424604698123, 0.0, 1.528709285878811, 0.0, 1.5256917377004187, 0.0, 0.0, 0.0, 0.0, 1.5845398277154494, 2503.0, 1.5256636749189718, 0.0, 1.8662169873427736]
noise_24_2021-12-01	noise	[0.0, 0.0, 0.0, 0.048532062326156054, 0.0, 1.1663533001580006, 0.0, 1.1686150245999625, 0.0, 0.0, 0.0, 0.0, 1.2259390183913517, 2560.0, 1.1665635138183084, 0.0, 1.9678908235457429]
noise_250_2021-12-01	noise	[0.0, 0.0, 0.0, 0.09824783348953552, 0.0, -0.42398685939444497, 0.0, -0.42941987357893, 0.0, 0.0, 0.0, 0.0, -0.4079336061348513, 2560.0, -0.42784925304175647, 0.0, 0.37500072303255677]
noise_251_2021-12-01	noise	[0.0, 0.0, 0.0, 3.230341416782442, 0.0, 1.629363726356814, 0.0, 1.614442662400641, 0.0, 0.0, 0.0, 0.0, 1.6419011542843194, 2560.0, 1.6144322685542816, 0.0, 2.250318146331769]
noise_252_2021-12-01	noise	[0.0, 0.0, 0.0, -0.8960675897780537, 0.0, -0.40385597129884443, 0.0, -0.4075236600397511, 0.0, 0.0, 0.0, 0.0, -0.414594921478333, 2560.0, -0.4065125842768067, 0.0, -0.4496870595026389]
noise_253_2021-12-01	noise	[0.0, 0.0, 0.0, -0.29947833581750016, 0.0, 1.528709285878811, 0.0, 1.5368341895605926, 0.0, 0.0, 0.0, 0.0, 1.6000828968502399, 5120.0, 1.5377410345972453, 0.0, 1.5724925716453066]
noise_254_2021-12-01	noise	[0.0, 0.0, 0.0, -0.5480571916343975, 0.0, 0.8845208668195925, 0.0, 0.8913493620328448, 0.0, 0.0, 0.0, 0.0, 0.9073061011281444, 2560.0, 0.8946216317291847, 0.0, 0.5670513025270544]
noise_255_2021-12-01	noise	[0.0, 0.0, 0.0, -0.44862564930763854, 0.0, -0.8467355094020571, 0.0, -0.8506304665722476, 0.0, 0.0, 0.0, 0.0, -0.8416592496104368, 2560.0, -0.8491478164855282, 0.0, -0.8450853114030752]
noise_256_2021-12-01	noise	[0.0, 0.0, 0.0, -1.2937937590850894, 0.0, -0.5850339641592496, 0.0, -0.581138607628507, 0.0, 0.0, 0.0, 0.0, -0.5437504245269502, 2560.0, -0.5800239849880018, 0.0, -0.22374520127381817]
noise_257_2021-12-01	noise	[0.0, 0.0, 0.0, 0.4462582316331917, 0.0, 0.01889267870876771, 0.0, 0.027031962507030598, 0.0, 0.0, 0.0, 0.0, 0.05613802946103966, 2560.0, 0.028071074813065755, 0.0, 0.2281385151838233]
noise_258_2021-12-01	noise	[0.0, 0.0, 0.0, 0.4959740027965712, 0.0, 0.5825575453855839, 0.0, 0.6011273600934318, 0.0, 0.0, 0.0, 0.0, 0.5979250107308837, 2560.0, 0.5979211622996007, 0.0, 1.1770943197448704]
noise_259_2021-12-01	noise	[0.0, 0.0, 0.0, -0.7469202762879154, 0.0, -1.1285679427404651, 0.0, -1.1275074389581965, 0.0, 0.0, 0.0, 0.0, -1.1229147863352194, 2560.0, -1.128537403709587, 0.0, -0.9354620546946034]
noise_25_2021-12-01	noise	[0.0, 0.0, 0.0, 0.694837087450089, 0.0, 0.7335392061025883, 0.0, 0.7182526680189806, 0.0, 0.0, 0.0, 0.0, 0.7981345441099722, 2560.0, 0.7160779978187092, 0.0, 2.4875570974720307]
noise_260_2021-12-01	noise	[0.0, 0.0, 0.0, -0.7966360474512948, 0.0, -0.04149998557803402, 0.0, -0.048503496033450534, 0.0, 0.0, 0.0, 0.0, -0.025278046959292096, 2560.0, -0.04519824056845976, 0.0, -0.28023066583102335]
noise_261_2021-12-01	noise	[0.0, 0.0, 0.0, 1.4902894260641604, 0.0, 1.5689710620700121, 0.0, 1.5839952648757472, 0.0, 0.0, 0.0, 0.0, 1.6326493274183727, 2560.0, 1.5844401586865693, 0.0, 2.1147530313944762]
noise_262_2021-12-01	noise	[0.0, 0.0, 0.0, -0.7469202762879154, 0.0, 0.15980889537797174, 0.0, 0.17654811886331745, 0.0, 0.0, 0.0, 0.0, 0.1897344094053113, 2560.0, 0.17762904549568515, 0.0, 0.08127630733508982]
noise_263_2021-12-01	noise	[0.0, 0.0, 0.0, 1.8880155953711961, 0.0, 1.4280548454008082, 0.0, 1.4101211904995454, 0.0, 0.0, 0.0, 0.0, 1.426888697919716, 5120.0, 1.4113313366313167, 0.0, 1.5047100141766605]
noise_264_2021-12-01	noise	[0.0, 0.0, 0.0, 1.1919947990838837, 0.0, 0.9046517549151931, 0.0, 0.9039170112239712, 0.0, 0.0, 0.0, 0.0, 0.9254396817854, 2560.0, 0.9058938340955733, 0.0, 0.6348338599957006]
noise_265_2021-12-01	noise	[0.0, 0.0, 0.0, -1.144646445594951, 0.0, -0.20254709034283863, 0.0, -0.20579345601311452, 0.0, 0.0, 0.0, 0.0, -0.2684160569963737, 2560.0, -0.21065806816080582, 0.0, 0.09257340024653085]
noise_266_2021-12-01	noise	[0.0, 0.0, 0.0, -0.2497625646541207, 0.0, 1.5488401739744115, 0.0, 1.5431827958530173, 0.0, 0.0, 0.0, 0.0, 1.5760281469987782, 2560.0, 1.543981003764353, 0.0, 2.04697047392583]
noise_267_2021-12-01	noise	[0.0, 0.0, 0.0, -0.20004679349074125, 0.0, -0.3635941951076433, 0.0, -0.35647568291290793, 0.0, 0.0, 0.0, 0.0, -0.3798080524623731, 2560.0, -0.36142377481125254, 0.0, -0.13336845798228988]
noise_268_2021-12-01	noise	[0.0, 0.0, 0.0, -0.498341420471018, 0.0, -0.5246412998724479, 0.0, -0.5293132501393262, 0.0, 0.0, 0.0, 0.0, -0.5367190361088306, 2560.0, -0.5278900490434547, 0.0, -0.5174696169712851]
noise_269_2021-12-01	noise	[0.0, 0.0, 0.0, -0.3989098781442591, 0.0, 0.8341936465805911, 0.0, 0.830843257164226, 0.0, 0.0, 0.0, 0.0, 0.8658579167687027, 2560.0, 0.8296051787944795, 0.0, 1.1996885055677524]
noise_26_2021-12-01	noise	[0.0, 0.0, 0.0, -0.6474887339611564, 0.0, -0.22267797843843923, 0.0, -0.20812559710012765, 0.0, 0.0, 0.0, 0.0, -0.19033063824778282, 2560.0, -0.20924904286500726, 0.0, 0.11516758606941294]
noise_270_2021-12-01	noise	[0.0, 0.0, 0.0, 2.5840363916585085, 0.0, 0.9650444192019949, 0.0, 0.9626092285804685, 0.0, 0.0, 0.0, 0.0, 0.9979740044144229, 2560.0, 0.9654754751750556, 0.0, 1.1770943197448704]
noise_271_2021-12-01	noise	[0.0, 0.0, 0.0, 0.19767937581629444, 0.0, 0.9650444192019949, 0.0, 0.9627387919741914, 0.0, 0.0, 0.0, 0.0, 1.0386820426245886, 5120.0, 0.9654754751750556, 0.0, 1.109311762276224]
noise_272_2021-12-01	noise	[0.0, 0.0, 0.0, -0.7469202762879154, 0.0, -1.2090914951228675, 0.0, -1.1996742492618808, 0.0, 0.0, 0.0, 0.0, -1.198779766635983, 0.0, -1.2026118764029974, 0.0, -1.0371358908975727]
noise_273_2021-12-01	noise	[0.0, 0.0, 0.0, -0.3491941069808796, 0.0, 0.059154454899968865, 0.0, 0.06914006546699006, 0.0, 0.0, 0.0, 0.0, 0.06353949095379709, 2560.0, 0.06933538704716666, 0.0, -0.16725973671661298]
noise_274_2021-12-01	noise	[0.0, 0.0, 0.0, 0.29711091814305335, 0.0, 1.3676621811140064, 0.0, 1.3630896785781137, 0.0, 0.0, 0.0, 0.0, 1.383960221261723, 2560.0, 1.3628206085902517, 0.0, 1.3239565275936038]
noise_275_2021-12-01	noise	[0.0, 0.0, 0.0, -0.3491941069808796, 0.0, 1.1260915239667995, 0.0, 1.1258591046713882, 0.0, 0.0, 0.0, 0.0, 1.0938229307456315, 2560.0, 1.1238901762884088, 0.0, 0.7929931607558751]
noise_276_2021-12-01	noise	[0.0, 0.0, 0.0, -0.15033102232736179, 0.0, -0.8467355094020571, 0.0, -0.8551651853525509, 0.0, 0.0, 0.0, 0.0, -0.8224154497292675, 2560.0, -0.8527710243890102, 0.0, -1.104918448366219]
noise_277_2021-12-01	noise	[0.0, 0.0, 0.0, 0.7445528586134685, 0.0, 0.8442590906283914, 0.0, 0.8475569349544869, 0.0, 0.0, 0.0, 0.0, 0.8932433242919052, 2560.0, 0.8495328222636306, 0.0, 1.5724925716453066]
noise_278_2021-12-01	noise	[0.0, 0.0, 0.0, -0.5480571916343975, 0.0, -0.08176176176923518, 0.0, -0.08879771148128868, 0.0, 0.0, 0.0, 0.0, -0.1126152925738298, 2560.0, -0.08968318205010024, 0.0, 0.04738502860076671]
noise_279_2021-12-01	noise	[0.0, 0.0, 0.0, -0.9457833609414331, 0.0, -0.665557516541652, 0.0, -0.6648365599735342, 0.0, 0.0, 0.0, 0.0, -0.6614336622617933, 2560.0, -0.6649680813918583, 0.0, -0.4609841524140799]
noise_27_2021-12-01	noise	[0.0, 0.0, 0.0, 0.3965424604698123, 0.0, 1.1260915239667995, 0.0, 1.1429614726428179, 0.0, 0.0, 0.0, 0.0, 1.1567353534340699, 2560.0, 1.1422075051337903, 0.0, 1.7984344298741273]
noise_280_2021-12-01	noise	[0.0, 0.0, 0.0, -0.6474887339611564, 0.0, 0.723473762054788, 0.0, 0.4371001036401743, 0.0, 0.0, 0.0, 0.0, 0.39956584272498447, 2560.0, 0.43668841059465036, 0.0, 0.6800222316414648]
noise_281_2021-12-01	noise	[0.0, 0.0, 0.0, -0.44862564930763854, 0.0, -0.6051648522548502, 0.0, -0.6057556524358679, 0.0, 0.0, 0.0, 0.0, -0.6207256240516275, 2560.0, -0.6073993335920882, 0.0, -0.6869260106429007]
noise_282_2021-12-01	noise	[0.0, 0.0, 0.0, 0.3965424604698123, 0.0, -0.10189264986483576, 0.0, -0.11535820719449387, 0.0, 0.0, 0.0, 0.0, -0.12260726558905233, 2560.0, -0.11564950535838814, 0.0, 0.20554432936094122]
noise_283_2021-12-01	noise	[0.0, 0.0, 0.0, -0.10061525116398233, 0.0, -0.46424863558564616, 0.0, -0.46517937024646483, 0.0, 0.0, 0.0, 0.0, -0.506743117063163, 2560.0, -0.4668993826681739, 0.0, -0.3593103162111106]
noise_284_2021-12-01	noise	[0.0, 0.0, 0.0, 0.794268629776848, 0.0, 0.3611177763339775, 0.0, 0.3561229825633292, 0.0, 0.0, 0.0, 0.0, 0.3784716774706258, 2560.0, 0.35858815134181543, 0.0, 0.058682121512207745]
noise_285_2021-12-01	noise	[0.0, 0.0, 0.0, -0.8960675897780537, 0.0, 1.1260915239667995, 0.0, 1.115623596567275, 0.0, 0.0, 0.0, 0.0, 1.1493338919413123, 5120.0, 1.117851496449272, 0.0, 1.7419489653169222]
noise_286_2021-12-01	noise	[0.0, 0.0, 0.0, 1.341142112574022, 0.0, -0.6252957403504508, 0.0, -0.6332230919051338, 0.0, 0.0, 0.0, 0.0, -0.6070329202900262, 2560.0, -0.6301450276528365, 0.0, -0.7434114752001059]
noise_287_2021-12-01	noise	[0.0, 0.0, 0.0, 0.4462582316331917, 0.0, -0.30320153082084156, 0.0, -0.3146267067403944, 0.0, 0.0, 0.0, 0.0, -0.3479817680435161, 2560.0, -0.3205620412330941, 0.0, 0.06997921442364878]
noise_288_2021-12-01	noise	[0.0, 0.0, 0.0, 0.048532062326156054, 0.0, -1.1285679427404651, 0.0, -1.1088503102620915, 0.0, 0.0, 0.0, 0.0, -1.106631571051153, 2560.0, -1.1158561760474, 0.0, -0.9241649617831624]
noise_289_2021-12-01	noise	[0.0, 0.0, 0.0, 0.8439844009402274, 0.0, -0.1421544260560369, 0.0, -0.12896236353540386, 0.0, 0.0, 0.0, 0.0, -0.12075690021586297, 2560.0, -0.12994104764434503, 0.0, 0.0021966569550025666]
noise_28_2021-12-01	noise	[0.0, 0.0, 0.0, -1.144646445594951, 0.0, 0.28059422395157524, 0.0, 0.3005402866561827, 0.0, 0.0, 0.0, 0.0, 0.32444100857349656, 2560.0, 0.2975974849665346, 0.0, 0.8607757182245214]
noise_290_2021-12-01	noise	[0.0, 0.0, 0.0, 2.186310222351473, 0.0, 1.1462224120624, 0.0, 1.145552740517277, 0.0, 0.0, 0.0, 0.0, 1.1511842573145017, 2560.0, 1.1466358703491573, 0.0, 1.075420483541901]
noise_291_2021-12-01	noise	[0.0, 0.0, 0.0, 0.6451213162867095, 0.0, 0.481903104907581, 0.0, 0.4968288281464553, 0.0, 0.0, 0.0, 0.0, 0.5005957921011235, 2560.0, 0.49707520898601754, 0.0, 1.1770943197448704]
noise_292_2021-12-01	noise	[0.0, 0.0, 0.0, 1.341142112574022, 0.0, 0.8845208668195925, 0.0, 0.8817616708973463, 0.0, 0.0, 0.0, 0.0, 0.8717790859629087, 2560.0, 0.8797262214593142, 0.0, 0.770398974932993]
noise_293_2021-12-01	noise	[0.0, 0.0, 0.0, -0.2497625646541207, 0.0, 0.44164132871637984, 0.0, 0.43152887771008736, 0.0, 0.0, 0.0, 0.0, 0.41658920415832656, 2560.0, 0.4306497307555136, 0.0, 0.42018909467832094]
noise_294_2021-12-01	noise	[0.0, 0.0, 0.0, -0.2497625646541207, 0.0, -0.5246412998724479, 0.0, -0.5087126705373768, 0.0, 0.0, 0.0, 0.0, -0.5341285245863655, 2560.0, -0.5103778775099582, 0.0, -0.6304405460856954]
noise_295_2021-12-01	noise	[0.0, 0.0, 0.0, 1.8382998242078166, 0.0, 1.3072695168272046, 0.0, 1.3143738425382836, 0.0, 0.0, 0.0, 0.0, 1.3277091139167665, 2560.0, 1.3159201951729564, 0.0, 0.8268844394901982]
noise_296_2021-12-01	noise	[0.0, 0.0, 0.0, -0.2497625646541207, 0.0, 1.287138628731604, 0.0, 1.288849853974862, 0.0, 0.0, 0.0, 0.0, 1.2951426833486337, 5120.0, 1.2899538718646686, 0.0, 0.8494786253130803]
noise_297_2021-12-01	noise	[0.0, 0.0, 0.0, 2.0371629088613346, 0.0, 1.5689710620700121, 0.0, 1.5812744336075653, 0.0, 0.0, 0.0, 0.0, 1.5841697546408116, 2560.0, 1.5816221080949722, 0.0, 1.6402751291139528]
noise_298_2021-12-01	noise	[0.0, 0.0, 0.0, 1.0925632567571246, 0.0, 1.48844750968761, 0.0, 1.4824175641969528, 0.0, 0.0, 0.0, 0.0, 1.5012733859219283, 2560.0, 1.4823864694051587, 0.0, 1.5047100141766605]
noise_299_2021-12-01	noise	[0.0, 0.0, 0.0, -0.29947833581750016, 0.0, 1.3676621811140064, 0.0, 1.378378159037422, 0.0, 0.0, 0.0, 0.0, 1.4109755557102877, 2560.0, 1.3791250441559209, 0.0, 1.4821158283537783]
noise_29_2021-12-01	noise	[0.0, 0.0, 0.0, 0.2473951469796739, 0.0, -0.4843795236812467, 0.0, -0.49653371152741926, 0.0, 0.0, 0.0, 0.0, -0.4541927404645853, 2560.0, -0.500313411111397, 0.0, 0.14905886480373604]
noise_2_2021-12-01	noise	[0.0, 0.0, 0.0, -0.5480571916343975, 0.0, 0.5221648810987821, 0.0, 0.5267579720964572, 0.0, 0.0, 0.0, 0.0, 0.6049563991490032, 2560.0, 0.5288789228054709, 0.0, 0.7139135103757879]
noise_300_2021-12-01	noise	[0.0, 0.0, 0.0, -0.10061525116398233, 0.0, -0.5246412998724479, 0.0, -0.5136360794988489, 0.0, 0.0, 0.0, 0.0, -0.5522621052436213, 2560.0, -0.5180268719728648, 0.0, -0.2350422941852592]
noise_301_2021-12-01	noise	[0.0, 0.0, 0.0, -0.7966360474512948, 0.0, -0.26293975462964037, 0.0, -0.26293091264493645, 0.0, 0.0, 0.0, 0.0, -0.2180861188456232, 2560.0, -0.2597726641857845, 0.0, -0.4270928736797568]
noise_302_2021-12-01	noise	[0.0, 0.0, 0.0, -0.7469202762879154, 0.0, -0.6252957403504508, 0.0, -0.6426812196469094, 0.0, 0.0, 0.0, 0.0, -0.6244263547980062, 2560.0, -0.6410146513632826, 0.0, -0.6078463602628134]
