ids	maltype	system calls tfidf_1gram-scaled
noise_192_2021-12-01	noise	[0.0, 0.0, 0.0, 0.24249781626491, 0.0, -0.2983167492297243, 0.0, -1.3227837573948587, 0.0, 0.0, 0.0, 0.0, -0.10612428999818972, 0.03829708881633524, -3.816647041447618, 0.0, 0.1518765206136003]
noise_193_2021-12-01	noise	[0.0, 0.0, 0.0, 0.3401623734350256, 0.0, 0.29913032359336983, 0.0, -1.7600476582735025, 0.0, 0.0, 0.0, 0.0, 0.6089984965715524, 0.030288814374470403, -0.5758141548839483, 0.0, -1.3943917847227834]
noise_194_2021-12-01	noise	[0.0, 0.0, 0.0, -0.8159258077395789, 0.0, -1.0684110629509431, 0.0, -1.5853664866874524, 0.0, 0.0, 0.0, 0.0, -0.05154573236917859, 0.03917190881724281, -3.0743589620537497, 0.0, -0.5750926527457885]
noise_195_2021-12-01	noise	[0.0, 0.0, 0.0, 2.551562503940504, 0.0, -0.2764616842433225, 0.0, -1.5198931206594588, 0.0, 0.0, 0.0, 0.0, 0.32035216070800726, 0.031308288604383984, -0.901060995262575, 0.0, -1.2389922346369568]
noise_196_2021-12-01	noise	[0.0, 0.0, 0.0, 1.9892805797498885, 0.0, 0.20701280498359126, 0.0, -1.441654111267494, 0.0, 0.0, 0.0, 0.0, 0.2264669982162643, 0.03386956592389222, -2.3005600956419108, 0.0, -0.2806400593251671]
noise_197_2021-12-01	noise	[0.0, 0.0, 0.0, 2.655112405445749, 0.0, -0.753313213491603, 0.0, -4.134432263980524, 0.0, 0.0, 0.0, 0.0, 0.07565793313470066, 0.06059125582848454, -6.503180954407889, 0.0, -1.640980574001839]
noise_198_2021-12-01	noise	[0.0, 0.0, 0.0, 0.3232885055513942, 0.0, 0.6913332120190898, 0.0, -1.5896421027634837, 0.0, 0.0, 0.0, 0.0, 0.4942890055243764, 0.031598159085417306, -1.678607650124344, 0.0, -0.5274857454059042]
noise_199_2021-12-01	noise	[0.0, 0.0, 0.0, 2.5327436983299605, 0.0, 0.18020570660703927, 0.0, -1.9981111339790012, 0.0, 0.0, 0.0, 0.0, 0.9387778283180696, 0.030797956147342594, -1.3739583662876647, 0.0, -0.6006506068190103]
noise_19_2021-12-01	noise	[0.0, 0.0, 0.0, -1.393367751238436, 0.0, -0.051764610880222287, 0.0, -3.2676689010187636, 0.0, 0.0, 0.0, 0.0, 2.687446070435034, 0.03323475839703488, -5.22420621255105, 0.0, 0.13482815225292083]
noise_1_2021-12-01	noise	[0.0, 0.0, 0.0, 0.8096399285754716, 0.0, -0.06233952900726017, 0.0, -3.306305848785582, 0.0, 0.0, 0.0, 0.0, 2.6755164069519792, 0.032184366142503584, -4.401014149438059, 0.0, 0.7324808572299687]
noise_200_2021-12-01	noise	[0.0, 0.0, 0.0, 0.5427231648580543, 0.0, 0.09081328726968933, 0.0, -1.5269111546492604, 0.0, 0.0, 0.0, 0.0, 0.3959549382835249, 0.031939777034268375, -1.661233704412168, 0.0, -0.6584229189311885]
noise_201_2021-12-01	noise	[0.0, 0.0, 0.0, 0.4640548517692487, 0.0, 1.2632924184055214, 0.0, -0.7577321153963185, 0.0, 0.0, 0.0, 0.0, -0.7134747082021403, 0.03586151389856128, -2.19971940986956, 0.0, -0.04568946679838815]
noise_202_2021-12-01	noise	[0.0, 0.0, 0.0, -0.2194991185723495, 0.0, -0.26528712089064493, 0.0, -0.9967687269383904, 0.0, 0.0, 0.0, 0.0, -0.6431118894021735, 0.03875445168135881, -3.017069425449631, 0.0, 0.4106363766520954]
noise_203_2021-12-01	noise	[0.0, 0.0, 0.0, 1.2883657227382779, 0.0, -1.2538947293171463, 0.0, -4.355928248849646, 0.0, 0.0, 0.0, 0.0, 0.4019341013597769, 0.060656982020459944, -7.148988203801605, 0.0, -1.0861524859133624]
noise_204_2021-12-01	noise	[0.0, 0.0, 0.0, -0.43248720542446684, 0.0, -0.5588903554696856, 0.0, 0.2649059069292049, 0.0, 0.0, 0.0, 0.0, -1.5168507859101688, 0.03977733540808693, -6.29449576351037, 0.0, 1.058786195470109]
noise_205_2021-12-01	noise	[0.0, 0.0, 0.0, 2.2069405689457926, 0.0, 0.17438206603006384, 0.0, -1.7825756842509106, 0.0, 0.0, 0.0, 0.0, 0.5772377096747037, 0.031695569375096024, -1.0077022930358799, 0.0, -1.2632555560102607]
noise_206_2021-12-01	noise	[0.0, 0.0, 0.0, -0.10976797482985491, 0.0, -1.2044079610326406, 0.0, -1.4193861862760195, 0.0, 0.0, 0.0, 0.0, -0.1752558816477615, 0.04012943878874775, -4.026207052352194, 0.0, -0.1557551179744266]
noise_207_2021-12-01	noise	[0.0, 0.0, 0.0, 0.3382884776003306, 0.0, 0.8241253143162592, 0.0, -1.7422642445545868, 0.0, 0.0, 0.0, 0.0, 0.5086264130433019, 0.03185133418903206, -0.9425060571626578, 0.0, -1.1395891501481599]
noise_208_2021-12-01	noise	[0.0, 0.0, 0.0, -1.3528900282793457, 0.0, -1.1556394954290605, 0.0, -2.2574083970077794, 0.0, 0.0, 0.0, 0.0, 0.5363724188258356, 0.04188860040623567, -4.332922821499117, 0.0, 0.13993100732199087]
noise_209_2021-12-01	noise	[0.0, 0.0, 0.0, 1.2471818099458334, 0.0, 0.15288472852920632, 0.0, -1.779172516400768, 0.0, 0.0, 0.0, 0.0, 0.6615550026118909, 0.03039483050636401, -0.8352846297601383, 0.0, -1.168747105817049]
noise_20_2021-12-01	noise	[0.0, 0.0, 0.0, 0.1807001652271023, 0.0, -1.1178107374594577, 0.0, -2.6079093087267835, 0.0, 0.0, 0.0, 0.0, 1.9387886979256261, 0.03169362865660083, -4.082793631417562, 0.0, 1.229868422580669]
noise_210_2021-12-01	noise	[0.0, 0.0, 0.0, 0.5973855123488359, 0.0, -0.5542287398675628, 0.0, -2.087370613554567, 0.0, 0.0, 0.0, 0.0, 1.1832476169344521, 0.030589552652065952, -2.125373102310753, 0.0, -0.5902020992190437]
noise_211_2021-12-01	noise	[0.0, 0.0, 0.0, 2.806368154266461, 0.0, -0.8047736614059894, 0.0, -1.9446420741850545, 0.0, 0.0, 0.0, 0.0, 0.7888150634151713, 0.03535851914982788, -3.3757039657782353, 0.0, -0.4157191859789642]
noise_212_2021-12-01	noise	[0.0, 0.0, 0.0, -0.5595884800205282, 0.0, -0.7184165634039504, 0.0, -4.454606809934646, 0.0, 0.0, 0.0, 0.0, 0.533025498816143, 0.06042591049985553, -7.102546850306375, 0.0, -0.7024922283668676]
noise_213_2021-12-01	noise	[0.0, 0.0, 0.0, -1.3635742837280471, 0.0, -0.2274491802591872, 0.0, -0.3026294455486568, 0.0, 0.0, 0.0, 0.0, 0.5048329242342581, 0.0, -1.0380543583772313, 0.0, -0.2596978384869531]
noise_214_2021-12-01	noise	[0.0, 0.0, 0.0, 0.7886199029374611, 0.0, -2.2282072080407773, 0.0, -4.160471915358405, 0.0, 0.0, 0.0, 0.0, -0.2963830238202943, 0.06518188800352771, -9.262687369801482, 0.0, 0.9769194618288393]
noise_215_2021-12-01	noise	[0.0, 0.0, 0.0, 0.17413815743650354, 0.0, 0.2778899900845033, 0.0, 0.4669868848721901, 0.0, 0.0, 0.0, 0.0, -2.1734027086442085, 0.040928454619726884, -4.567459631101653, 0.0, 1.0178435847778204]
noise_216_2021-12-01	noise	[0.0, 0.0, 0.0, 0.273053770621639, 0.0, 0.18330751623242422, 0.0, -1.6141993487485935, 0.0, 0.0, 0.0, 0.0, 0.4133867591097506, 0.03436795838769699, -2.643438694719979, 0.0, 0.026076209869468406]
noise_217_2021-12-01	noise	[0.0, 0.0, 0.0, 0.4464576675451646, 0.0, -0.4362151262772544, 0.0, -2.087241516203512, 0.0, 0.0, 0.0, 0.0, 0.9212759989462345, 0.03281353977788536, -1.8371533599039662, 0.0, -0.2266564139704214]
noise_218_2021-12-01	noise	[0.0, 0.0, 0.0, -0.6651483119139887, 0.0, 9.88190291321833, 0.0, -1.1648098946822203, 0.0, 0.0, 0.0, 0.0, -0.14160716860778352, 0.033339311368635265, -1.5605667658068116, 0.0, -0.4124273591369913]
noise_219_2021-12-01	noise	[0.0, 0.0, 0.0, 1.9017084260204935, 0.0, 0.5815764014997623, 0.0, -1.9238260062737287, 0.0, 0.0, 0.0, 0.0, 0.8063717980325668, 0.031170338777472533, -1.2145830813654763, 0.0, -1.066883131075672]
noise_21_2021-12-01	noise	[0.0, 0.0, 0.0, -0.23365802852221604, 0.0, -1.9841686302094035, 0.0, -5.982577255770519, 0.0, 0.0, 0.0, 0.0, 2.790749162230189, 0.060251194420289846, -10.959605390215879, 0.0, 1.115560312065526]
noise_220_2021-12-01	noise	[0.0, 0.0, 0.0, -1.0984332570542248, 0.0, -0.9145533633102947, 0.0, 0.4011669186997757, 0.0, 0.0, 0.0, 0.0, -1.7452358390440519, 0.041266972551935927, -6.873449177772661, 0.0, 1.6508667925632061]
noise_221_2021-12-01	noise	[0.0, 0.0, 0.0, 1.1445475334655983, 0.0, 0.6744901567175201, 0.0, -2.3554466216420344, 0.0, 0.0, 0.0, 0.0, 1.4932115436974696, 0.030306449476092553, -2.2196918635772978, 0.0, 0.06523193252350952]
noise_222_2021-12-01	noise	[0.0, 0.0, 0.0, -1.0574098254229518, 0.0, -0.4772709816946733, 0.0, -2.4366174740249193, 0.0, 0.0, 0.0, 0.0, 0.992807256586881, 0.03939754243696683, -4.114349132125228, 0.0, -0.7243598052756287]
noise_223_2021-12-01	noise	[0.0, 0.0, 0.0, -0.31597165812957295, 0.0, -0.963949050334415, 0.0, -0.6094319913359347, 0.0, 0.0, 0.0, 0.0, -0.7582216900075234, 0.034379241761818655, -2.0194713960582313, 0.0, 0.8673932740498489]
noise_224_2021-12-01	noise	[0.0, 0.0, 0.0, -0.2260730373896964, 0.0, 0.11601455936380888, 0.0, -1.1827456637236369, 0.0, 0.0, 0.0, 0.0, 0.23011671389310362, 0.03393526277077986, -3.964715672350106, 0.0, 0.6690072831818898]
noise_225_2021-12-01	noise	[0.0, 0.0, 0.0, -0.9671971569361608, 0.0, -1.1484298075974118, 0.0, -5.295955324966365, 0.0, 0.0, 0.0, 0.0, 1.5023763569817261, 0.06217346193304335, -9.43240296824056, 0.0, -0.9702123004611225]
noise_226_2021-12-01	noise	[0.0, 0.0, 0.0, 1.3534388027070474, 0.0, -0.9277230912454533, 0.0, -1.3985825470386615, 0.0, 0.0, 0.0, 0.0, 0.21078441920890578, 0.03265694579976944, -1.7816823515511133, 0.0, -0.3269759795693958]
noise_227_2021-12-01	noise	[0.0, 0.0, 0.0, 0.5365886548770232, 0.0, 0.453044448373409, 0.0, -1.807511185076747, 0.0, 0.0, 0.0, 0.0, 0.7384572501878943, 0.03519831828773982, -3.8526833010836006, 0.0, 0.23897889524007726]
noise_228_2021-12-01	noise	[0.0, 0.0, 0.0, 1.0851223318988699, 0.0, 0.09171157825179833, 0.0, -2.640993010044169, 0.0, 0.0, 0.0, 0.0, 1.8913162132502572, 0.030167028496785972, -2.78137099824586, 0.0, 0.6511408800120513]
noise_229_2021-12-01	noise	[0.0, 0.0, 0.0, -1.2243865529889641, 0.0, -0.8023030293427673, 0.0, -2.4870464139609734, 0.0, 0.0, 0.0, 0.0, 1.296298780157973, 0.03468085319450159, -2.627861230489033, 0.0, -0.6517660756130237]
noise_22_2021-12-01	noise	[0.0, 0.0, 0.0, 0.2857229492792756, 0.0, -0.805873572269903, 0.0, -1.9269822770643554, 0.0, 0.0, 0.0, 0.0, 0.7499232719664297, 0.034606950565459, -2.8599509968909236, 0.0, 0.2624153697566372]
noise_230_2021-12-01	noise	[0.0, 0.0, 0.0, -1.073170539387611, 0.0, -0.6132951724415782, 0.0, -2.1412725215313286, 0.0, 0.0, 0.0, 0.0, 1.1712041077261859, 0.03389686248170981, -3.6308440009827714, 0.0, 0.8179284247141643]
noise_231_2021-12-01	noise	[0.0, 0.0, 0.0, -0.7685076487183778, 0.0, -1.4819393342632472, 0.0, -4.794865848617831, 0.0, 0.0, 0.0, 0.0, 0.4749759823414399, 0.06673011675971802, -11.712853847703714, 0.0, 2.259141523381093]
noise_232_2021-12-01	noise	[0.0, 0.0, 0.0, -1.3566627458144533, 0.0, -0.5508886804348431, 0.0, 1.3833026619313522, 0.0, 0.0, 0.0, 0.0, -1.360087392231581, 0.0, -0.6103392736523499, 0.0, 1.4939323158212452]
noise_233_2021-12-01	noise	[0.0, 0.0, 0.0, -1.357381569905043, 0.0, -1.3416291645090352, 0.0, 0.46188260142284077, 0.0, 0.0, 0.0, 0.0, -2.0268972956980926, 0.04092834155852777, -5.483640744028857, 0.0, 2.535611696841889]
noise_234_2021-12-01	noise	[0.0, 0.0, 0.0, -0.33188502122150776, 0.0, -1.0255547276674228, 0.0, -4.197114649514611, 0.0, 0.0, 0.0, 0.0, -0.2338519269166884, 0.06504300646254615, -9.14593915926314, 0.0, -0.3367705663295994]
noise_235_2021-12-01	noise	[0.0, 0.0, 0.0, -0.5879563855425702, 0.0, 0.3611350166165842, 0.0, 0.13417477751719858, 0.0, 0.0, 0.0, 0.0, -0.018084039840431904, 0.0, -0.683590335317461, 0.0, 0.07152636705072586]
noise_236_2021-12-01	noise	[0.0, 0.0, 0.0, 0.9647304056954097, 0.0, -1.2036616776936393, 0.0, -4.491187076125463, 0.0, 0.0, 0.0, 0.0, -0.03552157568144332, 0.06717236866709507, -10.953384595665561, 0.0, 0.41569767686890935]
noise_237_2021-12-01	noise	[0.0, 0.0, 0.0, -0.718654160502492, 0.0, -0.8794991113742653, 0.0, -0.4670521254453192, 0.0, 0.0, 0.0, 0.0, -1.1223893907691564, 0.04095775480460048, -4.963636295598166, 0.0, 0.9754939151707422]
noise_238_2021-12-01	noise	[0.0, 0.0, 0.0, -0.15317660869864697, 0.0, -0.32303770501660334, 0.0, -1.0399756900175052, 0.0, 0.0, 0.0, 0.0, -0.08506493876885118, 0.03315317570266033, -2.4509532971783847, 0.0, -0.9591393322615681]
noise_239_2021-12-01	noise	[0.0, 0.0, 0.0, -0.5788097555927169, 0.0, -0.7249331826414708, 0.0, -2.504494288495697, 0.0, 0.0, 0.0, 0.0, 1.6094273062841813, 0.031107197728763025, -2.4375182391158465, 0.0, 0.48269082344072073]
noise_23_2021-12-01	noise	[0.0, 0.0, 0.0, -0.5833504376164313, 0.0, -0.6785034774028613, 0.0, -1.5249706371183966, 0.0, 0.0, 0.0, 0.0, -0.05350942300110607, 0.04128211069705528, -4.881741381343534, 0.0, -0.11974999680707203]
noise_240_2021-12-01	noise	[0.0, 0.0, 0.0, -0.6707318326356241, 0.0, -1.2202854952961542, 0.0, -2.5598754524392944, 0.0, 0.0, 0.0, 0.0, 1.224265643062739, 0.04022765322995315, -5.447541545695315, 0.0, 1.6439703868664755]
noise_241_2021-12-01	noise	[0.0, 0.0, 0.0, 1.614322715080225, 0.0, 0.11505858962552484, 0.0, -2.418705710014871, 0.0, 0.0, 0.0, 0.0, 1.5406049143789808, 0.03028016634277434, -2.1960731187282367, 0.0, 1.2339606335215518]
noise_242_2021-12-01	noise	[0.0, 0.0, 0.0, -0.4395588400533565, 0.0, -0.6637461547759156, 0.0, -2.5253800401638378, 0.0, 0.0, 0.0, 0.0, 1.6682294840024, 0.0309328889387619, -2.477553984459193, 0.0, -0.5811437036084091]
noise_243_2021-12-01	noise	[0.0, 0.0, 0.0, -1.223951791191561, 0.0, 0.060147092919789, 0.0, -0.4932700858988834, 0.0, 0.0, 0.0, 0.0, -0.812110913803066, 0.034727327645524525, -2.5380106899183015, 0.0, -0.012711634648606864]
noise_244_2021-12-01	noise	[0.0, 0.0, 0.0, -0.7092790316451908, 0.0, 0.09481422424879604, 0.0, -1.088110052311535, 0.0, 0.0, 0.0, 0.0, 0.040540015990389845, 0.03365398843883821, -3.2751938275547463, 0.0, 0.5208303302291175]
noise_245_2021-12-01	noise	[0.0, 0.0, 0.0, -0.5600272268875793, 0.0, -1.7002086823588087, 0.0, -2.45111131894523, 0.0, 0.0, 0.0, 0.0, 1.4268831261217594, 0.03523281431143608, -4.109783448963338, 0.0, 1.8383939216446443]
noise_246_2021-12-01	noise	[0.0, 0.0, 0.0, -0.6340186707731115, 0.0, -0.4469086349799373, 0.0, -2.167776380971289, 0.0, 0.0, 0.0, 0.0, 0.7445584901160442, 0.03911561094079967, -4.145491777762704, 0.0, -0.2273896324919174]
noise_247_2021-12-01	noise	[0.0, 0.0, 0.0, 0.5647086453140174, 0.0, -0.8179811316000728, 0.0, -2.7544497965535686, 0.0, 0.0, 0.0, 0.0, 2.01126382421886, 0.030808446401273674, -3.0715147177063034, 0.0, 0.03771117532049366]
noise_248_2021-12-01	noise	[0.0, 0.0, 0.0, 0.19290173283490294, 0.0, -0.36427432389914605, 0.0, -2.945963666389663, 0.0, 0.0, 0.0, 0.0, 2.189376292716938, 0.03191722347219685, -3.519339362146146, 0.0, -0.2418040757206562]
noise_249_2021-12-01	noise	[0.0, 0.0, 0.0, 0.20697700599298965, 0.0, -0.17802050198556987, 0.0, -2.6582689391495613, 0.0, 0.0, 0.0, 0.0, 2.0174031932612464, 0.02975828099389464, -3.1424073991485426, 0.0, -0.00584105354357004]
noise_24_2021-12-01	noise	[0.0, 0.0, 0.0, -0.0765159107637463, 0.0, -0.5419231146033843, 0.0, -2.4706005492583474, 0.0, 0.0, 0.0, 0.0, 1.8389147425233698, 0.03147680795403862, -4.201557390986754, 0.0, 1.1121307185955907]
noise_250_2021-12-01	noise	[0.0, 0.0, 0.0, 0.24745192439796396, 0.0, -0.255261261114081, 0.0, -1.4744384118783644, 0.0, 0.0, 0.0, 0.0, 0.11183451374470264, 0.037164197453936614, -3.6004128345611948, 0.0, 2.122117854012882]
noise_251_2021-12-01	noise	[0.0, 0.0, 0.0, 2.8764201366571385, 0.0, 0.6717503283349443, 0.0, -2.3161665423710756, 0.0, 0.0, 0.0, 0.0, 1.4414176762371615, 0.030194178956445935, -2.1468068778785505, 0.0, 0.561250070659635]
noise_252_2021-12-01	noise	[0.0, 0.0, 0.0, -0.9128300588550382, 0.0, -0.2005735876422322, 0.0, -0.9742211995827451, 0.0, 0.0, 0.0, 0.0, -0.5455476440521437, 0.03708278536267158, -2.610461941524306, 0.0, 0.010765336904989167]
noise_253_2021-12-01	noise	[0.0, 0.0, 0.0, -0.4600901726858504, 0.0, -1.7782831405644135, 0.0, -5.347431043224036, 0.0, 0.0, 0.0, 0.0, 1.7889352769505789, 0.06072070417202011, -9.29596418823651, 0.0, -0.6689034271921163]
noise_254_2021-12-01	noise	[0.0, 0.0, 0.0, -0.6411982341910866, 0.0, -0.7710401296518369, 0.0, -2.026893120591385, 0.0, 0.0, 0.0, 0.0, 0.8250732557884904, 0.03234051939964732, -1.3130936090846526, 0.0, -1.1673150610736456]
noise_255_2021-12-01	noise	[0.0, 0.0, 0.0, -0.33190570038800415, 0.0, -0.3937739381147956, 0.0, -1.031216277762986, 0.0, 0.0, 0.0, 0.0, -0.5214981765690595, 0.039025140719276714, -3.6749699542891596, 0.0, 0.3618042470153959]
noise_256_2021-12-01	noise	[0.0, 0.0, 0.0, -1.3719794864479204, 0.0, -1.0619534492037639, 0.0, -1.6264115567568438, 0.0, 0.0, 0.0, 0.0, 0.38930454212868976, 0.03780741344818831, -4.5941160756957355, 0.0, 1.0996743701445983]
noise_257_2021-12-01	noise	[0.0, 0.0, 0.0, 0.5450389484107595, 0.0, -1.1246456043928168, 0.0, -1.7600248544513586, 0.0, 0.0, 0.0, 0.0, 0.6056228048811313, 0.03534094548291053, -3.4667802234412384, 0.0, 0.3737811219453723]
noise_258_2021-12-01	noise	[0.0, 0.0, 0.0, 0.4760789653398708, 0.0, -1.4062066524930905, 0.0, -1.324231026323581, 0.0, 0.0, 0.0, 0.0, 0.28557898557531586, 0.03330067958350131, -3.1016805425719447, 0.0, 0.9436177122258814]
noise_259_2021-12-01	noise	[0.0, 0.0, 0.0, -0.6679586379597332, 0.0, -0.7840731879657117, 0.0, -0.6543585596360085, 0.0, 0.0, 0.0, 0.0, -0.8585701525168385, 0.04035470082992122, -4.939082598782115, 0.0, 1.030153858612801]
noise_25_2021-12-01	noise	[0.0, 0.0, 0.0, 0.6560877279976361, 0.0, 0.3733393723958435, 0.0, -2.6501200504676206, 0.0, 0.0, 0.0, 0.0, 2.101451024456479, 0.032887911309495116, -5.611486080323457, 0.0, 3.4917111845151907]
noise_260_2021-12-01	noise	[0.0, 0.0, 0.0, -0.8266506739000948, 0.0, -0.09633871095873761, 0.0, -1.7486952757447964, 0.0, 0.0, 0.0, 0.0, 0.40899891270439664, 0.035629554712728426, -2.506660470746031, 0.0, -0.6208216974659381]
noise_261_2021-12-01	noise	[0.0, 0.0, 0.0, 1.2360558822217769, 0.0, -1.2152987087553158, 0.0, -2.604013016979367, 0.0, 0.0, 0.0, 0.0, 1.836260324387377, 0.030273882596960646, -2.712581217822454, 0.0, 0.3575402762777408]
noise_262_2021-12-01	noise	[0.0, 0.0, 0.0, -0.7894889795294208, 0.0, -1.5812725245150043, 0.0, -1.5788290492656032, 0.0, 0.0, 0.0, 0.0, 0.3449619693494345, 0.034787064935492475, -2.6673463945281934, 0.0, -0.3885283161802938]
noise_263_2021-12-01	noise	[0.0, 0.0, 0.0, 1.6612253137175599, 0.0, -0.04511574886121694, 0.0, -4.761333637205145, 0.0, 0.0, 0.0, 0.0, 0.8121142569851377, 0.061458311812086046, -7.95600365029639, 0.0, -0.49554496380193147]
noise_264_2021-12-01	noise	[0.0, 0.0, 0.0, 1.1203022332089745, 0.0, -0.29426234434587545, 0.0, -2.048717856830372, 0.0, 0.0, 0.0, 0.0, 0.9547943291966717, 0.03230032481010363, -1.9172329024244366, 0.0, -1.052031588453001]
noise_265_2021-12-01	noise	[0.0, 0.0, 0.0, -1.2094088081817398, 0.0, 0.22783617887702842, 0.0, 0.10829555667924588, 0.0, 0.0, 0.0, 0.0, -1.6433631861360263, 0.036281919506295425, -2.3956531774571466, 0.0, 0.7578594276790154]
noise_266_2021-12-01	noise	[0.0, 0.0, 0.0, -0.41159952815818784, 0.0, 0.07601778700489867, 0.0, -2.39588009833508, 0.0, 0.0, 0.0, 0.0, 1.508930931485086, 0.030391205692153336, -2.1273384929108765, 0.0, 0.3233335084972903]
noise_267_2021-12-01	noise	[0.0, 0.0, 0.0, -0.11119717580206925, 0.0, -0.7656746575037949, 0.0, -0.4146514083098215, 0.0, 0.0, 0.0, 0.0, -0.8506598514181722, 0.03688241735609543, -4.13165449499502, 0.0, 0.649512935556976]
noise_268_2021-12-01	noise	[0.0, 0.0, 0.0, -0.4350180737761582, 0.0, -0.16089577758481594, 0.0, -0.9282305051113245, 0.0, 0.0, 0.0, 0.0, -0.6556007074090392, 0.037598357565752444, -2.597758035023415, 0.0, 0.20760470381127794]
noise_269_2021-12-01	noise	[0.0, 0.0, 0.0, -0.483628953570884, 0.0, -0.15720260443747663, 0.0, -2.0654087546050817, 0.0, 0.0, 0.0, 0.0, 1.21357218141011, 0.03253289708789444, -3.5301889604633074, 0.0, 0.36179622388813976]
noise_26_2021-12-01	noise	[0.0, 0.0, 0.0, -0.6442098611750956, 0.0, -1.5529902714286845, 0.0, -1.3608808204696055, 0.0, 0.0, 0.0, 0.0, 0.2023973360133425, 0.036262359845471534, -4.122099725151711, 0.0, 0.7980937987826534]
noise_270_2021-12-01	noise	[0.0, 0.0, 0.0, 2.5064945880346543, 0.0, -0.26198731900102745, 0.0, -2.318345715604788, 0.0, 0.0, 0.0, 0.0, 1.2652786221607382, 0.03211099589380575, -2.074074850554671, 0.0, -0.034223242859675804]
noise_271_2021-12-01	noise	[0.0, 0.0, 0.0, 0.10027337435110495, 0.0, -1.4593851262524105, 0.0, -5.724806107460096, 0.0, 0.0, 0.0, 0.0, 1.755887498410325, 0.06410260719425358, -10.443736257498927, 0.0, -0.2288335394640906]
noise_272_2021-12-01	noise	[0.0, 0.0, 0.0, -0.6592692593255361, 0.0, -0.8783115962172878, 0.0, 1.1046638697238118, 0.0, 0.0, 0.0, 0.0, -0.8244666702727351, 0.0, -1.9471221249123856, 0.0, 1.0234198610716767]
noise_273_2021-12-01	noise	[0.0, 0.0, 0.0, -0.3416605014812609, 0.0, -1.035183090168909, 0.0, -1.1925983268547558, 0.0, 0.0, 0.0, 0.0, -0.14441096901084172, 0.03519301356169917, -2.39392471195926, 0.0, -0.67065217353796]
noise_274_2021-12-01	noise	[0.0, 0.0, 0.0, 0.13788364998733565, 0.0, 0.06107999292889691, 0.0, -2.111749887936367, 0.0, 0.0, 0.0, 0.0, 1.1942225300725386, 0.030909012192780277, -2.1987788200048763, 0.0, -0.7180607219905969]
noise_275_2021-12-01	noise	[0.0, 0.0, 0.0, -0.46396144507512405, 0.0, 0.04036037258747605, 0.0, -1.2053612598320778, 0.0, 0.0, 0.0, 0.0, 0.010496186984837619, 0.03162750675247857, -1.1629927911169313, 0.0, -1.2454811827986516]
noise_276_2021-12-01	noise	[0.0, 0.0, 0.0, 0.03363276558162771, 0.0, -0.2049313315939522, 0.0, -1.480406692043095, 0.0, 0.0, 0.0, 0.0, 0.06453326641125233, 0.03903658423269744, -4.294633724473624, 0.0, -0.30986697291818555]
noise_277_2021-12-01	noise	[0.0, 0.0, 0.0, 0.6789461432994226, 0.0, -0.6884559276787896, 0.0, -2.388052456790464, 0.0, 0.0, 0.0, 0.0, 1.4245613561962047, 0.03247366076907077, -2.851931330332189, 0.0, 1.124076552112634]
noise_278_2021-12-01	noise	[0.0, 0.0, 0.0, -0.5439939070630101, 0.0, 0.22988252323608518, 0.0, -0.7798976607616601, 0.0, 0.0, 0.0, 0.0, -0.6719820840780077, 0.03580411545562774, -2.2904510515419263, 0.0, 0.2914594541284102]
noise_279_2021-12-01	noise	[0.0, 0.0, 0.0, -0.9534204155537517, 0.0, -0.6288615630817789, 0.0, -0.9479914211739098, 0.0, 0.0, 0.0, 0.0, -0.49417311993388413, 0.03818768721451323, -3.814146778752544, 0.0, 0.7696006333158962]
noise_27_2021-12-01	noise	[0.0, 0.0, 0.0, 0.2720244371207166, 0.0, -1.26333090361937, 0.0, -1.9193068746843474, 0.0, 0.0, 0.0, 0.0, 0.9394978333174271, 0.03156352414031331, -2.3452424943439176, 0.0, 0.8296694266819562]
noise_280_2021-12-01	noise	[0.0, 0.0, 0.0, -0.7039042609331272, 0.0, 18.946842583815418, 0.0, -0.8836086800016804, 0.0, 0.0, 0.0, 0.0, -0.5830426438708843, 0.033869442211204956, -1.1016982658488432, 0.0, 0.28321055977967363]
noise_281_2021-12-01	noise	[0.0, 0.0, 0.0, -0.36587437085812774, 0.0, -0.376739311934011, 0.0, -0.5845412899428518, 0.0, 0.0, 0.0, 0.0, -0.882196998755319, 0.03793580261171512, -3.5535354220100395, 0.0, 0.01598029629233157]
noise_282_2021-12-01	noise	[0.0, 0.0, 0.0, 0.5223121123694698, 0.0, 0.5757813318193432, 0.0, -1.0602436205639196, 0.0, 0.0, 0.0, 0.0, -0.31554890573688404, 0.03590214683456948, -2.746875192747237, 0.0, 0.7450282752890152]
noise_283_2021-12-01	noise	[0.0, 0.0, 0.0, 0.02305845484727826, 0.0, -0.16701809184276828, 0.0, -0.23488181128222702, 0.0, 0.0, 0.0, 0.0, -1.4007144911690181, 0.037339594757982514, -2.352747885930209, 0.0, 0.41993931108530325]
noise_284_2021-12-01	noise	[0.0, 0.0, 0.0, 0.8461532754513174, 0.0, -0.13438384592636438, 0.0, -1.8634885712226823, 0.0, 0.0, 0.0, 0.0, 0.6528119242644126, 0.034135201569532515, -2.3225131205764145, 0.0, -0.9281309342330589]
noise_285_2021-12-01	noise	[0.0, 0.0, 0.0, -1.0070010705320471, 0.0, -0.6842038738511605, 0.0, -5.090479074115138, 0.0, 0.0, 0.0, 0.0, 0.9778059935274445, 0.0631838931193033, -8.842220659116162, 0.0, 0.7346628735315696]
