ids	maltype	system calls hashing_1gram
mimic_288_2021-12-01	mimic	[0.0, 0.8099659077319404, 6.524301288256895e-05, 0.0, 0.0, 0.0, 0.0001304860257651379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02813278715496373, 0.0, -0.2725983564259496, -0.5184079317623164, 0.0, -0.0001304860257651379, -0.010347541843175436, 0.0, 0.0, 0.0, 0.0, -0.0001304860257651379]
mimic_289_2021-12-01	mimic	[0.0, 0.8095390450090428, 5.481784998503791e-05, 0.0, 0.0, 0.0, 0.00010963569997007581, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024766704623240127, 0.0, -0.27363974355531223, -0.5186974601284257, 0.0, -0.00010963569997007581, -0.010360573647172164, 0.0, 0.0, 0.0, 0.0, -0.00010963569997007581]
mimic_28_2021-12-01	mimic	[0.0, 0.8092622210063479, 5.437347790198126e-05, 0.0, 0.0, 0.0, 0.00010874695580396253, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024826930010044643, 0.0, -0.274629562187327, -0.5186033575335169, 0.0, -0.00010874695580396253, -0.010363584888117628, 0.0, 0.0, 0.0, 0.0, -0.00010874695580396253]
mimic_290_2021-12-01	mimic	[0.0, 0.8090325038558867, 9.861920423422481e-05, 0.0, 0.0, 0.0, 0.0001479288063513372, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03572973769405965, 0.0, -0.27411207816902783, -0.5185989473860946, 0.0, -0.0001479288063513372, -0.010364878365017028, 0.0, 0.0, 0.0, 0.0, -9.861920423422481e-05]
mimic_291_2021-12-01	mimic	[0.0, 0.8102073038468519, 6.329151203378214e-05, 0.0, 0.0, 0.0, 0.00012658302406756428, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.027936873411711433, 0.0, -0.27187501909231454, -0.5184207750687094, 0.0, -0.00012658302406756428, -0.010367149671133514, 0.0, 0.0, 0.0, 0.0, -0.00012658302406756428]
mimic_292_2021-12-01	mimic	[0.0, 0.8092524936296639, 6.0756516233945754e-05, 0.0, 0.0, 0.0, 0.00012151303246789151, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.026258966316311354, 0.0, -0.2747045125001623, -0.5185082608437398, 0.0, -0.00012151303246789151, -0.010365061669511145, 0.0, 0.0, 0.0, 0.0, -0.00012151303246789151]
mimic_293_2021-12-01	mimic	[0.0, 0.8102182883829232, 0.0, 0.0, 0.0, 0.0, 6.501093561502417e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01140291810687524, 0.0, -0.2727598814663954, -0.5185662290268018, 0.0, -6.501093561502417e-05, -0.010362743137034853, 0.0, 0.0, 0.0, 0.0, -0.00013002187123004833]
mimic_294_2021-12-01	mimic	[0.0, 0.80874941473464, 0.00010151878676139334, 0.0, 0.0, 0.0, 0.00020303757352278668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.036658433899539135, 0.0, -0.2752072790314612, -0.5183955327183789, 0.0, -0.00020303757352278668, -0.01036506812833826, 0.0, 0.0, 0.0, 0.0, -0.00020303757352278668]
mimic_295_2021-12-01	mimic	[0.0, 0.8095217626035163, 6.590050167726443e-05, 0.0, 0.0, 0.0, 6.590050167726443e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0280867938148501, 0.0, -0.27415926707775545, -0.5182810854910138, 0.0, -6.590050167726443e-05, -0.010346378763330515, 0.0, 0.0, 0.0, 0.0, 0.0]
mimic_296_2021-12-01	mimic	[0.0, 0.8093998538849094, 5.249298626938553e-05, 0.0, 0.0, 0.0, 0.00015747895880815658, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024251759656456116, 0.0, -0.27422336027127003, -0.518630704341529, 0.0, -0.00015747895880815658, -0.010362115489576704, 0.0, 0.0, 0.0, 0.0, -0.00020997194507754212]
mimic_297_2021-12-01	mimic	[0.0, 0.8094949325929361, 5.551406085619993e-05, 0.0, 0.0, 0.0, 0.00011102812171239986, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02500353300963245, 0.0, -0.2739729931375179, -0.5185790480821061, 0.0, -0.00011102812171239986, -0.010358923755766906, 0.0, 0.0, 0.0, 0.0, -0.00011102812171239986]
mimic_298_2021-12-01	mimic	[0.0, 0.8094930944992836, 5.404114335206711e-05, 0.0, 0.0, 0.0, 0.00010808228670413422, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024621144911201775, 0.0, -0.2738913227369465, -0.5186436609784585, 0.0, -0.00010808228670413422, -0.010343474837585645, 0.0, 0.0, 0.0, 0.0, -0.00010808228670413422]
mimic_299_2021-12-01	mimic	[0.0, 0.809178105094521, 5.566794432329291e-05, 0.0, 0.0, 0.0, 0.00011133588864658582, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.025273246722774978, 0.0, -0.27511098084571356, -0.5184578326605561, 0.0, -0.00011133588864658582, -0.010365371232997139, 0.0, 0.0, 0.0, 0.0, -0.00011133588864658582]
mimic_29_2021-12-01	mimic	[0.0, 0.8092146999904496, 0.00010691594329150971, 0.0, 0.0, 0.0, 0.00016037391493726457, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03870357147152652, 0.0, -0.27384380555254384, -0.5182429603226059, 0.0, -0.00016037391493726457, -0.01036015490494729, 0.0, 0.0, 0.0, 0.0, -0.00010691594329150971]
mimic_2_2021-12-01	mimic	[0.0, 0.809439062361089, 5.4230866175420344e-05, 0.0, 0.0, 0.0, 0.00010846173235084069, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02493535226745827, 0.0, -0.2743322596349813, -0.5184796191567237, 0.0, -0.00010846173235084069, -0.010358095439505286, 0.0, 0.0, 0.0, 0.0, -0.00010846173235084069]
mimic_300_2021-12-01	mimic	[0.0, 0.8088948173780416, 6.164229236862477e-05, 0.0, 0.0, 0.0, 0.00012328458473724954, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0264322149676663, 0.0, -0.27589857218349073, -0.518424007278608, 0.0, -0.00012328458473724954, -0.010343576659455235, 0.0, 0.0, 0.0, 0.0, -0.00012328458473724954]
mimic_301_2021-12-01	mimic	[0.0, 0.8097714093836091, 5.9234518556874546e-05, 0.0, 0.0, 0.0, 0.00011846903711374909, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02651337050605705, 0.0, -0.27340284385111013, -0.5183731187949205, 0.0, -0.00011846903711374909, -0.010366040747453046, 0.0, 0.0, 0.0, 0.0, -0.00011846903711374909]
mimic_302_2021-12-01	mimic	[0.0, 0.8095942301646282, 6.16382859138937e-05, 0.0, 0.0, 0.0, 0.0001232765718277874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02709619048774767, 0.0, -0.273673989457688, -0.5184766057933082, 0.0, -0.0001232765718277874, -0.01036755969071692, 0.0, 0.0, 0.0, 0.0, -0.0001232765718277874]
mimic_303_2021-12-01	mimic	[0.0, 0.8092478667288302, 4.8151745589653236e-05, 0.0, 0.0, 0.0, 9.630349117930647e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022843188107731494, 0.0, -0.27455162300308483, -0.5187580159355701, 0.0, -9.630349117930647e-05, -0.010371886000011307, 0.0, 0.0, 0.0, 0.0, -9.630349117930647e-05]
mimic_304_2021-12-01	mimic	[0.0, 0.8091056661829679, 4.883014074901132e-05, 0.0, 0.0, 0.0, 9.766028149802264e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022969698208334926, 0.0, -0.27528480148662626, -0.5185858607826501, 0.0, -9.766028149802264e-05, -0.010361755866940202, 0.0, 0.0, 0.0, 0.0, -9.766028149802264e-05]
mimic_305_2021-12-01	mimic	[0.0, 0.8088701391063415, 9.993577127297613e-05, 0.0, 0.0, 0.0, 0.0001499036569094642, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03631665928059953, 0.0, -0.2747634095379206, -0.5184667813642002, 0.0, -0.0001499036569094642, -0.010363339481007625, 0.0, 0.0, 0.0, 0.0, -9.993577127297613e-05]
mimic_306_2021-12-01	mimic	[0.0, 0.809130728273256, 5.122377363087212e-05, 0.0, 0.0, 0.0, 0.00015367132089261638, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02366538341746292, 0.0, -0.27501019586942627, -0.5186611975220325, 0.0, -0.00015367132089261638, -0.010357447028162343, 0.0, 0.0, 0.0, 0.0, -0.00020489509452348848]
mimic_307_2021-12-01	mimic	[0.0, 0.8096477040729322, 5.420780021913044e-05, 0.0, 0.0, 0.0, 0.00010841560043826088, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02504400370123826, 0.0, -0.2736301339461266, -0.5185192922160703, 0.0, -0.00010841560043826088, -0.010375372961941565, 0.0, 0.0, 0.0, 0.0, -0.00010841560043826088]
mimic_308_2021-12-01	mimic	[0.0, 0.8095310102521663, 5.5096373120000434e-05, 0.0, 0.0, 0.0, 0.00011019274624000087, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024815406453248194, 0.0, -0.27371878166016217, -0.5186662372770601, 0.0, -0.00011019274624000087, -0.010347098871936081, 0.0, 0.0, 0.0, 0.0, -0.00011019274624000087]
mimic_309_2021-12-01	mimic	[0.0, 0.8095025522718431, 5.29052056905982e-05, 0.0, 0.0, 0.0, 0.0001058104113811964, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02438929982336577, 0.0, -0.27407012755957494, -0.5185450830558292, 0.0, -0.0001058104113811964, -0.010358839274219128, 0.0, 0.0, 0.0, 0.0, -0.0001058104113811964]
mimic_30_2021-12-01	mimic	[0.0, 0.8091805346972925, 5.036665056811939e-05, 0.0, 0.0, 0.0, 0.00015109995170435817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02364210577667524, 0.0, -0.2751227920632953, -0.5185246675987891, 0.0, -0.00015109995170435817, -0.01036545668691897, 0.0, 0.0, 0.0, 0.0, -0.00020146660227247755]
mimic_310_2021-12-01	mimic	[0.0, 0.8098898009694672, 6.650652024778833e-05, 0.0, 0.0, 0.0, 0.00013301304049557667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.028704214138945444, 0.0, -0.2727698421442791, -0.5184050240274605, 0.0, -0.00013301304049557667, -0.010361715854605422, 0.0, 0.0, 0.0, 0.0, -0.00013301304049557667]
mimic_311_2021-12-01	mimic	[0.0, 0.8092818212287747, 4.955069807430474e-05, 0.0, 0.0, 0.0, 9.910139614860948e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023338378792997532, 0.0, -0.2744514064939591, -0.5187363480002815, 0.0, -9.910139614860948e-05, -0.01035609589752969, 0.0, 0.0, 0.0, 0.0, -9.910139614860948e-05]
mimic_312_2021-12-01	mimic	[0.0, 0.809725973508321, 5.492274119977759e-05, 0.0, 0.0, 0.0, 0.00010984548239955517, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02540726007901711, 0.0, -0.27320768382417365, -0.5186024915047799, 0.0, -0.00010984548239955517, -0.010358428990278053, 0.0, 0.0, 0.0, 0.0, -0.00010984548239955517]
mimic_313_2021-12-01	mimic	[0.0, 0.8100054411996516, 5.729035698015727e-05, 0.0, 0.0, 0.0, 0.00011458071396031454, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.025906699426427118, 0.0, -0.27263335079717244, -0.5184433564562352, 0.0, -0.00011458071396031454, -0.010369554613408466, 0.0, 0.0, 0.0, 0.0, -0.00011458071396031454]
mimic_314_2021-12-01	mimic	[0.0, 0.8097664472467511, 5.366814554536936e-05, 0.0, 0.0, 0.0, 0.00010733629109073872, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024719547838197128, 0.0, -0.27324599622969353, -0.5185523558884678, 0.0, -0.00010733629109073872, -0.010357952090256287, 0.0, 0.0, 0.0, 0.0, -0.00010733629109073872]
mimic_315_2021-12-01	mimic	[0.0, 0.8089491062336733, 0.00010255700020711395, 0.0, 0.0, 0.0, 0.0002051140004142279, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.037556373475845124, 0.0, -0.2744220211541955, -0.5184358917469817, 0.0, -0.0002051140004142279, -0.01036851272093922, 0.0, 0.0, 0.0, 0.0, -0.0002051140004142279]
mimic_316_2021-12-01	mimic	[0.0, 0.8091555046701024, 5.157667478328589e-05, 0.0, 0.0, 0.0, 0.00010315334956657178, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024024415114054568, 0.0, -0.2749758839396104, -0.518624095615853, 0.0, -0.00010315334956657178, -0.010366911631440465, 0.0, 0.0, 0.0, 0.0, -0.00010315334956657178]
mimic_317_2021-12-01	mimic	[0.0, 0.8089503103386738, 5.3720867445324454e-05, 0.0, 0.0, 0.0, 0.00010744173489064891, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02519508683185717, 0.0, -0.2759855844136099, -0.5183526499799357, 0.0, -0.00010744173489064891, -0.01034663906996949, 0.0, 0.0, 0.0, 0.0, -0.00010744173489064891]
mimic_318_2021-12-01	mimic	[0.0, 0.8090171013244805, 5.4031008824064355e-05, 0.0, 0.0, 0.0, 0.00010806201764812871, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.025794403612608322, 0.0, -0.27597958687155594, -0.518222211833366, 0.0, -0.00010806201764812871, -0.010341535088925918, 0.0, 0.0, 0.0, 0.0, -0.00010806201764812871]
mimic_319_2021-12-01	mimic	[0.0, 0.8085866994095285, 5.7964035284343036e-05, 0.0, 0.0, 0.0, 0.00011592807056868607, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.026269300790864265, 0.0, -0.27717242392267155, -0.5182332538631974, 0.0, -0.00011592807056868607, -0.010352376701783666, 0.0, 0.0, 0.0, 0.0, -0.00011592807056868607]
mimic_31_2021-12-01	mimic	[0.0, 0.8091746779005217, 5.983780562461337e-05, 0.0, 0.0, 0.0, 0.00011967561124922674, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.025885834713207743, 0.0, -0.27485897635609907, -0.5185663911040244, 0.0, -0.00011967561124922674, -0.01037587549530796, 0.0, 0.0, 0.0, 0.0, -0.00011967561124922674]
mimic_320_2021-12-01	mimic	[0.0, 0.8092142708510437, 6.008778891314035e-05, 0.0, 0.0, 0.0, 0.0001201755778262807, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.026078100388302914, 0.0, -0.27546645949340065, -0.5181730564713571, 0.0, -0.0001201755778262807, -0.010347117250842768, 0.0, 0.0, 0.0, 0.0, -0.0001201755778262807]
mimic_321_2021-12-01	mimic	[0.0, 0.8085742498137636, 5.214118742108694e-05, 0.0, 0.0, 0.0, 0.00010428237484217388, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.025476184173943078, 0.0, -0.27713041114307707, -0.5183146876780569, 0.0, -0.00010428237484217388, -0.010355239821827867, 0.0, 0.0, 0.0, 0.0, -0.00010428237484217388]
mimic_322_2021-12-01	mimic	[0.0, 0.8083978255806125, 4.8082284068127404e-05, 0.0, 0.0, 0.0, 9.616456813625481e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023589168563823305, 0.0, -0.2780213829387263, -0.5182020083158363, 0.0, -9.616456813625481e-05, -0.010356923988274643, 0.0, 0.0, 0.0, 0.0, -9.616456813625481e-05]
mimic_323_2021-12-01	mimic	[0.0, 0.8080481229896245, 9.939213557234708e-05, 0.0, 0.0, 0.0, 0.00019878427114469415, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03667569802619607, 0.0, -0.27802962083652644, -0.5179821145352868, 0.0, -0.00019878427114469415, -0.01034672131308133, 0.0, 0.0, 0.0, 0.0, -0.00019878427114469415]
mimic_324_2021-12-01	mimic	[0.0, 0.8088505251576733, 6.243828545958696e-05, 0.0, 0.0, 0.0, 0.00012487657091917392, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.026698610862519383, 0.0, -0.27616453658775314, -0.5183376705713071, 0.0, -0.00012487657091917392, -0.010352267729199519, 0.0, 0.0, 0.0, 0.0, -0.00012487657091917392]
mimic_325_2021-12-01	mimic	[0.0, 0.8091461090584546, 6.131195322177846e-05, 0.0, 0.0, 0.0, 6.131195322177846e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.026400927057297803, 0.0, -0.2749227982464546, -0.5185519755685135, 0.0, -6.131195322177846e-05, -0.010337195313191848, 0.0, 0.0, 0.0, 0.0, 0.0]
mimic_326_2021-12-01	mimic	[0.0, 0.808831602276747, 5.520808719620678e-05, 0.0, 0.0, 0.0, 0.00016562426158862035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.026245924653076704, 0.0, -0.2764489758262858, -0.518238314510793, 0.0, -0.00016562426158862035, -0.010368078775447633, 0.0, 0.0, 0.0, 0.0, -0.00022083234878482713]
mimic_327_2021-12-01	mimic	[0.0, 0.8086628376175901, 5.343422257579656e-05, 0.0, 0.0, 0.0, 0.00010686844515159313, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.025103397766109228, 0.0, -0.27697094929938393, -0.5182798984516812, 0.0, -0.00010686844515159313, -0.010355552335189375, 0.0, 0.0, 0.0, 0.0, -0.00010686844515159313]
mimic_328_2021-12-01	mimic	[0.0, 0.8085104537246216, 5.192678666456575e-05, 0.0, 0.0, 0.0, 0.0001038535733291315, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.025080637958985255, 0.0, -0.2774344357914419, -0.5182708723416978, 0.0, -0.0001038535733291315, -0.01035420126091441, 0.0, 0.0, 0.0, 0.0, -0.0001038535733291315]
mimic_329_2021-12-01	mimic	[0.0, 0.8084423831826189, 5.1456437648468535e-05, 0.0, 0.0, 0.0, 0.00010291287529693707, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024750546508913365, 0.0, -0.27776185042643314, -0.5182177835577266, 0.0, -0.00010291287529693707, -0.010342743967342177, 0.0, 0.0, 0.0, 0.0, -0.00010291287529693707]
mimic_32_2021-12-01	mimic	[0.0, 0.8092394117564657, 4.8317416096849e-05, 0.0, 0.0, 0.0, 9.6634832193698e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02309572489429382, 0.0, -0.2745975391616122, -0.5187357792157709, 0.0, -9.6634832193698e-05, -0.010368917494383794, 0.0, 0.0, 0.0, 0.0, -9.6634832193698e-05]
mimic_330_2021-12-01	mimic	[0.0, 0.8086324990892688, 5.1843392514827205e-05, 0.0, 0.0, 0.0, 0.00010368678502965441, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.025185520083703054, 0.0, -0.2774036246683374, -0.5180917587576742, 0.0, -0.00010368678502965441, -0.010358309824462475, 0.0, 0.0, 0.0, 0.0, -0.00010368678502965441]
mimic_331_2021-12-01	mimic	[0.0, 0.8089385150657096, 5.428753204923895e-05, 0.0, 0.0, 0.0, 0.0001085750640984779, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.025558570088781696, 0.0, -0.275769805303724, -0.5184676460830516, 0.0, -0.0001085750640984779, -0.010368918621404639, 0.0, 0.0, 0.0, 0.0, -0.0001085750640984779]
mimic_332_2021-12-01	mimic	[0.0, 0.8086232090368749, 5.604308172912652e-05, 0.0, 0.0, 0.0, 0.00011208616345825303, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.025791026211744023, 0.0, -0.2772002908486056, -0.5181855422838496, 0.0, -0.00011208616345825303, -0.010345552887196754, 0.0, 0.0, 0.0, 0.0, -0.00011208616345825303]
mimic_333_2021-12-01	mimic	[0.0, 0.8090051986832221, 6.15765628992725e-05, 0.0, 0.0, 0.0, 0.000123153125798545, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.026256246420249797, 0.0, -0.27533344334780707, -0.5185608667999335, 0.0, -0.000123153125798545, -0.010357177879657635, 0.0, 0.0, 0.0, 0.0, -0.000123153125798545]
mimic_334_2021-12-01	mimic	[0.0, 0.8091604424311388, 6.139584825038611e-05, 0.0, 0.0, 0.0, 0.00012279169650077223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.026166910524314566, 0.0, -0.2751147960099802, -0.5184388217959105, 0.0, -0.00012279169650077223, -0.010375898354315254, 0.0, 0.0, 0.0, 0.0, -0.00012279169650077223]
mimic_335_2021-12-01	mimic	[0.0, 0.8089868803363349, 5.965540006904616e-05, 0.0, 0.0, 0.0, 0.00011931080013809232, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.026188720630311264, 0.0, -0.2755960172389794, -0.5184531509200664, 0.0, -0.00011931080013809232, -0.010368108532000223, 0.0, 0.0, 0.0, 0.0, -0.00011931080013809232]
mimic_336_2021-12-01	mimic	[0.0, 0.8081391726107968, 0.00010475722967577476, 0.0, 0.0, 0.0, 0.00015713584451366213, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.038676369196296044, 0.0, -0.27751237713409493, -0.5179721221318683, 0.0, -0.00015713584451366213, -0.01033953856899897, 0.0, 0.0, 0.0, 0.0, -0.00010475722967577476]
mimic_337_2021-12-01	mimic	[0.0, 0.8084396016121713, 4.844494790278954e-05, 0.0, 0.0, 0.0, 0.0001453348437083686, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024193406982653095, 0.0, -0.27782208723291746, -0.5182156077161397, 0.0, -0.0001453348437083686, -0.010367218851196961, 0.0, 0.0, 0.0, 0.0, -0.00019377979161115815]
mimic_338_2021-12-01	mimic	[0.0, 0.8087547311469678, 5.440883797172896e-05, 0.0, 0.0, 0.0, 0.00010881767594345792, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02536540026242004, 0.0, -0.27641866043157176, -0.5184182899622278, 0.0, -0.00010881767594345792, -0.01037032451741154, 0.0, 0.0, 0.0, 0.0, -0.00010881767594345792]
mimic_339_2021-12-01	mimic	[0.0, 0.8083350360774525, 4.8037976827565966e-05, 0.0, 0.0, 0.0, 9.607595365513193e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023625077003796943, 0.0, -0.2783032149528207, -0.518147225657492, 0.0, -9.607595365513193e-05, -0.010347380208657709, 0.0, 0.0, 0.0, 0.0, -9.607595365513193e-05]
mimic_33_2021-12-01	mimic	[0.0, 0.8095116328545919, 5.555330383717811e-05, 0.0, 0.0, 0.0, 0.00011110660767435622, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02567673703354372, 0.0, -0.274155554436474, -0.5184234314085461, 0.0, -0.00011110660767435622, -0.010366246496017435, 0.0, 0.0, 0.0, 0.0, -0.00011110660767435622]
mimic_340_2021-12-01	mimic	[0.0, 0.8089025058520158, 5.5841065446990556e-05, 0.0, 0.0, 0.0, 0.00011168213089398111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02531833907366552, 0.0, -0.2762234143400835, -0.5182944330527876, 0.0, -0.00011168213089398111, -0.010352933533872049, 0.0, 0.0, 0.0, 0.0, -0.00011168213089398111]
mimic_341_2021-12-01	mimic	[0.0, 0.8086442530091374, 4.94251117296704e-05, 0.0, 0.0, 0.0, 9.88502234593408e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024366580082727508, 0.0, -0.27695855608838105, -0.5183508017760913, 0.0, -9.88502234593408e-05, -0.01034961839619298, 0.0, 0.0, 0.0, 0.0, -9.88502234593408e-05]
