ids	maltype	system calls hashing_1gram
hop_348_2021-12-11	hop	[0.0, 0.7803903625702241, 0.0, 0.02000554466497721, 0.2601362303527453, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010007354454491576, 0.0, -0.26506659362794355, -0.5002577517965074, 0.0, 0.0, -0.009998190210485631, 0.0, 0.0, 0.0, 0.0, -0.0469209293104367]
hop_349_2021-12-11	hop	[0.0, 0.780978660998554, 0.0, 0.020043279479001006, 0.26032945886564807, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010036213137085815, 0.0, -0.2654495792172882, -0.500615638252295, 0.0, 0.0, -0.010016781940305398, 0.0, 0.0, 0.0, 0.0, -0.024871931878934838]
hop_34_2021-12-11	hop	[0.0, 0.7809889167863875, 0.0, 0.020032509321491195, 0.26032963892879585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010021420341333914, 0.0, -0.2652473668488731, -0.5006267685361004, 0.0, 0.0, -0.010011088980157281, 0.0, 0.0, 0.0, 0.0, -0.026448284612180226]
hop_350_2021-12-11	hop	[0.0, 0.7809971273305565, 0.0, 0.020007416620940903, 0.26033237577685214, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010018455792009228, 0.0, -0.265326856191318, -0.500637671624045, 0.0, 0.0, -0.009998792483290858, 0.0, 0.0, 0.0, 0.0, -0.025169035159512878]
hop_351_2021-12-11	hop	[0.0, 0.7809815870054622, 0.0, 0.020029251334356835, 0.2603271956684874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010019932834993563, 0.0, -0.26524163306531157, -0.5006039113313574, 0.0, 0.0, -0.010009318499363273, 0.0, 0.0, 0.0, 0.0, -0.027172699213541863]
hop_352_2021-12-11	hop	[0.0, 0.7809902964540756, 0.0, 0.020008333511607617, 0.2603267889200084, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010058780073081149, 0.0, -0.2653313547214229, -0.5006353146343587, 0.0, 0.0, -0.009999201908778595, 0.0, 0.0, 0.0, 0.0, -0.025420016769089577]
hop_353_2021-12-11	hop	[0.0, 0.7809961346697037, 0.0, 0.02009044517984293, 0.26034141980599074, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010153034124950954, 0.0, -0.2654132494104215, -0.5006392690125862, 0.0, 0.0, -0.010040535131876705, 0.0, 0.0, 0.0, 0.0, -0.023999785189173076]
hop_354_2021-12-11	hop	[0.0, 0.7810738890644756, 0.0, 0.020001458096703152, 0.2603579630214919, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010005310234356317, 0.0, -0.2651407212104424, -0.5006869808302521, 0.0, 0.0, -0.009996147862346833, 0.0, 0.0, 0.0, 0.0, -0.023455672344278547]
hop_355_2021-12-11	hop	[0.0, 0.7810403939138556, 0.0, 0.02028055577831921, 0.26035004962364666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01014515536770177, 0.0, -0.265139733552052, -0.500653662438998, 0.0, 0.0, -0.01013540041061744, 0.0, 0.0, 0.0, 0.0, -0.024972690135881277]
hop_356_2021-12-11	hop	[0.0, 0.7809767671425996, 0.0, 0.02003280064433788, 0.2603255890475332, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010031523221497833, 0.0, -0.26534639162472506, -0.5006284593836144, 0.0, 0.0, -0.010011359355725977, 0.0, 0.0, 0.0, 0.0, -0.025809748187974324]
hop_357_2021-12-11	hop	[0.0, 0.7810773609234917, 0.0, 0.02001158176000452, 0.26035912030783054, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010030619145213185, 0.0, -0.26492752110664053, -0.5006967275495722, 0.0, 0.0, -0.010000825226960075, 0.0, 0.0, 0.0, 0.0, -0.025424143575985894]
hop_358_2021-12-11	hop	[0.0, 0.7809733820320958, 0.0, 0.020010169560232015, 0.26032756158695153, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01004694705953072, 0.0, -0.2655463924206522, -0.5006263481561534, 0.0, 0.0, -0.010000433415736596, 0.0, 0.0, 0.0, 0.0, -0.023814985622591333]
hop_359_2021-12-11	hop	[0.0, 0.7810196481059238, 0.0, 0.020015529909918343, 0.26034630102165074, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010012578694716246, 0.0, -0.26527557053289563, -0.5006481896948406, 0.0, 0.0, -0.010002951215202097, 0.0, 0.0, 0.0, 0.0, -0.024646347556224607]
hop_35_2021-12-11	hop	[0.0, 0.7799341770263261, 0.0, 0.021554338968340025, 0.2599815484597982, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010782403660704336, 0.0, -0.26569726923527837, -0.4999476058523472, 0.0, 0.0, -0.010771935307635691, 0.0, 0.0, 0.0, 0.0, -0.05359796771146233]
hop_36_2021-12-11	hop	[0.0, 0.7808091324179296, 0.0, 0.020034455051364076, 0.26027575164874794, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010039880686074806, 0.0, -0.26633773736985267, -0.5005170482461317, 0.0, 0.0, -0.010012696893603484, 0.0, 0.0, 0.0, 0.0, -0.023196836242194496]
hop_37_2021-12-11	hop	[0.0, 0.7803200600978303, 0.0, 0.02003976495335003, 0.2601099952290693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010014919681986222, 0.0, -0.2646856919321373, -0.5002000766835437, 0.0, 0.0, -0.010014919681986222, 0.0, 0.0, 0.0, 0.0, -0.0508190176132502]
hop_38_2021-12-11	hop	[0.0, 0.7810084452856357, 0.0, 0.02001690112959222, 0.26033614842854524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01001330197078971, 0.0, -0.2653233937899657, -0.5006359901035239, 0.0, 0.0, -0.01000359915880251, 0.0, 0.0, 0.0, 0.0, -0.024839198687230286]
hop_39_2021-12-11	hop	[0.0, 0.7809868416630399, 0.0, 0.02000501750714299, 0.26033237215124905, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010038470521047099, 0.0, -0.2652437221093458, -0.5006391772139405, 0.0, 0.0, -0.009997371358217837, 0.0, 0.0, 0.0, 0.0, -0.0263034642107273]
hop_3_2021-12-11	hop	[0.0, 0.7808634442232381, 0.0, 0.019977646987235906, 0.26029084303378625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010002450810798877, 0.0, -0.2660869952747396, -0.5005586146897335, 0.0, 0.0, -0.009984281054557644, 0.0, 0.0, 0.0, 0.0, -0.023257287988778498]
hop_40_2021-12-11	hop	[0.0, 0.7807379364356907, 0.0, 0.02001227015154981, 0.26024597881189687, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010049368496649592, 0.0, -0.26655805825960127, -0.5004604726185219, 0.0, 0.0, -0.010001331362344384, 0.0, 0.0, 0.0, 0.0, -0.024595012764266688]
hop_41_2021-12-11	hop	[0.0, 0.7809644137030337, 0.0, 0.02019782790663464, 0.26031416509294225, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010148230407782788, 0.0, -0.26514717763055806, -0.5006277680971117, 0.0, 0.0, -0.010093434347265602, 0.0, 0.0, 0.0, 0.0, -0.028055582984799068]
hop_42_2021-12-11	hop	[0.0, 0.7809569968319995, 0.0, 0.020032863553209317, 0.26031899894399985, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01003266586376285, 0.0, -0.2652433387153182, -0.5006159570595625, 0.0, 0.0, -0.010011020414218594, 0.0, 0.0, 0.0, 0.0, -0.02770617541664822]
hop_43_2021-12-11	hop	[0.0, 0.7808211979538904, 0.0, 0.020013254508095112, 0.2602704609078755, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010080241481026818, 0.0, -0.2661497838359525, -0.5005080368471281, 0.0, 0.0, -0.010001719638915605, 0.0, 0.0, 0.0, 0.0, -0.025126989475587783]
hop_44_2021-12-11	hop	[0.0, 0.7808535624910946, 0.0, 0.02002239579068699, 0.2602812086060819, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010075786268861839, 0.0, -0.26593517545714934, -0.5005499580943258, 0.0, 0.0, -0.010006229558919007, 0.0, 0.0, 0.0, 0.0, -0.025437882493379003]
hop_45_2021-12-11	hop	[0.0, 0.7802961087880363, 0.0, 0.019993537062416224, 0.26009870292934545, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010011193882623996, 0.0, -0.26509949142018546, -0.5001846349943868, 0.0, 0.0, -0.00999196008073615, 0.0, 0.0, 0.0, 0.0, -0.04923853283288652]
hop_46_2021-12-11	hop	[0.0, 0.7808541304705312, 0.0, 0.020019984338350463, 0.2602811510485169, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01007939478154818, 0.0, -0.2657799734134505, -0.5005316404337029, 0.0, 0.0, -0.010004653506685005, 0.0, 0.0, 0.0, 0.0, -0.027333951949961164]
hop_47_2021-12-11	hop	[0.0, 0.7808504042917703, 0.0, 0.020026992234426232, 0.26027383510435903, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010056844585253, 0.0, -0.2660439978501124, -0.5005399439600873, 0.0, 0.0, -0.01000867962076424, 0.0, 0.0, 0.0, 0.0, -0.024660461818244904]
hop_48_2021-12-11	hop	[0.0, 0.7810753663842811, 0.0, 0.019997037182966255, 0.2603550035302717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010045119662080408, 0.0, -0.2648597736880088, -0.5006819024971789, 0.0, 0.0, -0.009993340694750096, 0.0, 0.0, 0.0, 0.0, -0.026510831273119425]
hop_49_2021-12-11	hop	[0.0, 0.7808516473595225, 0.0, 0.020036287318229814, 0.2602798855875611, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010060110748051954, 0.0, -0.2654358422283982, -0.5005234838568924, 0.0, 0.0, -0.01001214836069533, 0.0, 0.0, 0.0, 0.0, -0.030695927908239575]
hop_4_2021-12-11	hop	[0.0, 0.7809362411234186, 0.0, 0.02000923152531213, 0.2603120803744729, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010032861431099476, 0.0, -0.2652494232183811, -0.5005810344215016, 0.0, 0.0, -0.009998966628967383, 0.0, 0.0, 0.0, 0.0, -0.028923564486052544]
hop_50_2021-12-11	hop	[0.0, 0.7809595565556843, 0.0, 0.020020575780039986, 0.26032639806581664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010025016121344201, 0.0, -0.2655107354919378, -0.5006027638889449, 0.0, 0.0, -0.010005378479578591, 0.0, 0.0, 0.0, 0.0, -0.025136181459981543]
hop_51_2021-12-11	hop	[0.0, 0.7809721885074591, 0.0, 0.020026282777018064, 0.26033110814198573, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010092401082877178, 0.0, -0.26523464123356166, -0.5006253655477043, 0.0, 0.0, -0.010007857408884489, 0.0, 0.0, 0.0, 0.0, -0.027053975677660286]
hop_52_2021-12-11	hop	[0.0, 0.7810212717380555, 0.0, 0.019994191717241268, 0.26033714886080683, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010002008436438139, 0.0, -0.2652300763670408, -0.5006506305374674, 0.0, 0.0, -0.00999218328080313, 0.0, 0.0, 0.0, 0.0, -0.025152398425620465]
hop_53_2021-12-11	hop	[0.0, 0.7808864677218427, 0.0, 0.020013540592598533, 0.26029922241364023, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010023569574916446, 0.0, -0.2654286021514187, -0.5005849042346819, 0.0, 0.0, -0.010001170536760208, 0.0, 0.0, 0.0, 0.0, -0.02867076883998447]
hop_54_2021-12-11	hop	[0.0, 0.7812125246649197, 0.0, 0.02198006614423034, 0.26039260034057393, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.011053693084644536, 0.0, -0.26535808131786454, -0.500761233103729, 0.0, 0.0, -0.010984245798248863, 0.0, 0.0, 0.0, 0.0, 0.0]
hop_55_2021-12-11	hop	[0.0, 0.7808324791438932, 0.0, 0.01998404747077529, 0.26028074724882266, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010426459549969716, 0.0, -0.26606997057572535, -0.5005286340139957, 0.0, 0.0, -0.009987142434100206, 0.0, 0.0, 0.0, 0.0, -0.02499226259168771]
hop_56_2021-12-11	hop	[0.0, 0.7801283036811757, 0.0, 0.019970593243938992, 0.2600392550365143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010011643051051209, 0.0, -0.26493969084571306, -0.5000763011141915, 0.0, 0.0, -0.009980027336153153, 0.0, 0.0, 0.0, 0.0, -0.05395748675934968]
hop_57_2021-12-11	hop	[0.0, 0.781020583751558, 0.0, 0.02004912961499872, 0.2603464785925081, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010029277813990897, 0.0, -0.2653422654735374, -0.5006344015570343, 0.0, 0.0, -0.010019851801007824, 0.0, 0.0, 0.0, 0.0, -0.02413059323666983]
hop_58_2021-12-11	hop	[0.0, 0.780879945100209, 0.0, 0.02000186136170881, 0.26028573426351037, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010086214342146514, 0.0, -0.2655050943345873, -0.5005354937007951, 0.0, 0.0, -0.009995245103434932, 0.0, 0.0, 0.0, 0.0, -0.029110156387705834]
hop_59_2021-12-11	hop	[0.0, 0.7803906534254603, 0.0, 0.020025847665964, 0.26012689842382475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010017902909975028, 0.0, -0.265096017262868, -0.5002179910276995, 0.0, 0.0, -0.01000794475598897, 0.0, 0.0, 0.0, 0.0, -0.04721160804790418]
hop_5_2021-12-11	hop	[0.0, 0.7809821278483797, 0.0, 0.020007271631081333, 0.2603239006547524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01001927464172442, 0.0, -0.2652449179605733, -0.500630103794301, 0.0, 0.0, -0.009998422873479417, 0.0, 0.0, 0.0, 0.0, -0.026690263353605116]
hop_60_2021-12-11	hop	[0.0, 0.7810111035416533, 0.0, 0.020002513009488104, 0.2603370345138844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010006012213971224, 0.0, -0.2653305292024157, -0.500652533181372, 0.0, 0.0, -0.00999650079551688, 0.0, 0.0, 0.0, 0.0, -0.024349231243123895]
hop_61_2021-12-11	hop	[0.0, 0.7809021695596183, 0.0, 0.020009651231448794, 0.2603074638472204, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010110991021449618, 0.0, -0.26567640007961013, -0.5005749434899277, 0.0, 0.0, -0.009999770120213672, 0.0, 0.0, 0.0, 0.0, -0.025884137014911022]
hop_62_2021-12-11	hop	[0.0, 0.7809606920575274, 0.0, 0.020029536020818018, 0.26031704380660287, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010019548329268392, 0.0, -0.26555627327648745, -0.5006141122301064, 0.0, 0.0, -0.010009987691549625, 0.0, 0.0, 0.0, 0.0, -0.024475232560044927]
hop_63_2021-12-11	hop	[0.0, 0.7807599093862372, 0.0, 0.020723686617749086, 0.26024697431927324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01042354920123156, 0.0, -0.26661692105335916, -0.5004822530864552, 0.0, 0.0, -0.010357096701770157, 0.0, 0.0, 0.0, 0.0, -0.021748953752296452]
hop_64_2021-12-11	hop	[0.0, 0.7807995576926536, 0.0, 0.020020019701881157, 0.2602696507840993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010052285819339672, 0.0, -0.26631041693534735, -0.5005098872066732, 0.0, 0.0, -0.010005312521118458, 0.0, 0.0, 0.0, 0.0, -0.02405032868926127]
hop_65_2021-12-11	hop	[0.0, 0.7809771330585585, 0.0, 0.02000177710164506, 0.26032900024449923, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010005822388292101, 0.0, -0.26542072051309756, -0.5006167526875968, 0.0, 0.0, -0.009995954713352956, 0.0, 0.0, 0.0, 0.0, -0.025261247844208856]
hop_66_2021-12-11	hop	[0.0, 0.7808994716950552, 0.0, 0.020010168874232306, 0.2602959255603673, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010092797041766499, 0.0, -0.2653013915324137, -0.5005582922185955, 0.0, 0.0, -0.009999236930139464, 0.0, 0.0, 0.0, 0.0, -0.02993923572065149]
hop_67_2021-12-11	hop	[0.0, 0.7807895277060789, 0.0, 0.020019470839937194, 0.2602631759020263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010205807585402437, 0.0, -0.2662257807277836, -0.5004867709984299, 0.0, 0.0, -0.010004707928547216, 0.0, 0.0, 0.0, 0.0, -0.025740756077468216]
hop_68_2021-12-11	hop	[0.0, 0.7809751007927652, 0.0, 0.020003620196160494, 0.2603250335975884, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010006957710071025, 0.0, -0.2652873315566977, -0.5006361517750347, 0.0, 0.0, -0.00999666248608947, 0.0, 0.0, 0.0, 0.0, -0.026355773392779655]
hop_69_2021-12-11	hop	[0.0, 0.7808397830811908, 0.0, 0.020012304840274664, 0.2602799276937303, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010022511252431834, 0.0, -0.2657764953446831, -0.5005257387707932, 0.0, 0.0, -0.010000699476039163, 0.0, 0.0, 0.0, 0.0, -0.02791907378261751]
hop_6_2021-12-11	hop	[0.0, 0.780935758676052, 0.0, 0.0200023874202644, 0.2603154305973746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010016993384239833, 0.0, -0.2654450581243197, -0.5005863413101977, 0.0, 0.0, -0.009995927152096322, 0.0, 0.0, 0.0, 0.0, -0.026964777143695027]
hop_70_2021-12-11	hop	[0.0, 0.7808184153713844, 0.0, 0.020024531281491367, 0.26026951215696675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010115994095829877, 0.0, -0.266147457945071, -0.5005046141319579, 0.0, 0.0, -0.01000732619050358, 0.0, 0.0, 0.0, 0.0, -0.02528998523957469]
hop_71_2021-12-11	hop	[0.0, 0.7809332464830521, 0.0, 0.019996155823815757, 0.26031108216101734, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010014006872999607, 0.0, -0.2654402076325537, -0.500583531268641, 0.0, 0.0, -0.009992768258210636, 0.0, 0.0, 0.0, 0.0, -0.027185426929882284]
hop_72_2021-12-11	hop	[0.0, 0.7809083841773345, 0.0, 0.02002003436069657, 0.26030279472577816, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010025897694119329, 0.0, -0.2655433642702228, -0.5005749680816791, 0.0, 0.0, -0.010004723675757936, 0.0, 0.0, 0.0, 0.0, -0.027102743502582346]
hop_73_2021-12-11	hop	[0.0, 0.7809701107271675, 0.0, 0.0200158418438645, 0.26032337024238916, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01001325847975728, 0.0, -0.2652339234414173, -0.5006202235252638, 0.0, 0.0, -0.010002583364107219, 0.0, 0.0, 0.0, 0.0, -0.027328296064156328]
hop_74_2021-12-11	hop	[0.0, 0.7810150892413943, 0.0, 0.020003458973998415, 0.26034145146381726, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01005268781231509, 0.0, -0.26535389764488865, -0.5006609136535212, 0.0, 0.0, -0.009997096911970491, 0.0, 0.0, 0.0, 0.0, -0.023718784147029152]
hop_75_2021-12-11	hop	[0.0, 0.7809576767739094, 0.0, 0.020019740869222567, 0.2603192255913031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010275896173102777, 0.0, -0.26538936319549394, -0.5005874131676787, 0.0, 0.0, -0.01000465424366047, 0.0, 0.0, 0.0, 0.0, -0.026706897668165593]
hop_76_2021-12-11	hop	[0.0, 0.7811078803341448, 0.0, 0.0214828357297352, 0.2603581451127327, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010802733690769804, 0.0, -0.26588771777591313, -0.5006938859854009, 0.0, 0.0, -0.010735843698876492, 0.0, 0.0, 0.0, 0.0, 0.0]
hop_77_2021-12-11	hop	[0.0, 0.7801795180588204, 0.0, 0.020000871564770813, 0.2600659029793051, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010068651578991037, 0.0, -0.2661052748387902, -0.500103648075197, 0.0, 0.0, -0.009995888062611698, 0.0, 0.0, 0.0, 0.0, -0.046568650482776974]
hop_78_2021-12-11	hop	[0.0, 0.7808003043693174, 0.0, 0.019998251848576426, 0.2602667681231058, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010062814624442914, 0.0, -0.26574399633641016, -0.5005121248703062, 0.0, 0.0, -0.009993336042455966, 0.0, 0.0, 0.0, 0.0, -0.029644194981097653]
hop_79_2021-12-11	hop	[0.0, 0.7808636810577774, 0.0, 0.019994685496078315, 0.26029525414441873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010069107218345346, 0.0, -0.26560582494707674, -0.5005516600418015, 0.0, 0.0, -0.00999182240416945, 0.0, 0.0, 0.0, 0.0, -0.028264160612899217]
hop_7_2021-12-11	hop	[0.0, 0.7809686709001589, 0.0, 0.020000351010477216, 0.26031927294591833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010005601536440582, 0.0, -0.26522440515250306, -0.5006056386941475, 0.0, 0.0, -0.009994749474036634, 0.0, 0.0, 0.0, 0.0, -0.02778127975410834]
hop_80_2021-12-11	hop	[0.0, 0.780152451625687, 0.0, 0.0200014610066183, 0.2600476347963099, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010072334778989167, 0.0, -0.265823713034498, -0.5000842613492442, 0.0, 0.0, -0.009995956884930482, 0.0, 0.0, 0.0, 0.0, -0.048881852197558806]
