ids	maltype	system calls tfidf_1gram-scaled
mimic_180_2021-12-11	mimic	[-1.9806029790984196, 0.00013984551098729665, 0.0, 3.2789256495959576, 0.0, 0.10505169881392276, 0.10331071819538117, -2.1910057558310956, 0.0, 7.841501389246865e-05, 0.0, 0.00013982437420129892, -0.8750303661310412, 0.00011368982277437195, -2.684607787256275, 0.0, 50.45193061213996]
mimic_181_2021-12-11	mimic	[-3.841179725039953, 0.00022227642126327292, 0.0, 0.23575338385508487, 0.0, -0.2752788199945946, -0.27564896100069863, -3.9295162043839453, 0.0, 8.30907789520731e-05, 0.0, 0.0002222428255538689, 0.5552433589516427, 0.0002409379394155281, -3.698510180294891, 0.0, 53.06646731185982]
mimic_182_2021-12-11	mimic	[-4.549156158528961, 0.00014679457385952468, 0.0, -0.4966966872860116, 0.0, -0.34820574412249433, -0.3487585290928813, -4.661543778833259, 0.0, 8.23115341155232e-05, 0.0, 0.00014677238676555655, 1.2362912307642557, 0.00011933918342108829, -4.0387771955153555, 0.0, 52.74360320079286]
mimic_183_2021-12-11	mimic	[-3.2502172404684058, 0.00017682602968541346, 0.0, -0.005747387837151175, 0.0, -0.413521577394723, -0.4095758060432745, -3.552744273658309, 0.0, 9.915095219317637e-05, 0.0, 0.00017679930352222165, -0.88022335242409, 0.00014375377396745072, -3.008762212986832, 0.0, 63.286294089243576]
mimic_184_2021-12-11	mimic	[-3.937330114205732, 0.00024468782197873464, 0.0, 1.1404169142927065, 0.0, -0.29886171250104004, -0.29699677459611257, -4.02893298272986, 0.0, 9.146854899295891e-05, 0.0, 0.00024465083892441346, 0.3182180298307283, 0.000265230919647576, -4.448893187427766, 0.0, 58.76537859972381]
mimic_185_2021-12-11	mimic	[-3.3418342854397594, 0.00014272020604987672, 0.0, -0.767836002614755, 0.0, -0.32163909721589545, -0.32280815216376035, -3.224125455854584, 0.0, 8.002693015404464e-05, 0.0, 0.00014269863477146005, 0.08216685963702056, 0.00011602685576089932, -3.137027965581178, 0.0, 51.007820852525576]
mimic_186_2021-12-11	mimic	[-3.2722800443623252, 0.000153889690207427, 0.0, -0.48359153674693955, 0.0, -0.2820143756707639, -0.2815317827394626, -3.3412900521399846, 0.0, 8.628995031967281e-05, 0.0, 0.00015386643073040692, -0.16498352298017507, 0.00012510728076266, -3.3299034794137783, 0.0, 55.078530197673196]
mimic_187_2021-12-11	mimic	[-4.2079614426373215, 0.00014202142917910923, 0.0, -0.767836002614755, 0.0, -0.28820063503792265, -0.289485091146654, -4.496914051157095, 0.0, 7.963510779491331e-05, 0.0, 0.0001419999635165044, 1.2970821504606556, 0.0001154587730385043, -4.1830873035168326, 0.0, 50.86716918876996]
mimic_188_2021-12-11	mimic	[-5.044220976502234, 0.00015067041543042695, 0.0, 0.25259092068367417, 0.0, -0.32708817664958606, -0.3270703115956696, -4.973812293246058, 0.0, 8.44848192533988e-05, 0.0, 0.00015064764252692322, 1.5884873593519684, 0.0001224901157476715, -4.839753040257888, 0.0, 54.04334661030982]
mimic_189_2021-12-11	mimic	[-2.2190936090568782, 0.0002210674909376979, 0.0, -0.767836002614755, 0.0, -0.34487484524398665, -0.3453417332304074, -2.252325116002561, 0.0, 8.263885984216519e-05, 0.0, 0.00022103407795065228, -1.1220067595588632, 0.00023962751170625708, -1.9889792872170495, 0.0, 52.66788723594859]
mimic_18_2021-12-11	mimic	[-2.4540556753201983, 0.00016378661087087176, 0.0, -0.767836002614755, 0.0, -0.31139687062067417, -0.30942912935017214, -2.7122606028724827, 0.0, 9.183941104842781e-05, 0.0, 0.00016376185553536738, -1.3263361926861268, 0.00013315315329939995, -2.1236351533508158, 0.0, 58.716834419873074]
mimic_190_2021-12-11	mimic	[-9.530698914734643, 0.00014027941790746565, 0.0, -0.5950990758736581, 0.0, -0.33946272156755636, -0.3409896191094091, -9.440621750832275, 0.0, 7.865831678387273e-05, 0.0, 0.00014025821553911456, 6.395083513806928, 0.00011404257489709876, -9.22995662025475, 0.0, 51.17727086804084]
mimic_191_2021-12-11	mimic	[-10.06033757961521, 0.0002819170928694751, 0.0, 0.18681654440391354, 0.0, -0.3735590701848512, -0.37497327430436456, -10.173201439685434, 0.0, 0.0001580782436119268, 0.0, 0.000281874482840601, 1.538626486182542, 0.00022918936831878896, -9.879836683096473, 0.0, 101.22218332419351]
mimic_192_2021-12-11	mimic	[-2.9331971147165623, 0.0001541645901909967, 0.0, -0.767836002614755, 0.0, -0.38532995544984733, -0.3847716600565046, -3.1949316202885614, 0.0, 8.64440938876606e-05, 0.0, 0.0001541412891645405, -0.41867834122511755, 0.0001253307654508139, -2.8332132677350517, 0.0, 55.16705491791674]
mimic_193_2021-12-11	mimic	[-2.3615960589465326, 0.00015562836730084764, 0.0, -0.09710552776664638, 0.0, -0.3292598802006611, -0.3285022340060729, -2.1934856278630015, 0.0, 8.726487177029758e-05, 0.0, 0.00015560484503351427, -1.3147061262891198, 0.0001265207683263102, -2.3897337642016656, 0.0, 55.705572366295556]
mimic_194_2021-12-11	mimic	[-2.0999834245593156, 0.0001511979620681925, 0.0, 0.6285273245986183, 0.0, -0.3496528636265404, -0.34954877636735315, -2.5297953547951684, 0.0, 8.478062836902402e-05, 0.0, 0.00015117510942926996, -1.1168604952740135, 0.00012291899389563172, -1.8264891775128134, 0.0, 54.042625830768834]
mimic_195_2021-12-11	mimic	[-4.768635806316155, 0.00015356800750284045, 0.0, -0.01143521175054839, 0.0, -0.3763182315507949, -0.37585189392915724, -5.0919328495856675, 0.0, 8.610957446369405e-05, 0.0, 0.00015354479664617606, 1.4568585263071672, 0.00012484576325369007, -4.523644338837308, 0.0, 55.219544922916874]
mimic_196_2021-12-11	mimic	[-9.151732273939535, 0.0002989907426354552, 0.0, -0.4917081352271356, 0.0, -0.321900883007716, -0.3220599179845635, -8.82630388416068, 0.0, 0.0001676518829382266, 0.0, 0.0002989455520297806, -0.7574470129441486, 0.00024306968669513142, -8.227234586949878, 0.0, 107.39409660342577]
mimic_197_2021-12-11	mimic	[-4.548510439810751, 0.00013820998108104993, 0.0, -0.767836002614755, 0.0, -0.26222283826878956, -0.2640841746245602, -4.660876123975674, 0.0, 7.749792975144439e-05, 0.0, 0.00013818909149530465, 1.4233162239554706, 0.00011236019049750704, -3.7791106283902143, 0.0, 49.59119500940301]
mimic_198_2021-12-11	mimic	[-9.841698799422154, 0.00027946611077919053, 0.0, 0.7807413311789749, 0.0, -0.3482605063034052, -0.3498658897524578, -10.133882925759456, 0.0, 0.00015670391423014697, 0.0, 0.00027942387120113434, 1.4568887028431075, 0.0002271968001090527, -9.43016400519728, 0.0, 100.51861099264221]
mimic_199_2021-12-11	mimic	[-3.0139545295063024, 0.0001458458863031, 0.0, -0.767836002614755, 0.0, -0.2913731769456368, -0.29208647857895487, -3.0741887884341366, 0.0, 8.177958033744726e-05, 0.0, 0.00014582384259740166, -0.1552973865221926, 0.00011856793149175056, -3.2130554733286636, 0.0, 52.4528823181021]
mimic_19_2021-12-11	mimic	[-3.3721708572835767, 0.00015629203727811442, 0.0, 0.2906637850186888, 0.0, -0.3235173837002983, -0.3226627384052093, -3.4445743226789243, 0.0, 8.763700878148926e-05, 0.0, 0.0001562684147011595, -0.1321684962148222, 0.000127060310293467, -3.50434445897279, 0.0, 56.17111853928576]
mimic_1_2021-12-11	mimic	[-2.256217130474621, 0.00016176118203128367, 0.0, -0.46905236920401183, 0.0, -0.29002485806445416, -0.28836621817186997, -2.719325773551179, 0.0, 9.070370043838947e-05, 0.0, 0.00016173673282684947, -1.152154829393075, 0.0001315065459525557, -2.5175299830314333, 0.0, 57.91332278115742]
mimic_200_2021-12-11	mimic	[-4.121062016501886, 0.00022028032126165698, 0.0, -0.767836002614755, 0.0, -0.33010811887277636, -0.33065819569776445, -4.6080220344009515, 0.0, 8.23446021733672e-05, 0.0, 0.00022024702725045026, 1.1481093796950008, 0.00023877425413337648, -4.128532343052989, 0.0, 53.196080270373216]
mimic_201_2021-12-11	mimic	[-3.9604277174061107, 0.00014425866742067333, 0.0, -0.14610690413377017, 0.0, -0.3520205890986449, -0.35295010377167607, -4.243935179171505, 0.0, 8.088958544353049e-05, 0.0, 0.00014423686361331433, 1.0220984549338585, 0.00011727757449585373, -4.227344135308204, 0.0, 52.144603908229094]
mimic_202_2021-12-11	mimic	[-8.723824807756047, 0.00021892975804161858, 0.0, -0.49825081228250645, 0.0, -0.25819374728327904, -0.2589022082496924, -9.364762648699147, 0.0, 0.00016367947646521436, 0.0, 0.00021889666815970822, 0.02847296351381121, 0.00011865515127403088, -8.924169017829266, 0.0, 105.43201145884294]
mimic_203_2021-12-11	mimic	[-4.192294302897082, 0.00015153820403823883, 0.0, -0.48793488768393545, 0.0, -0.33867052702206774, -0.33851941320845674, -4.0917945660711466, 0.0, 8.497141088767353e-05, 0.0, 0.00015151529997384217, 0.6252412628438517, 0.00012319559947990738, -3.8178601927240106, 0.0, 54.304015886444674]
mimic_204_2021-12-11	mimic	[-2.9381707870406024, 0.0001392130019486535, 0.0, -0.767836002614755, 0.0, -0.26681440387190664, -0.26852468286494846, -3.3647009857832897, 0.0, 7.806034962972503e-05, 0.0, 0.00013919196076249372, 0.23572638106492735, 0.00011317561363030393, -3.1594982514492593, 0.0, 49.910930608599614]
mimic_205_2021-12-11	mimic	[-4.931340602973419, 0.0001460765650803887, 0.0, -0.767836002614755, 0.0, -0.30716113296440917, -0.30783474233748387, -4.669654954408895, 0.0, 8.1908927925354e-05, 0.0, 0.0001460544865090167, 1.5637627309198106, 0.00011875546578672085, -4.9690988454603895, 0.0, 52.35700407936165]
mimic_206_2021-12-11	mimic	[-5.363340847391114, 0.0001521243645569184, 0.0, 0.35609916654904017, 0.0, -0.25512100377464675, -0.25491059600075905, -5.503387680335431, 0.0, 8.530008633024567e-05, 0.0, 0.00015210137189797655, 2.17199078058213, 0.00012367212879440265, -5.822788589678777, 0.0, 54.680906552385814]
mimic_207_2021-12-11	mimic	[-2.1876606017537337, 0.0002149468618506369, 0.0, -0.767836002614755, 0.0, -0.39559996222234595, -0.3966580441556313, -2.2198242769871177, 0.0, 8.03508626014761e-05, 0.0, 0.00021491437395890732, -1.057597821214557, 0.00023299301691017372, -1.827236829482186, 0.0, 51.26769963575115]
mimic_208_2021-12-11	mimic	[-2.3720788650352245, 0.0001395293554115255, 0.0, -0.767836002614755, 0.0, -0.3307071020309762, -0.3323487495524582, -2.225653198099275, 0.0, 7.823773724131803e-05, 0.0, 0.00013950826641049205, -0.8734704206194173, 0.00011343279864020567, -2.0116822157933645, 0.0, 49.84704637811164]
mimic_209_2021-12-11	mimic	[-1.9397478034986724, 0.00021130898627324968, 0.0, -0.507634859595361, 0.0, -0.31696786249916337, -0.31841389010297344, -2.3367574697757365, 0.0, 7.899096165589715e-05, 0.0, 0.00021127704822396424, -0.9573402463429586, 0.00022904971855902925, -1.7555854428711908, 0.0, 50.38480378832258]
mimic_20_2021-12-11	mimic	[-5.8040765613475935, 0.00015564835997996281, 0.0, -0.767836002614755, 0.0, 3.297186489985567, 3.29672825175806, -5.13425803719156, 0.0, 8.727608218527261e-05, 0.0, 0.00015562483469085938, 0.4645076905533356, 0.00012653702171999687, -4.766190609944176, 0.0, 59.84252855375762]
mimic_210_2021-12-11	mimic	[-4.699874056753822, 0.00015672049673140203, 0.0, 1.354967121549604, 0.0, -0.29343236595717476, -0.2925239645683637, -5.232641581415532, 0.0, 8.787725713658276e-05, 0.0, 0.00015669680939544477, 1.4661042064491463, 0.0001274086338039349, -4.6467127723193355, 0.0, 56.266640019558636]
mimic_211_2021-12-11	mimic	[-3.453041704022041, 0.00017172037669913002, 0.0, 0.8180586303419044, 0.0, -0.2784098749757954, -0.2752705833763748, -3.9831971922539116, 0.0, 9.628807982049144e-05, 0.0, 0.00017169442222388006, -0.17062131648477183, 0.00013960304521641676, -3.9356712019299307, 0.0, 61.56893211770852]
mimic_212_2021-12-11	mimic	[-1.770011927775875, 0.00020664137156207728, 0.0, 2.709695806730947, 0.0, -0.24453326925560334, -0.24646749075002594, -1.9704988140824318, 0.0, 7.72461263737954e-05, 0.0, 0.00020661013899395155, -0.9915339111571118, 0.000223990227929731, -2.2544685637038557, 0.0, 49.289921220975714]
mimic_213_2021-12-11	mimic	[-2.439320979847075, 0.00014660164399268256, 0.0, -0.13600909345852327, 0.0, -0.3199699905143933, -0.3205610245080378, -2.4800339781083727, 0.0, 8.220335332314818e-05, 0.0, 0.00014657948605887322, -0.8638220959705061, 0.0001191823377546503, -2.2501061672011233, 0.0, 52.452295121442795]
mimic_214_2021-12-11	mimic	[-5.46615663156694, 0.00022737576572553464, 0.0, -0.02120823026893042, 0.0, -0.3251003063444138, -0.3249469503022216, -5.8105209181194395, 0.0, 8.499700229823903e-05, 0.0, 0.00022734139928168326, 2.4334480658687525, 0.00024646540625220215, -5.898378370372067, 0.0, 54.504278907081485]
mimic_215_2021-12-11	mimic	[-3.0977907526296837, 0.00016586556199256212, 0.0, -0.4614713071572975, 0.0, -0.33272459429738593, -0.33043978829907766, -3.3806187166485877, 0.0, 9.300513299358143e-05, 0.0, 0.00016584049243642491, -0.5984882016531722, 0.00013484327250961204, -3.15835977176461, 0.0, 59.40179316287446]
mimic_216_2021-12-11	mimic	[-1.9547853073780845, 0.00014000005547208354, 0.0, -0.767836002614755, 0.0, -0.34568770099569623, -0.347254149124989, -2.164515761729694, 0.0, 7.850167100313322e-05, 0.0, 0.00013997889532764063, -1.0568175497431862, 0.00011381546238169388, -1.6640149567756322, 0.0, 50.002854567363016]
mimic_217_2021-12-11	mimic	[-4.672134041298094, 0.0001401145345436881, 0.0, -0.5953021095471258, 0.0, -0.3088497246598916, -0.3521835036857027, -4.78869942551368, 0.0, 7.856586239495474e-05, 0.0, 0.00014009335709643994, 1.8027691605420841, 0.00011390853011958698, -4.933673374239754, 0.0, 50.276493524949515]
mimic_218_2021-12-11	mimic	[-2.812204607463752, 0.00015259276434982893, 0.0, -0.767836002614755, 0.0, -0.3891740694031919, -0.3888487843429639, -3.0677463748908123, 0.0, 8.55627302721856e-05, 0.0, 0.00015256970089514885, -0.50954560946311, 0.00012405292249358964, -2.6431003807388334, 0.0, 54.55194152443487]
mimic_219_2021-12-11	mimic	[-3.77278255270276, 0.00023596971642331118, 0.0, -0.08984443980228997, 0.0, 0.2524469147171691, 0.2532601859790134, -3.8587954659570642, 0.0, 8.8209570026726e-05, 0.0, 0.0002359340510568452, -0.19716320262648548, 0.00025578087372640806, -3.163104169322424, 0.0, 57.88416541992276]
mimic_21_2021-12-11	mimic	[-5.260562335045896, 0.0002261670312638633, 0.0, -0.767836002614755, 0.0, -0.29490097139911214, -0.2948778845334612, -5.596874652187228, 0.0, 8.45451564056532e-05, 0.0, 0.00022613284751276668, 2.0847444177043055, 0.0002451551908508542, -5.189813032073539, 0.0, 54.325258360286035]
mimic_220_2021-12-11	mimic	[-2.07580343915905, 0.00014225722722911645, 0.0, -0.5926636458654782, 0.0, -0.3830084623269912, -0.3842259041501753, -2.1041671399021116, 0.0, 7.97673258921307e-05, 0.0, 0.0001422357259270915, -1.1701180864794771, 0.0001156504691346221, -1.5886534474799827, 0.0, 50.78263452013103]
mimic_221_2021-12-11	mimic	[-9.94797949300625, 0.00029010568455764237, 0.0, 0.21454547645282668, 0.0, -0.36359659514984144, -0.36440383634191315, -10.051602066620932, 0.0, 0.00016266979986892898, 0.0, 0.0002900618368736665, 1.0398272908426507, 0.00023584642531852346, -9.928507867995213, 0.0, 104.31113260256019]
mimic_222_2021-12-11	mimic	[-3.688412691643586, 0.00014953235830763087, 0.0, -0.767836002614755, 0.0, -0.3107489958710943, -0.3109062656245283, -3.771559419915245, 0.0, 8.384668103598699e-05, 0.0, 0.0001495097574144383, 0.4756041626459964, 0.00012156491255963675, -3.9568186835276746, 0.0, 53.562257227930104]
mimic_223_2021-12-11	mimic	[-3.250642478281679, 0.0001655218400588139, 0.0, -0.05446642670854906, 0.0, -0.32738243898612507, -0.32515066501258105, -2.880336878915213, 0.0, 9.281239916880775e-05, 0.0, 0.00016549682245412588, -0.9544971660438789, 0.00013456383782875877, -3.05759004181726, 0.0, 59.469262254048]
mimic_224_2021-12-11	mimic	[-2.9577071528563286, 0.00018089599156810349, 0.0, -0.767836002614755, 0.0, -0.3492386688877299, -0.34470781925904204, -3.4953477780775066, 0.0, 0.0001014330856368587, 0.0, 0.00018086865025528887, -1.1425504835411209, 0.00014706251975324508, -2.8856780165863545, 0.0, 64.817848691783]
mimic_225_2021-12-11	mimic	[-10.539880246207463, 0.00013708565171707547, 0.0, -0.767836002614755, 0.0, -0.3840867199669783, -0.38607469415961904, -10.674165944202109, 0.0, 7.686748904531563e-05, 0.0, 0.0001370649320667753, 7.666344624454033, 0.00011144614752803416, -9.931654358739852, 0.0, 49.1846778756237]
mimic_226_2021-12-11	mimic	[-5.430325829430414, 0.00015815626599394875, 0.0, 0.8875396454410249, 0.0, -0.3518985438846163, -0.35075647051166947, -5.572648254006867, 0.0, 8.868233029105254e-05, 0.0, 0.0001581323616503276, 1.8295265168795056, 0.00012857586721637282, -5.248420508553203, 0.0, 57.355595557786145]
mimic_227_2021-12-11	mimic	[-5.3480927236287865, 0.00023998650009710246, 0.0, 1.0052479367613263, 0.0, -0.4019176088440955, -0.400485231382445, -5.699584335176163, 0.0, 8.971111338629796e-05, 0.0, 0.00023995022761857178, 1.8950346758806413, 0.00026013489191664566, -5.144613397200147, 0.0, 57.25855420857891]
mimic_228_2021-12-11	mimic	[-2.1877271578750523, 0.00015303844047843664, 0.0, -0.767836002614755, 0.0, -0.3490037271069264, -0.34862550929169517, -2.4226448345864924, 0.0, 8.581263246475216e-05, 0.0, 0.00015301530966256002, -1.1241709042376642, 0.00012441524259752766, -2.23699377637478, 0.0, 54.707828767312435]
mimic_229_2021-12-11	mimic	[-3.0605789322932497, 0.00016968737106788453, 0.0, -0.767836002614755, 0.0, -0.4077152127491109, -0.4048355086315924, -3.1223970999929005, 0.0, 9.51481207063797e-05, 0.0, 0.00016966172386889003, -1.0768502466086434, 0.00013795027818597132, -2.486966323193523, 0.0, 60.71202900882239]
mimic_22_2021-12-11	mimic	[-3.057670209088821, 0.00014156191351959432, 0.0, -0.767836002614755, 0.0, -0.3497132191959741, -0.3510454978114363, -3.3069367191181613, 0.0, 7.937744541754933e-05, 0.0, 0.00014154051730994575, 0.0380886968767681, 0.00011508520184895754, -2.749528239871655, 0.0, 50.68274328080361]
mimic_230_2021-12-11	mimic	[-3.761473952566838, 0.00020726749081147257, 0.0, -0.767836002614755, 0.0, -0.35497696711308774, -0.3568118468445137, -3.6640382542564027, 0.0, 7.748018060165038e-05, 0.0, 0.0002072361636092861, 0.6952320263582888, 0.00022466891386915876, -3.6527770397007675, 0.0, 49.45310716771188]
mimic_231_2021-12-11	mimic	[-4.796339268751312, 0.00014472848259551645, 0.0, 1.6380719668011807, 0.0, -0.2916474821652949, -0.2925272560632194, -5.3006088317212114, 0.0, 8.115302302691894e-05, 0.0, 0.00014470660777849299, 1.9447372702205161, 0.00011765951885422127, -4.745455945195675, 0.0, 51.88374044214909]
mimic_232_2021-12-11	mimic	[-5.249172166205592, 0.00023576748819362412, 0.0, -0.18719841595326808, 0.0, -0.3491737118715849, -0.34817832987338737, -5.593576932126758, 0.0, 8.813397360927742e-05, 0.0, 0.0002357318533927071, 1.8255466106315088, 0.0002555616671516597, -5.093099286160449, 0.0, 56.91146591170484]
mimic_233_2021-12-11	mimic	[-8.21543783458234, 0.0001466604316483345, 0.0, -0.767836002614755, 0.0, -0.38937083294547425, -0.3899297778978738, -8.84097893600121, 0.0, 8.223631709010864e-05, 0.0, 0.00014663826482913376, 5.392665137211965, 0.00011923013019435896, -8.115383718554376, 0.0, 53.40013836125024]
mimic_234_2021-12-11	mimic	[-7.0296049183091025, 0.0002168212638245015, 0.0, -0.767836002614755, 0.0, -0.3480474955836469, -0.348935289770859, -7.609262720173201, 0.0, 0.00016210309309606976, 0.0, 0.00021678849262848053, -1.5388899113490584, 0.00011751239342087102, -7.141164199371574, 0.0, 103.83821707832905]
mimic_235_2021-12-11	mimic	[-3.179806874330393, 0.00015537403190054124, 0.0, -0.480849859178053, 0.0, -0.40291013671682574, -0.4021656485515472, -3.6573674739376885, 0.0, 8.712225929880977e-05, 0.0, 0.00015535054807443413, -0.023754479174771987, 0.0001263140019711949, -3.171421769219635, 0.0, 55.50024893404343]
mimic_236_2021-12-11	mimic	[-4.6511359593601105, 0.00014934113483774553, 0.0, -0.49199302023672103, 0.0, -0.36840447309732977, -0.3685708690907562, -4.766988003687917, 0.0, 8.373945706475069e-05, 0.0, 0.00014931856284680037, 1.3948923002786695, 0.00012140945413806796, -4.768433001359541, 0.0, 54.19635243501313]
mimic_237_2021-12-11	mimic	[-2.8729900117254275, 0.00023908226745495564, 0.0, -0.767836002614755, 0.0, -0.3813125110915122, -0.37997691800569133, -3.1395996100067065, 0.0, 8.937309555173476e-05, 0.0, 0.0002390461316456088, -0.625639904888262, 0.0002591547431977086, -2.8759912675906527, 0.0, 57.06001384496326]
mimic_238_2021-12-11	mimic	[-2.681994621926355, 0.00014945139549360332, 0.0, -0.12372717332685007, 0.0, -0.3351599621773513, -0.335321095923378, -2.5329521758827824, 0.0, 8.380128308118728e-05, 0.0, 0.00014942880683744048, -0.7972412309449296, 0.00012149909244204326, -2.6034918604061024, 0.0, 53.46777464700605]
mimic_239_2021-12-11	mimic	[-2.561156183077859, 0.0001569866612632092, 0.0, 0.6819878815904201, 0.0, -0.40410409242085954, -0.4031188182764487, -2.3980256176776056, 0.0, 8.802650250965189e-05, 0.0, 0.00015696293369812545, -1.2293369259848905, 0.00012762501685574933, -2.232183211983496, 0.0, 56.0814343963885]
mimic_23_2021-12-11	mimic	[-11.542184034919755, 0.00028601210751349034, 0.0, 0.20068344449215286, 0.0, -0.3166585087210395, -0.3177866281168966, -12.081596896611446, 0.0, 0.0001603744247902378, 0.0, 0.00028596887854842314, 2.9496691822687042, 0.00023251848117947162, -11.601584213935661, 0.0, 104.48804979197475]
mimic_240_2021-12-11	mimic	[-4.428803276171934, 0.0001638744038445944, 0.0, -0.4651491083372502, 0.0, -0.3849744249226632, -0.38296886715628237, -4.3199946293012, 0.0, 9.188863885134777e-05, 0.0, 0.00016384963523972382, 0.4883020828321755, 0.00013322452611324928, -4.142517890214328, 0.0, 58.679039845218256]
mimic_241_2021-12-11	mimic	[-7.669417828893664, 0.00016037750442844393, 0.0, -0.47160811352075127, 0.0, -0.38887950222892137, -0.38739389311730127, -8.100280785418308, 0.0, 8.99278364318628e-05, 0.0, 0.0001603532643583407, 4.36123547807053, 0.0001303816613543078, -7.697700357281702, 0.0, 57.5462854758877]
mimic_242_2021-12-11	mimic	[-4.446026248138776, 0.00017906627187467595, 0.0, -0.43708872035463486, 0.0, -0.27085043612964543, -0.2666186781297587, -5.029379378144434, 0.0, 0.0001004071142333685, 0.0, 0.00017903920711270178, 0.6515557333998421, 0.00014557501753594866, -5.081248938547136, 0.0, 64.33167386538997]
mimic_243_2021-12-11	mimic	[-1.8210795250487977, 0.00021539938348400843, 0.0, -0.767836002614755, 0.0, -0.30086186031969553, -0.30190681441244305, -2.2212833380949015, 0.0, 8.052002303151995e-05, 0.0, 0.00021536682719642647, -1.0245496187890557, 0.00023348353061048357, -2.1400221631340934, 0.0, 51.385479937012114]
mimic_244_2021-12-11	mimic	[-2.7467127215487483, 0.0001594864579218659, 0.0, 0.3122982433820792, 0.0, -0.25842959331216453, -0.25712065178165805, -2.797868330270944, 0.0, 8.942820348906136e-05, 0.0, 0.00015946235252794347, -0.839595029316516, 0.00012965726971169166, -3.1140103511379724, 0.0, 57.30162099486248]
mimic_245_2021-12-11	mimic	[-2.6212499496987207, 0.00015785552166933898, 0.0, 2.2450500670583207, 0.0, -0.24924515529568414, -0.24818241427547486, -2.668143378679641, 0.0, 8.851369512910945e-05, 0.0, 0.0001578316627813666, -0.8745544598978624, 0.00012833137192493375, -3.1035478436868784, 0.0, 56.586046874254514]
mimic_246_2021-12-11	mimic	[-3.2808273437065445, 0.00014897562837325287, 0.0, -0.4926681349219927, 0.0, -0.3008929973733323, -0.3011365680593667, -3.3501277175046895, 0.0, 8.35345080872066e-05, 0.0, 0.0001489531116263543, 0.017117974958308035, 0.00012111230934680733, -3.3730141822457242, 0.0, 53.32823219082975]
mimic_247_2021-12-11	mimic	[-11.256106042360097, 0.00013779030505870767, 0.0, -0.5981641135692796, 0.0, -0.31708621862044295, -0.3189916736613357, -11.413789571654302, 0.0, 7.726260649444479e-05, 0.0, 0.00013776947890440335, 8.638195253661246, 0.00011201900762888368, -11.553646700880263, 0.0, 49.38732142003352]
mimic_248_2021-12-11	mimic	[-5.5248142687582416, 0.00015702482995386558, 0.0, 0.29562667951523763, 0.0, -0.39316506097158704, -0.39217777391320985, -6.086412775950009, 0.0, 8.804790468686121e-05, 0.0, 0.0001570010966198198, 2.341364682639781, 0.00012765604675185125, -5.720985917395678, 0.0, 57.12360795884898]
mimic_249_2021-12-11	mimic	[-5.853854962075627, 0.00015447388500541723, 0.0, -0.767836002614755, 0.0, -0.2950266699115776, -0.29445262118540455, -5.805911900562674, 0.0, 8.661752353154711e-05, 0.0, 0.0001544505372309585, 2.2590705546173218, 0.0001255822120105801, -5.498959350508346, 0.0, 55.40781341448348]
mimic_24_2021-12-11	mimic	[-2.521381452402647, 0.00016099030570474346, 0.0, -0.767836002614755, 0.0, -0.31293118650533874, -0.31137975746111596, -2.7781688866713243, 0.0, 9.027145003987282e-05, 0.0, 0.00016096597301350893, -0.9914672369816215, 0.00013087984873269803, -2.800554646008757, 0.0, 57.74945403913641]
mimic_250_2021-12-11	mimic	[-2.171987251775745, 0.00015078570264397573, 0.0, -0.11797654775591904, 0.0, -0.2926031713774888, -0.292579711733929, -2.2036184771523244, 0.0, 8.454946379141956e-05, 0.0, 0.00015076291231552112, -1.093724417877057, 0.00012258384047851182, -2.6508162125816317, 0.0, 53.947684174289364]
mimic_251_2021-12-11	mimic	[-6.842389812043939, 0.00015738822597990415, 0.0, 0.007381313411905022, 0.0, -0.38289196717546825, -0.3818539637511017, -7.241196925256923, 0.0, 8.825167028669424e-05, 0.0, 0.00015736443772079156, 3.6616629368728253, 0.00012795147582573112, -7.2101594042115655, 0.0, 56.778874061715946]
mimic_252_2021-12-11	mimic	[-2.731712241297053, 0.00015513349272991487, 0.0, 0.2828174533719209, 0.0, -0.3800350302625669, -0.3793340862078622, -2.5768309051744445, 0.0, 8.698738273199552e-05, 0.0, 0.00015511004525981903, -0.9976958456854821, 0.00012611845149920804, -2.400967685621051, 0.0, 55.47874279719731]
mimic_253_2021-12-11	mimic	[-4.485416365861876, 0.00017424977693227138, 0.0, 0.4122839516077102, 0.0, -0.3413643673992297, -0.3378268744684526, -4.3647852309811555, 0.0, 9.770638029378593e-05, 0.0, 0.00017422344015378513, 0.25166240145329455, 0.00014165936480938117, -4.5148441166563416, 0.0, 62.47261516742906]
mimic_254_2021-12-11	mimic	[-2.930127544138347, 0.00014981327175943947, 0.0, -0.1221675512359023, 0.0, -0.04733726870673619, -0.04754119827168243, -3.3844718639930873, 0.0, 8.400419651196214e-05, 0.0, 0.00014979062840791217, -0.4035848570314852, 0.00012179328600062591, -2.5307133325074878, 0.0, 54.71520506520464]
mimic_255_2021-12-11	mimic	[-3.298774035172248, 0.00014957602191479133, 0.0, -0.2152823338342765, 0.0, -0.29758405273014293, -0.2977392386151176, -3.7650132544730033, 0.0, 8.387116435574399e-05, 0.0, 0.000149553414422114, 0.3790135064372117, 0.00012160040964298764, -3.7318312891530496, 0.0, 53.50616536949213]
