ids	maltype	system calls tfidf_1gram-scaled
mimic_216_2021-12-11	mimic	[-1.9085508831291693, 0.00014778223050998906, 0.0, -0.4131185505056375, 0.0, -0.3963248052886752, -0.3962996685097043, -1.9629674358373967, 0.0, 8.286533887779539e-05, 0.0, 0.00014775989413781302, -1.2922699294064615, 0.0001201421159482784, -1.6101730750251315, 0.0, 55.25946131703392]
mimic_217_2021-12-11	mimic	[-3.422500835540244, 0.00020667098722065494, 0.0, -0.42475596802541254, 0.0, -0.3192248829486847, -0.32068581955996045, -3.3961666375552197, 0.0, 7.725719722029551e-05, 0.0, 0.0002066397501763052, 0.5367434506778721, 0.0002240223300110565, -3.3106503080225846, 0.0, 51.47995549913565]
mimic_218_2021-12-11	mimic	[-1.9980752912636677, 0.00014414199781340962, 0.0, 0.2535165837597555, 0.0, 0.2975046151637427, 0.29697498474217676, -2.058040227007319, 0.0, 8.082416576141251e-05, 0.0, 0.00014412021163994176, -1.2383034067692251, 0.000117182725924174, -1.7870967678116445, 0.0, 54.48830857512712]
mimic_219_2021-12-11	mimic	[-2.6109937268553396, 0.00015316104369043448, 0.0, -0.4662639450865374, 0.0, -0.3119317692438443, -0.31111005221297955, -2.514877162843737, 0.0, 8.588137927331397e-05, 0.0, 0.00015313789434383894, -0.9417483006240273, 0.0001245149149956275, -2.0289956246401295, 0.0, 57.328137390079476]
mimic_21_2021-12-11	mimic	[-1.5087273953886393, 0.00013784767997615234, 0.0, 1.3396547053058552, 0.0, -0.37924028071249155, -0.38069001789609147, -1.8876934957002514, 0.0, 7.729477810236227e-05, 0.0, 0.0001378268451499833, -0.9365462059314894, 0.00011206565155867398, -2.0919760444401243, 0.0, 51.4457379185138]
mimic_220_2021-12-11	mimic	[-9.963141247693194, 0.0001537576404141964, 0.0, -0.585071865049489, 0.0, -0.3197062175591812, -0.31879578958030336, -10.321926944601524, 0.0, 8.621590656740952e-05, 0.0, 0.00015373440089568767, 6.768369353656182, 0.0001249999286032393, -9.384774202820477, 0.0, 57.952511952406645]
mimic_221_2021-12-11	mimic	[-4.0336008558899685, 0.00021683331767630325, 0.0, 1.37724835922147, 0.0, -0.25858569786478586, -0.2590423490386219, -4.219719940460562, 0.0, 8.105605248676598e-05, 0.0, 0.00021680054465841698, 1.0695286964906119, 0.00023503785269100592, -3.932542147126202, 0.0, 54.22064921414593]
mimic_222_2021-12-11	mimic	[-3.0014413629027974, 0.00015960177415442426, 0.0, -0.39936581650613967, 0.0, -0.31996756741518767, -0.31818972905794685, -2.7191335144973214, 0.0, 8.949286429879528e-05, 0.0, 0.0001595776513311649, -0.7177243334919811, 0.00012975101803403688, -2.939968101967302, 0.0, 59.702223726168704]
mimic_223_2021-12-11	mimic	[-6.635880647149059, 0.0002787107419469501, 0.0, -0.585071865049489, 0.0, -0.3028399520803307, -0.3040675065688374, -7.159854072042266, 0.0, 0.0001562803592868678, 0.0, 0.0002786686165382315, -1.1115996522487301, 0.00022658270997444335, -6.6467982229431035, 0.0, 104.56286989032824]
mimic_224_2021-12-11	mimic	[-6.907646301298098, 0.00013754898281454015, 0.0, -0.585071865049489, 0.0, -0.31300578454723355, -0.3145012368700131, -6.749029602456334, 0.0, 7.712729083793667e-05, 0.0, 0.0001375281931346038, 4.070005602158194, 0.00011182282054374076, -7.059844846905404, 0.0, 51.39881464274839]
mimic_225_2021-12-11	mimic	[-7.870928606857864, 0.00022540739787370065, 0.0, -0.4102220243826723, 0.0, -0.3555671794592678, -0.35517341289449617, -7.723650633027532, 0.0, 8.426119227779882e-05, 0.0, 0.00022537332893650326, 4.697375352785731, 0.00024433178141004705, -8.148488089445797, 0.0, 56.372019873969194]
mimic_226_2021-12-11	mimic	[-4.370665303669806, 0.00016612529011687907, 0.0, 0.05924994474178702, 0.0, -0.3600401119624092, -0.35729319675141163, -4.788169006535398, 0.0, 9.315076930562887e-05, 0.0, 0.0001661001813044387, 1.03116447136682, 0.00013505442297282426, -4.83740001205911, 0.0, 62.70725211141102]
mimic_227_2021-12-11	mimic	[-4.402203219992389, 0.00016174529826509034, 0.0, -0.585071865049489, 0.0, -0.3895844917370327, -0.3874870526016411, -4.61116688009598, 0.0, 9.069479399771847e-05, 0.0, 0.00016172085146138934, 1.011438321651422, 0.00013149363297057463, -4.454086789162087, 0.0, 60.4409941728327]
mimic_228_2021-12-11	mimic	[-12.492708440753509, 0.0001399670557852032, 0.0, -0.585071865049489, 0.0, -0.35512290492006654, -0.3562585806554168, -13.203090907609873, 0.0, 7.848316722073147e-05, 0.0, 0.0001399459006284593, 10.102964744881852, 0.00011378863471646136, -12.417050814140014, 0.0, 52.96826653022175]
mimic_229_2021-12-11	mimic	[-2.507088100457114, 0.00014869214542005088, 0.0, 0.0493056664421267, 0.0, -0.38537977712963106, -0.38521981618164963, -2.4101943281298106, 0.0, 8.337555182499501e-05, 0.0, 0.00014866967151985132, -0.8342903546210015, 0.00012088184698529459, -2.107921209896194, 0.0, 55.52624980025108]
mimic_22_2021-12-11	mimic	[-3.4451373274716306, 0.0001700805467362485, 0.0, -0.585071865049489, 0.0, -0.30253462666794384, -0.2992018591644227, -3.3792793918038733, 0.0, 9.536858452591369e-05, 0.0, 0.00017005484011117802, -0.4576816981461356, 0.00013826991713426445, -3.6682629038523835, 0.0, 64.41878810905034]
mimic_230_2021-12-11	mimic	[-3.3819137888497215, 0.00017575119429052546, 0.0, -0.44874063276260706, 0.0, -0.3712055739327877, -0.3670297184972781, -3.0822608441224153, 0.0, 9.85482640423217e-05, 0.0, 0.00017572463058207076, -1.022614828059309, 0.00014287996797472536, -2.750845533196749, 0.0, 65.73714730436447]
mimic_231_2021-12-11	mimic	[-2.955834866989878, 0.00017092170100485257, 0.0, 0.01156048202970117, 0.0, -0.3849836612542301, -0.38152432718963764, -3.075158106140739, 0.0, 9.584024159372108e-05, 0.0, 0.00017089586724450514, -0.8432112617872899, 0.0001389537480205643, -3.0754866971683787, 0.0, 64.35608833238578]
mimic_232_2021-12-11	mimic	[-7.021016118994232, 0.00014392179904805787, 0.0, 0.41969698825679175, 0.0, -0.28466269243479514, -0.28521286228852255, -7.574644825149513, 0.0, 8.070069458867156e-05, 0.0, 0.00014390004615627458, 4.472054906316646, 0.0001170037115358591, -7.291961720735513, 0.0, 53.99776730195047]
mimic_233_2021-12-11	mimic	[-4.120998253807647, 0.00014470357435354163, 0.0, 0.4812785431621248, 0.0, -0.3844000302904831, -0.3848320861887642, -4.495885434178136, 0.0, 8.113905632804742e-05, 0.0, 0.00014468170330124522, 1.331615257161741, 0.00011763926926883418, -4.063094035598021, 0.0, 54.066747536835706]
mimic_234_2021-12-11	mimic	[-3.1528352467073155, 0.00017333733912531973, 0.0, -0.585071865049489, 0.0, -0.36926223384031076, -0.3654446910050844, -2.8451019963347317, 0.0, 9.719475269270671e-05, 0.0, 0.00017331114025617733, -0.9019432211803818, 0.00014091758273977726, -3.5054472209490033, 0.0, 64.82944313593774]
mimic_235_2021-12-11	mimic	[-7.365120451560808, 0.00022700323788679363, 0.0, -0.1742004644234696, 0.0, -0.30771458976097943, -0.30716391489676637, -8.141223938713429, 0.0, 0.00016971548987029702, 0.0, 0.0002269689277482262, -1.397035347539814, 0.00012303080116697499, -7.375614195809974, 0.0, 114.07332981461079]
mimic_236_2021-12-11	mimic	[-2.997517182229936, 0.00013824490744489303, 0.0, 0.5945393763974584, 0.0, -0.25012008216336773, -0.25151355484287374, -2.9442558676986947, 0.0, 7.751751387171135e-05, 0.0, 0.00013822401258024338, 0.21693711969809504, 0.00011238858448804303, -3.4818383655773135, 0.0, 51.804719236450424]
mimic_237_2021-12-11	mimic	[-13.232302396035099, 0.0002856671223369952, 0.0, 1.1322790184640175, 0.0, -0.3697811983221967, -0.3704911124559046, -13.62655794196503, 0.0, 0.00016018098263241256, 0.0, 0.00028562394551430854, 5.0700578227799395, 0.0002322380195236157, -13.020732493763584, 0.0, 107.6631642061473]
mimic_238_2021-12-11	mimic	[-10.821065006891962, 0.00013820694429491517, 0.0, -0.31705202167955426, 0.0, -0.3445143082367197, -0.3459114466005053, -11.77808488408276, 0.0, 7.749622694650439e-05, 0.0, 0.00013818605516816137, 8.806273313806994, 0.00011235772168978466, -11.305422329918954, 0.0, 52.02210368271903]
mimic_239_2021-12-11	mimic	[-3.2655220793711957, 0.00017399543190670897, 0.0, 1.7768904843275692, 0.0, -0.30240867853876535, -0.2984948539473569, -2.9631050139545834, 0.0, 9.756376242516682e-05, 0.0, 0.00017396913357090377, -0.8796804214712328, 0.00014145259062924777, -3.49542544149705, 0.0, 65.34842699352966]
mimic_23_2021-12-11	mimic	[-1.8776180608184285, 0.0001415496073529916, 0.0, -0.4752710043608402, 0.0, -0.3524578061855498, -0.35335865017130347, -2.1094727112877427, 0.0, 7.937054502998377e-05, 0.0, 0.0001415282130033442, -0.8818388836867188, 0.00011507519733833566, -2.0760038511714574, 0.0, 52.867301999006294]
mimic_240_2021-12-11	mimic	[-7.25857345739947, 0.00015411873558738312, 0.0, 0.07245757446688433, 0.0, -0.30583753802397956, -0.30487380443104434, -7.644564103703668, 0.0, 8.641838201922802e-05, 0.0, 0.0001540954414915673, 4.134112106921089, 0.000125293487159066, -7.0019279214753105, 0.0, 57.96737855384783]
mimic_241_2021-12-11	mimic	[-1.8298695171554697, 0.00014143302394360732, 0.0, -0.585071865049489, 0.0, -0.38938463085549424, -0.39030200828162825, -2.2378246489299407, 0.0, 7.93051736812579e-05, 0.0, 0.0001414116472148228, -0.9353734882380599, 0.00011498041884271034, -1.5555951652466902, 0.0, 52.78677541636188]
mimic_242_2021-12-11	mimic	[-1.9985237953170953, 0.00013784288456391452, 0.0, -0.05044419465334064, 0.0, -0.38079904648021695, -0.3822494629005558, -2.0585165276390534, 0.0, 7.729208919004328e-05, 0.0, 0.00013782205046254247, -0.9369921840323724, 0.00011206175304549613, -1.5485940445862554, 0.0, 51.44238612845678]
mimic_243_2021-12-11	mimic	[-6.726780638619021, 0.00020717407103314922, 0.0, -0.21009086684348682, 0.0, -0.3740067150480847, -0.37541672945586213, -7.0798127843879035, 0.0, 0.00015489051733856422, 0.0, 0.00020714275795078574, -1.0343701266286762, 0.0001122838254533769, -6.61743412474526, 0.0, 103.59929397130583]
mimic_244_2021-12-11	mimic	[-2.6508278460793138, 0.0001583144611695174, 0.0, -0.1552527685977987, 0.0, -0.3058877637944687, -0.30430128621131985, -2.9518455769727785, 0.0, 8.877103443895374e-05, 0.0, 0.0001582905329156717, -0.5937430541121218, 0.00012870447471579976, -3.043078050840984, 0.0, 60.02279353189209]
mimic_245_2021-12-11	mimic	[-3.3072947697143875, 0.00016969327663438798, 0.0, 1.9817535004975981, 0.0, -0.40473595110776606, -0.4014585316930996, -3.233384579111158, 0.0, 9.515143211105862e-05, 0.0, 0.00016966762854280353, -0.6877517468597198, 0.00013795507921822767, -2.8633371817972373, 0.0, 63.42107186351677]
mimic_246_2021-12-11	mimic	[-3.3961224465616104, 0.00017794571786640477, 0.0, 2.4516659510791907, 0.0, -0.3398464934852148, -0.3353455739822645, -3.091788810517846, 0.0, 9.977879046733908e-05, 0.0, 0.000177918822469254, -1.0122261458814623, 0.00014466404380708128, -3.1723833847551206, 0.0, 66.90928327069946]
mimic_247_2021-12-11	mimic	[-1.689969343532185, 0.00013789906442186284, 0.0, -0.585071865049489, 0.0, -0.36253758426123894, -0.3639800431960211, -1.9055686953573994, 0.0, 7.732359069703047e-05, 0.0, 0.00013787822182925193, -1.020926038889774, 0.00011210742543103456, -1.7159093100894662, 0.0, 51.48165346981065]
mimic_248_2021-12-11	mimic	[-13.733823315246191, 0.0002277508203802363, 0.0, 0.35715558695358124, 0.0, -0.34020379007681245, -0.3395784651530365, -14.90589783345009, 0.0, 0.00017027440845786515, 0.0, 0.00022771639724918834, 5.545974767714328, 0.00012343597456433648, -14.531082423215862, 0.0, 114.15022866437604]
mimic_249_2021-12-11	mimic	[-6.746764562638873, 0.00013790755363159756, 0.0, 1.5009542509103446, 0.0, -0.3597781365071688, -0.36121939300451666, -7.275775646042283, 0.0, 7.732835081764203e-05, 0.0, 0.000137886709755895, 4.463193895895556, 0.00011211432688066582, -7.337594704289159, 0.0, 51.69043121617679]
mimic_24_2021-12-11	mimic	[-3.279809191757972, 0.00018473408883752182, 0.0, -0.585071865049489, 0.0, -0.3838293224903916, -0.37831993394758756, -3.653284678128442, 0.0, 0.00010358520656356778, 0.0, 0.00018470616741998985, -0.9301599651087521, 0.00015018276719823176, -2.8650845115134493, 0.0, 69.10972462136759]
mimic_250_2021-12-11	mimic	[-8.28648664571565, 0.00023998474049394345, 0.0, 0.09750589470205559, 0.0, -0.3058651750083881, -0.30403003476908097, -8.736183450074705, 0.0, 0.00017942091123227636, 0.0, 0.00023994846828136594, -1.4444495212439954, 0.00013006649229180953, -8.385940112941942, 0.0, 120.105455449953]
mimic_251_2021-12-11	mimic	[-9.073646608031698, 0.00014738032222801824, 0.0, -0.18493863358823787, 0.0, -0.34313686209549754, -0.34317248724637994, -9.572128599255876, 0.0, 8.263997845477042e-05, 0.0, 0.00014735804660179886, 6.411814719198417, 0.00011981537767097349, -9.273608847715556, 0.0, 55.16047897318298]
mimic_252_2021-12-11	mimic	[-3.2040283517867922, 0.00017234169942846, 0.0, 2.5565601123609434, 0.0, -0.3197329724038229, -0.3160642386895969, -2.9019909733806473, 0.0, 9.663647162876724e-05, 0.0, 0.0001723156510441137, -0.9301139590538703, 0.00014010816025718223, -3.204377041622251, 0.0, 64.5033316103206]
mimic_253_2021-12-11	mimic	[-4.69177511355784, 0.00021427917556432385, 0.0, 2.07440994852485, 0.0, -0.2789372529782596, -0.2796462089147599, -4.737678910404874, 0.0, 8.010126989474605e-05, 0.0, 0.00021424678858925615, 1.7127992503830296, 0.00023226927411691662, -4.639855776448121, 0.0, 53.59933862635995]
mimic_254_2021-12-11	mimic	[-6.131935023131516, 0.00014819446511726782, 0.0, 0.27709300369110523, 0.0, -0.3593658890810075, -0.3592803380394237, -5.884776532896794, 0.0, 8.30964895398975e-05, 0.0, 0.0001481720664383748, 2.7435076579574478, 0.00012047724919004005, -5.694059243446868, 0.0, 55.451674553905356]
mimic_255_2021-12-11	mimic	[-2.8302395988898565, 0.00024003871450424186, 0.0, -0.585071865049489, 0.0, -0.29577111156072833, -0.29393084120609636, -2.7390128289933653, 0.0, 8.973063203671116e-05, 0.0, 0.00024000243413382577, -0.8735638389713909, 0.00026019149005509183, -2.4651975261490744, 0.0, 59.8859941380932]
mimic_256_2021-12-11	mimic	[-11.237421354849163, 0.00013856825148570958, 0.0, -0.585071865049489, 0.0, -0.30955331280937276, -0.31089755404601876, -11.694428323120201, 0.0, 7.769882128210782e-05, 0.0, 0.00013854730774960354, 8.777394289534042, 0.00011265145260898632, -11.407080052445336, 0.0, 52.397781974138965]
mimic_257_2021-12-11	mimic	[-10.857811399043348, 0.00027552194880467104, 0.0, -0.585071865049489, 0.0, -0.4074242352160373, -0.4088862536402271, -11.641423834087616, 0.0, 0.00015449232006568223, 0.0, 0.0002754803053623578, 3.487719490031314, 0.0002239903255307069, -10.801441808427107, 0.0, 103.42014583945969]
mimic_258_2021-12-11	mimic	[-4.782448014777496, 0.0001609334159010421, 0.0, 0.3512055950196318, 0.0, -0.3278052446889991, -0.3258295963435267, -5.218893908128864, 0.0, 9.023955044784381e-05, 0.0, 0.00016090909180835032, 1.6833853277067885, 0.00013083359918450148, -5.328243959469145, 0.0, 60.33829599299179]
mimic_259_2021-12-11	mimic	[-6.671792931435149, 0.0002836561184805291, 0.0, -0.4750550075986118, 0.0, -0.2642604882768822, -0.2651218432161211, -7.380833184867999, 0.0, 0.0001590533604854498, 0.0, 0.0002836132456086654, -1.058463654499519, 0.00023060313921586682, -7.179292206044318, 0.0, 106.50569692537432]
mimic_25_2021-12-11	mimic	[-5.486803655279506, 0.0001688148094481798, 0.0, -0.585071865049489, 0.0, -0.3358864840814989, -0.33274088566253046, -5.762986733849323, 0.0, 9.465885272024178e-05, 0.0, 0.00016878929413148954, 1.9382410225254592, 0.0001372409141513048, -5.70871991636006, 0.0, 63.40656587707974]
mimic_260_2021-12-11	mimic	[-2.6840110958205297, 0.00015913397000769778, 0.0, 0.093854481629823, 0.0, -0.2625190716373055, -0.2608118645528305, -2.9881237848586966, 0.0, 8.923055435115711e-05, 0.0, 0.00015910991789014838, -0.710226593120137, 0.0001293707085756998, -2.4335101720927375, 0.0, 59.58286795355123]
mimic_261_2021-12-11	mimic	[-2.524496577039738, 0.0001727967563109682, 0.0, -0.38401267892434265, 0.0, -0.4064442391615693, -0.4027061557849591, -3.0549830041287938, 0.0, 9.689163385393858e-05, 0.0, 0.00017277063914758223, -1.0159375312606458, 0.0001404781066069747, -2.6919904455395125, 0.0, 64.58888500516505]
mimic_262_2021-12-11	mimic	[-5.26781783988188, 0.00014117006571460295, 0.0, -0.0922928489885861, 0.0, -0.30504768190979936, -0.30600584758002736, -5.35155472308629, 0.0, 7.915772616553185e-05, 0.0, 0.00014114872873033203, 2.4625753744367356, 0.00011476664241012049, -5.447261468466097, 0.0, 52.77125900995344]
mimic_263_2021-12-11	mimic	[-1.8770298274933792, 0.0001382996608228571, 0.0, -0.5314319359982235, 0.0, -0.3144315180374714, -0.3158155226026946, -1.9294928248082153, 0.0, 7.754821551428393e-05, 0.0, 0.00013827875768257226, -0.93586171425911, 0.00011243309719204823, -2.006287245653372, 0.0, 51.72096921044754]
mimic_264_2021-12-11	mimic	[-2.1085162596829554, 0.00014639952290309278, 0.0, -0.585071865049489, 0.0, -0.2938958876624158, -0.294078113265827, -2.3608263529829814, 0.0, 8.20900187732134e-05, 0.0, 0.00014637739551863883, -0.8811027141662463, 0.00011901801992498101, -2.0047782483150964, 0.0, 54.75296321763224]
mimic_265_2021-12-11	mimic	[-4.708448545715352, 0.00014600295617570516, 0.0, -0.4151888408119016, 0.0, -0.3288198538423331, -0.3290602106778749, -4.936392128774696, 0.0, 8.186765349871979e-05, 0.0, 0.00014598088872986486, 1.7433633577386123, 0.0001186956241567035, -4.574337213522219, 0.0, 54.783664781113636]
mimic_266_2021-12-11	mimic	[-5.871414479121875, 0.00017887752902083606, 0.0, 1.5656515363103212, 0.0, -0.42360566984083037, -0.41896470086566834, -6.398087073649432, 0.0, 0.00010030128120804311, 0.0, 0.00017885049278617952, 2.0857986701179376, 0.00014542157577402513, -5.731059150504306, 0.0, 66.96858092411233]
mimic_267_2021-12-11	mimic	[-13.085052494602605, 0.00013812642887184315, 0.0, -0.585071865049489, 0.0, -0.37063832985232226, -0.3720468736620606, -13.832146197725255, 0.0, 7.745107985544528e-05, 0.0, 0.0001381055519144987, 10.833121715711137, 0.00011229226528639325, -13.097386760205804, 0.0, 51.925004110514664]
mimic_268_2021-12-11	mimic	[0.28851313990363686, 9.19370332553764e-05, 0.0, 1.6257271096042913, 0.0, -0.26490836037614357, -0.2595290996033894, 0.37026227657107086, 0.0, 0.0, 0.0, 9.192313754014417e-05, -0.2795346584826494, 0.00014948359719826478, 0.08131081823105646, 0.0, 1.0733866993521222]
mimic_269_2021-12-11	mimic	[-2.1346462519609433, 0.0001474529965045593, 0.0, -0.184741325069184, 0.0, -0.32102397870512683, -0.32104927855143733, -2.2030753375029506, 0.0, 8.26807288111055e-05, 0.0, 0.0001474307098940715, -0.9396539628586879, 0.00011987445947890482, -2.245682821972744, 0.0, 55.123067746731216]
mimic_26_2021-12-11	mimic	[-2.310867924672923, 0.00015258202536079296, 0.0, -0.585071865049489, 0.0, -0.30040290351907717, -0.2996673667067341, -2.1968843672173994, 0.0, 8.55567086418272e-05, 0.0, 0.00015255896352924482, -1.0408101014486326, 0.00012404419204703005, -2.4345795458059274, 0.0, 57.0763106823476]
mimic_270_2021-12-11	mimic	[-2.3683080848315967, 0.00013852863038002665, 0.0, -0.585071865049489, 0.0, -0.3223852473283376, -0.32373510159995295, -2.2756912778536966, 0.0, 7.767660469803137e-05, 0.0, 0.00013850769263240622, -0.6268089143966037, 0.0001126192419470107, -2.162896112991531, 0.0, 51.75868727353645]
mimic_271_2021-12-11	mimic	[-2.3878990789658046, 0.00014622245916715682, 0.0, -0.585071865049489, 0.0, -0.34819225045677094, -0.34839962387960866, -2.4720238135286836, 0.0, 8.199073453294535e-05, 0.0, 0.0001462003585447939, -0.7221487357030283, 0.00011887407290361288, -2.1604185100763122, 0.0, 54.632432594263086]
mimic_272_2021-12-11	mimic	[-3.173397874444784, 0.00017675693137657574, 0.0, -0.5165161708276277, 0.0, -0.3246292797782332, -0.32030512115817517, -3.082239020859849, 0.0, 9.911220697490513e-05, 0.0, 0.00017673021565716693, -0.8857122661335948, 0.00014369759930420764, -3.4597905921743686, 0.0, 66.16230230756933]
mimic_273_2021-12-11	mimic	[-12.146878963472904, 0.00024091889770569126, 0.0, -0.3358955956230624, 0.0, -0.32187483426524593, -0.3199469263635271, -12.632318630367424, 0.0, 0.00018011931954699264, 0.0, 0.0002408824843010159, 2.279556163437669, 0.00013057278511497425, -11.947332457016042, 0.0, 121.17299858048376]
mimic_274_2021-12-11	mimic	[-10.991967073304384, 0.00013777897524692488, 0.0, -0.4247579261787218, 0.0, -0.401572996793882, -0.4030324655238224, -11.260184305545959, 0.0, 7.725625357441129e-05, 0.0, 0.0001377581508050517, 8.306191432314929, 0.0001120097968627707, -10.497763601937395, 0.0, 51.519309238284684]
mimic_275_2021-12-11	mimic	[-6.6751942746396065, 0.0002801596126915081, 0.0, 1.6968034108998196, 0.0, -0.3190084597141227, -0.3201281539476569, -7.025029293363682, 0.0, 0.00015709277878293032, 0.0, 0.00028011726829491745, -1.1626766409240996, 0.00022776059446289672, -7.0123693153065565, 0.0, 105.13383013491149]
mimic_276_2021-12-11	mimic	[-4.986660099486887, 0.0001713736827958078, 0.0, 0.4119449170302051, 0.0, -0.36825526100244926, -0.36472919129241016, -5.231846178723366, 0.0, 9.609367953510854e-05, 0.0, 0.00017134778072120185, 1.230825477000184, 0.0001393211944215833, -4.785244222260564, 0.0, 64.14087633206402]
mimic_277_2021-12-11	mimic	[-2.330128140177416, 0.00014139749322066375, 0.0, -0.31086470288956264, 0.0, -0.31669027700322183, -0.31761444431156177, -2.231509995865729, 0.0, 7.92852506811304e-05, 0.0, 0.00014137612186212876, -0.7404971450627691, 0.00011495153352800856, -2.2058287344004, 0.0, 52.928615525854795]
mimic_278_2021-12-11	mimic	[-1.693059066775583, 0.00013846212511885395, 0.0, -0.31655715852479743, 0.0, -0.3028212136877855, -0.3247323361851187, -1.9095633529359397, 0.0, 7.763931346900327e-05, 0.0, 0.00013844119742309333, -0.9748749395661909, 0.00011256517534663928, -1.9608848982411797, 0.0, 51.71228116913421]
mimic_279_2021-12-11	mimic	[-3.0630242929466007, 0.00016532363664265926, 0.0, -0.585071865049489, 0.0, -0.2818969977556367, -0.27927069645682506, -2.979511844800449, 0.0, 9.270126136022473e-05, 0.0, 0.0001652986489951945, -0.8453697319334239, 0.0001344027049393524, -2.5749527517526, 0.0, 61.94479429877843]
mimic_27_2021-12-11	mimic	[-11.19042613818387, 0.0002769129073057267, 0.0, -0.585071865049489, 0.0, -0.34576084527767237, -0.3471209246676034, -11.644662178501411, 0.0, 0.00015527226666113667, 0.0, 0.00027687105362861965, 3.593481563101861, 0.00022512112926087376, -11.419521569893288, 0.0, 104.1282221789205]
mimic_280_2021-12-11	mimic	[-1.5357728569230604, 0.00013039627216668897, 0.0, -0.5288778910693244, 0.0, 0.44586342889414166, 0.44544094509785154, -1.5670860424158437, 0.0, 4.874438667493048e-05, 0.0, 0.00013037656357482765, -1.0541140216318665, 0.00011778655657953784, -0.9615758488324548, 0.0, 44.00416127300638]
mimic_281_2021-12-11	mimic	[-1.6714415277074113, 0.00013852572952231186, 0.0, -0.42388903367141934, 0.0, -0.3233247369161039, -0.32467500214585504, -2.062210323395641, 0.0, 7.76749781116905e-05, 0.0, 0.00013850479221313818, -0.8852848243736026, 0.00011261688364464433, -1.9392020050998082, 0.0, 51.756663110280876]
mimic_282_2021-12-11	mimic	[-2.418847029829042, 0.00015720340859471394, 0.0, -0.585071865049489, 0.0, -0.34086731274469684, -0.3394450114974253, -2.7040796736155186, 0.0, 8.814803837370007e-05, 0.0, 0.00015717964826960862, -0.858967500439618, 0.00012780122534132476, -2.348156247251672, 0.0, 58.77771963921735]
mimic_283_2021-12-11	mimic	[-1.8537924473122958, 0.00013824156136141552, 0.0, -0.585071865049489, 0.0, -0.3332824602376721, -0.334674694906414, -2.0799789056139173, 0.0, 7.751563763570975e-05, 0.0, 0.00013822066700250573, -0.9038097637922858, 0.00011238586423170543, -1.7420525589859608, 0.0, 51.63971015282679]
mimic_284_2021-12-11	mimic	[-1.9609808239363704, 0.00015697638183404696, 0.0, 0.08464938572035506, 0.0, -0.3124347610455733, -0.31104674889453277, -2.4164512069589508, 0.0, 8.802073856646293e-05, 0.0, 0.0001569526558226355, -1.1193935286026206, 0.000127616660016324, -2.2257055317810304, 0.0, 58.72034356096636]
mimic_285_2021-12-11	mimic	[-2.121290029591961, 0.00015368703993903467, 0.0, -0.585071865049489, 0.0, -0.3403078642534633, -0.33940748530117854, -2.578360025908923, 0.0, 8.617631904542518e-05, 0.0, 0.0001536638110913521, -0.7005219116736523, 0.0001249425327279462, -2.8911297214981486, 0.0, 57.453176173612924]
mimic_286_2021-12-11	mimic	[-3.3135459512013345, 0.00017985911767176964, 0.0, -0.585071865049489, 0.0, -0.39153289973269784, -0.3867469092380115, -3.682935317496789, 0.0, 0.00010085168348521481, 0.0, 0.0001798319330760459, -0.4744475998237994, 0.0001462195752162247, -3.792410345726252, 0.0, 67.26502097238597]
mimic_287_2021-12-11	mimic	[-7.447860852180446, 0.00015032207906617127, 0.0, -0.3518604281457908, 0.0, -0.34050699252344435, -0.3401060476183945, -8.036053465170207, 0.0, 8.428949799746772e-05, 0.0, 0.0001502993588115594, 4.697411985355666, 0.00012220692968586296, -7.611127013579726, 0.0, 56.582924785544584]
mimic_288_2021-12-11	mimic	[-5.777053640432305, 0.0001536531370180734, 0.0, 0.5472297115646577, 0.0, -0.3502009421392492, -0.34930538881106704, -5.876533929931897, 0.0, 8.615730879619083e-05, 0.0, 0.0001536299132946081, 2.478322125555945, 0.00012491497076297207, -5.457231692952102, 0.0, 57.43059648417003]
mimic_289_2021-12-11	mimic	[-8.105087812233732, 0.00014330225568519393, 0.0, 0.6376925380323557, 0.0, -0.3928760061866444, -0.393515873464359, -8.543542205377387, 0.0, 8.03533005174355e-05, 0.0, 0.0001432805964335667, 5.485310138856144, 0.00011650004306178531, -8.138871507399925, 0.0, 53.52986706351053]
mimic_28_2021-12-11	mimic	[-2.2626638842328615, 0.00016540256168107105, 0.0, 1.4036360626573061, 0.0, -0.21135919853458718, -0.25782180334789345, -2.7581847881731556, 0.0, 9.2745516681256e-05, 0.0, 0.00016537756210457377, -0.9589670054307927, 0.00013446686841207418, -2.9394715929372994, 0.0, 61.94714644061762]
mimic_290_2021-12-11	mimic	[-8.502015746747333, 0.00014965284134824784, 0.0, 0.05340436250789378, 0.0, -0.36246593045361164, -0.3621638579085787, -8.775447554570407, 0.0, 8.391423900933263e-05, 0.0, 0.00014963022224478718, 5.508113534925584, 0.00012166286132780497, -8.438832045455106, 0.0, 56.48329454116671]
mimic_291_2021-12-11	mimic	[-1.723912674128414, 0.00020748822429153476, 0.0, -0.2095222556180008, 0.0, -0.3060533035603946, -0.30743365029400016, -1.9421560125954194, 0.0, 7.756269460243792e-05, 0.0, 0.00020745686372684492, -0.9589259363434884, 0.0002249081793276538, -1.9515604387949301, 0.0, 51.73901012532558]
