ids	maltype	system calls hashing_1gram
mimic_342_2021-12-11	mimic	[0.0, 0.7807751316597165, 4.604387113790699e-05, 0.020176424332630845, 0.2602491684456779, 0.0, 0.00013813161341372096, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.021972135307009217, 0.0, -0.26681502446994343, -0.5004784617205938, 0.0, -0.00013813161341372096, -0.010083607779201632, 0.0, 0.0, 0.0, 0.0, -0.00018417548455162795]
mimic_343_2021-12-11	mimic	[0.0, 0.7810173094244792, 5.618587035268112e-05, 0.020035881367766087, 0.26034284886618325, 0.0, 0.00011237174070536224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024418379255275215, 0.0, -0.2655119489386299, -0.5006385791905299, 0.0, -0.00011237174070536224, -0.010012322096847775, 0.0, 0.0, 0.0, 0.0, -0.00011237174070536224]
mimic_344_2021-12-11	mimic	[0.0, 0.7809024144439571, 5.966552677597472e-05, 0.02003568389137231, 0.2603087602182225, 0.0, 0.00011933105355194944, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02532204956372367, 0.0, -0.26590538662980895, -0.5005818365450727, 0.0, -0.00011933105355194944, -0.010011875393008558, 0.0, 0.0, 0.0, 0.0, -0.00011933105355194944]
mimic_345_2021-12-11	mimic	[0.0, 0.7811670312577095, 4.619720577061927e-05, 0.02002186898098639, 0.26038593060551846, 0.0, 0.0001385916173118578, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.021851278329502916, 0.0, -0.2650610878295051, -0.5007407527888964, 0.0, -0.0001385916173118578, -0.010006314769916135, 0.0, 0.0, 0.0, 0.0, -0.0001847888230824771]
mimic_346_2021-12-11	mimic	[0.0, 0.7811441590820469, 4.903912104225293e-05, 0.020037384857864545, 0.26037811708594616, 0.0, 9.807824208450586e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02257761132785325, 0.0, -0.2651152961786278, -0.5007188493140278, 0.0, -9.807824208450586e-05, -0.010013788516828048, 0.0, 0.0, 0.0, 0.0, -9.807824208450586e-05]
mimic_347_2021-12-11	mimic	[0.0, 0.7810834248664653, 4.643556934666991e-05, 0.02001373038841473, 0.2603642373267782, 0.0, 0.00013930670804000974, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.021899014503889532, 0.0, -0.2654442886133039, -0.5006775958096643, 0.0, -0.00013930670804000974, -0.010011508751142033, 0.0, 0.0, 0.0, 0.0, -0.00018574227738667965]
mimic_348_2021-12-11	mimic	[0.0, 0.7808696092510808, 5.165233097746238e-05, 0.02003077395305991, 0.26029675672782393, 0.0, 0.00010330466195492477, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02327454033844455, 0.0, -0.2662367747902321, -0.5005627395025879, 0.0, -0.00010330466195492477, -0.01001022174343221, 0.0, 0.0, 0.0, 0.0, -0.00010330466195492477]
mimic_349_2021-12-11	mimic	[0.0, 0.7810736908228381, 4.732804699776034e-05, 0.020019763880052627, 0.26036105214407923, 0.0, 0.00014198414099328104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022149525994951843, 0.0, -0.2654440843916387, -0.5006834091893066, 0.0, -0.00014198414099328104, -0.010005149135326538, 0.0, 0.0, 0.0, 0.0, -0.00018931218799104137]
mimic_34_2021-12-11	mimic	[0.0, 0.7809535251217656, 5.3004216503669494e-05, 0.020003791308484866, 0.26031430809282163, 0.0, 0.00010600843300733899, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023703485620440997, 0.0, -0.2659009525123084, -0.5005824215039555, 0.0, -0.00010600843300733899, -0.009996595232592066, 0.0, 0.0, 0.0, 0.0, -0.00010600843300733899]
mimic_350_2021-12-11	mimic	[0.0, 0.7811086189026188, 5.019784705619442e-05, 0.020028940975421572, 0.26036619311106923, 0.0, 0.00010039569411238884, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022870139118802178, 0.0, -0.26525546341434253, -0.5006934056773056, 0.0, -0.00010039569411238884, -0.010009450703005168, 0.0, 0.0, 0.0, 0.0, -0.00010039569411238884]
mimic_351_2021-12-11	mimic	[0.0, 0.7808858978919846, 9.293715981243047e-05, 0.020027957939578768, 0.2602983972026553, 0.0, 0.00018587431962486094, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03383841988770594, 0.0, -0.2650753672170142, -0.5005502490337693, 0.0, -0.00018587431962486094, -0.010009332111798762, 0.0, 0.0, 0.0, 0.0, -0.00018587431962486094]
mimic_352_2021-12-11	mimic	[0.0, 0.7809397332966942, 4.642095543581372e-05, 0.020007431792835713, 0.26031943389295614, 0.0, 9.284191087162743e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.021910690965704076, 0.0, -0.26608491655808425, -0.5005850150376409, 0.0, -9.284191087162743e-05, -0.009999073800874276, 0.0, 0.0, 0.0, 0.0, -9.284191087162743e-05]
mimic_353_2021-12-11	mimic	[0.0, 0.7810756818609548, 5.212244463684351e-05, 0.020004594251620537, 0.2603516109610333, 0.0, 0.00015636733391053052, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023350855197305894, 0.0, -0.26537621462402505, -0.500667354203664, 0.0, -0.00015636733391053052, -0.009997084881346586, 0.0, 0.0, 0.0, 0.0, -0.00020848977854737405]
mimic_354_2021-12-11	mimic	[0.0, 0.7811081885052675, 4.580044026276005e-05, 0.020033112570931245, 0.26037550289379086, 0.0, 9.16008805255201e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02174604903675847, 0.0, -0.2653127903541164, -0.500708733128598, 0.0, -9.16008805255201e-05, -0.010011976241439347, 0.0, 0.0, 0.0, 0.0, -9.16008805255201e-05]
mimic_355_2021-12-11	mimic	[0.0, 0.7810864651880218, 5.172689535158619e-05, 0.020018308501063856, 0.26036215506267396, 0.0, 0.00015518068605475856, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023256412150073152, 0.0, -0.26530724625828556, -0.5006853108661434, 0.0, -0.00015518068605475856, -0.01000398156099677, 0.0, 0.0, 0.0, 0.0, -0.00020690758140634477]
mimic_356_2021-12-11	mimic	[0.0, 0.7809214919467093, 4.848275876295752e-05, 0.020003986265596272, 0.2603039317983189, 0.0, 9.696551752591504e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02243782075549674, 0.0, -0.26609277319461605, -0.500594180779289, 0.0, -9.696551752591504e-05, -0.00999714485692184, 0.0, 0.0, 0.0, 0.0, -9.696551752591504e-05]
mimic_357_2021-12-11	mimic	[0.0, 0.780532848939636, 0.00010473576954264882, 0.020015005559600188, 0.26017412512089394, 0.0, 0.00015710365431397322, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.037024094533326356, 0.0, -0.2662592733313218, -0.5003122975282791, 0.0, -0.00015710365431397322, -0.010002265991322963, 0.0, 0.0, 0.0, 0.0, -0.00010473576954264882]
mimic_358_2021-12-11	mimic	[0.0, 0.7807081605455409, 4.884249199494131e-05, 0.019996116222728972, 0.2602327973490473, 0.0, 9.768498398988263e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02252615730806693, 0.0, -0.26705120923154113, -0.5004499414785677, 0.0, -9.768498398988263e-05, -0.009993173862164991, 0.0, 0.0, 0.0, 0.0, -9.768498398988263e-05]
mimic_359_2021-12-11	mimic	[0.0, 0.7808456033813175, 9.308635775372151e-05, 0.020022875552825496, 0.26028807355095607, 0.0, 0.00013962953663058226, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03385550831502852, 0.0, -0.26524957641922947, -0.5005253456417605, 0.0, -0.00013962953663058226, -0.010006783458525062, 0.0, 0.0, 0.0, 0.0, -9.308635775372151e-05]
mimic_35_2021-12-11	mimic	[0.0, 0.7810530607016316, 5.5689263661240595e-05, 0.020036997065314366, 0.26035844546903203, 0.0, 0.0001670677909837218, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024280518956300897, 0.0, -0.26532592778761466, -0.5006798938727497, 0.0, -0.0001670677909837218, -0.01001292960629106, 0.0, 0.0, 0.0, 0.0, -0.00022275705464496238]
mimic_36_2021-12-11	mimic	[0.0, 0.780726641792085, 4.538211294233029e-05, 0.020031664652744592, 0.26023918845649885, 0.0, 9.076422588466059e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022001248354441727, 0.0, -0.26703742897525995, -0.5004467122602531, 0.0, -9.076422588466059e-05, -0.010011294115078064, 0.0, 0.0, 0.0, 0.0, -9.076422588466059e-05]
mimic_37_2021-12-11	mimic	[0.0, 0.7811213162723958, 5.682039369998224e-05, 0.020034870818613736, 0.2603737720907986, 0.0, 0.00011364078739996447, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02456913823587232, 0.0, -0.26502168029545714, -0.5007126733629835, 0.0, -0.00011364078739996447, -0.010011753369936871, 0.0, 0.0, 0.0, 0.0, -0.00011364078739996447]
mimic_38_2021-12-11	mimic	[0.0, 0.7811054549440297, 4.704207649442495e-05, 0.020011699340728373, 0.26036848498134324, 0.0, 9.40841529888499e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022062733875885303, 0.0, -0.26530790301325785, -0.5007064537913604, 0.0, -9.40841529888499e-05, -0.010001145462714744, 0.0, 0.0, 0.0, 0.0, -9.40841529888499e-05]
mimic_39_2021-12-11	mimic	[0.0, 0.7810948086156354, 5.179948595519891e-05, 0.02000496147589782, 0.2603545763080208, 0.0, 0.00010359897191039782, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02326832909107535, 0.0, -0.2652548076793826, -0.5007041911401438, 0.0, -0.00010359897191039782, -0.009997300789353389, 0.0, 0.0, 0.0, 0.0, -0.00010359897191039782]
mimic_3_2021-12-11	mimic	[0.0, 0.7810431823306804, 5.88170358403127e-05, 0.020033082407210506, 0.26034772744356016, 0.0, 0.0001176340716806254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0250913474894774, 0.0, -0.2653236486756506, -0.5006623724799097, 0.0, -0.0001176340716806254, -0.010010659500021222, 0.0, 0.0, 0.0, 0.0, -0.0001176340716806254]
mimic_40_2021-12-11	mimic	[0.0, 0.7811175907633179, 5.3023988946286025e-05, 0.020011253428328345, 0.2603689953218429, 0.0, 0.00015907196683885807, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023585070283308023, 0.0, -0.26516236392258713, -0.5006949228219897, 0.0, -0.00015907196683885807, -0.010000324315269545, 0.0, 0.0, 0.0, 0.0, -0.0002120959557851441]
mimic_41_2021-12-11	mimic	[0.0, 0.78080377767035, 4.993948050338024e-05, 0.020005755889654125, 0.2602645965914165, 0.0, 9.987896100676048e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022802366797843417, 0.0, -0.26659692271924507, -0.5005134493970781, 0.0, -9.987896100676048e-05, -0.009997883996776724, 0.0, 0.0, 0.0, 0.0, -9.987896100676048e-05]
mimic_42_2021-12-11	mimic	[0.0, 0.7807601109115193, 9.714450621636153e-05, 0.020040911632435383, 0.2602501321536326, 0.0, 0.00014571675932454232, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.034913735534160335, 0.0, -0.2655056499399377, -0.5004690671254514, 0.0, -0.00014571675932454232, -0.010015598590906874, 0.0, 0.0, 0.0, 0.0, -9.714450621636153e-05]
mimic_43_2021-12-11	mimic	[0.0, 0.7810929895232083, 4.7667731964897794e-05, 0.020010913878864094, 0.2603611519922718, 0.0, 9.533546392979559e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022222696642035352, 0.0, -0.26534719675580004, -0.5007018565592865, 0.0, -9.533546392979559e-05, -0.010000690166235558, 0.0, 0.0, 0.0, 0.0, -9.533546392979559e-05]
mimic_44_2021-12-11	mimic	[0.0, 0.7807056045873807, 9.638935793411701e-05, 0.02000079177132928, 0.2602319885505291, 0.0, 0.0001445840369011755, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.034767641406836004, 0.0, -0.2657358208885672, -0.5004535463939355, 0.0, -0.0001445840369011755, -0.009995576417767934, 0.0, 0.0, 0.0, 0.0, -9.638935793411701e-05]
mimic_45_2021-12-11	mimic	[0.0, 0.7806909712984168, 4.810409455169797e-05, 0.02000168251459602, 0.2602335307057757, 0.0, 9.620818910339594e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02258006198256703, 0.0, -0.26710279540775816, -0.5004461372591347, 0.0, -9.620818910339594e-05, -0.009996030847842839, 0.0, 0.0, 0.0, 0.0, -9.620818910339594e-05]
mimic_46_2021-12-11	mimic	[0.0, 0.7810850407388619, 5.1620143591396827e-05, 0.020513845063221098, 0.26035135621756905, 0.0, 0.00010324028718279365, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023497489362803835, 0.0, -0.2652552698587517, -0.5006844207503943, 0.0, -0.00010324028718279365, -0.010251760517251409, 0.0, 0.0, 0.0, 0.0, -0.00010324028718279365]
mimic_47_2021-12-11	mimic	[0.0, 0.7810599956869846, 5.423274515254719e-05, 0.019990189863228893, 0.2603605629283485, 0.0, 0.00010846549030509438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023884100965181784, 0.0, -0.26534997548238287, -0.5006767032483156, 0.0, -0.00010846549030509438, -0.009989671657099191, 0.0, 0.0, 0.0, 0.0, -0.00010846549030509438]
mimic_48_2021-12-11	mimic	[0.0, 0.7810969238140364, 4.7248147437909746e-05, 0.02002376488418615, 0.2603656412713455, 0.0, 9.449629487581949e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022121582630429345, 0.0, -0.26534559601130114, -0.5006980680290172, 0.0, -9.449629487581949e-05, -0.010007157627349285, 0.0, 0.0, 0.0, 0.0, -9.449629487581949e-05]
mimic_49_2021-12-11	mimic	[0.0, 0.7810079028172937, 5.00318959921906e-05, 0.020002752017677802, 0.26033596760576455, 0.0, 0.00015009568797657178, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02293462112282017, 0.0, -0.2656993868561274, -0.5006291576770575, 0.0, -0.00015009568797657178, -0.009996372819239681, 0.0, 0.0, 0.0, 0.0, -0.0002001275839687624]
mimic_4_2021-12-11	mimic	[0.0, 0.7808206910050454, 4.5488586850432584e-05, 0.020005880496820252, 0.2602765962408052, 0.0, 9.097717370086517e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.021670762775546082, 0.0, -0.26661770524775547, -0.5005200188326798, 0.0, -9.097717370086517e-05, -0.009998391389725083, 0.0, 0.0, 0.0, 0.0, -9.097717370086517e-05]
mimic_50_2021-12-11	mimic	[0.0, 0.7808221408851059, 4.84796004572839e-05, 0.020002683148675336, 0.2602772789350658, 0.0, 9.69592009145678e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02249453461217973, 0.0, -0.26652145147396394, -0.5005324828812734, 0.0, -9.69592009145678e-05, -0.00999649361429194, 0.0, 0.0, 0.0, 0.0, -9.69592009145678e-05]
mimic_51_2021-12-11	mimic	[0.0, 0.7808729048255416, 5.963228952145444e-05, 0.020024522821304402, 0.26029494376114864, 0.0, 0.00011926457904290888, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.025355649504522428, 0.0, -0.26607927584472973, -0.5005415117851842, 0.0, -0.00011926457904290888, -0.010006298181700055, 0.0, 0.0, 0.0, 0.0, -0.00011926457904290888]
mimic_52_2021-12-11	mimic	[0.0, 0.7811010355653847, 4.6121840121719026e-05, 0.0200261029808504, 0.2603670118551282, 0.0, 9.224368024343805e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.021824854745597443, 0.0, -0.2653204974842009, -0.5007171450974304, 0.0, -9.224368024343805e-05, -0.010008439306413028, 0.0, 0.0, 0.0, 0.0, -9.224368024343805e-05]
mimic_53_2021-12-11	mimic	[0.0, 0.7810494552388324, 4.7679623912706786e-05, 0.02001590611855431, 0.26034981841294413, 0.0, 9.535924782541357e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02221870474332136, 0.0, -0.2655564333442117, -0.5006646588577689, 0.0, -9.535924782541357e-05, -0.010003185096885884, 0.0, 0.0, 0.0, 0.0, -9.535924782541357e-05]
mimic_54_2021-12-11	mimic	[0.0, 0.7811100754041299, 4.5800013802808006e-05, 0.02003292603734822, 0.2603730784689635, 0.0, 9.160002760561601e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.021745846553573242, 0.0, -0.26530115995414566, -0.5007132309005788, 0.0, -9.160002760561601e-05, -0.01001188301729383, 0.0, 0.0, 0.0, 0.0, -9.160002760561601e-05]
mimic_55_2021-12-11	mimic	[0.0, 0.7806752675424321, 4.5931801295711564e-05, 0.01998033356363453, 0.2602220270607243, 0.0, 9.186360259142313e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02208401006297812, 0.0, -0.26722203357819074, -0.5004361614770366, 0.0, -9.186360259142313e-05, -0.009985573601687694, 0.0, 0.0, 0.0, 0.0, -9.186360259142313e-05]
mimic_56_2021-12-11	mimic	[0.0, 0.7811489664564395, 4.826077884940315e-05, 0.019989614599422785, 0.2603765540482999, 0.0, 9.65215576988063e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022354392763043542, 0.0, -0.2650964582197715, -0.5007345370298674, 0.0, -9.65215576988063e-05, -0.009989981221826453, 0.0, 0.0, 0.0, 0.0, -9.65215576988063e-05]
mimic_57_2021-12-11	mimic	[0.0, 0.7808536033028587, 9.1515218670127e-05, 0.020014378323156775, 0.2602875849415752, 0.0, 0.0001372728280051905, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.033439660902064405, 0.0, -0.2652477097934961, -0.5005424885162596, 0.0, -0.0001372728280051905, -0.010002613400644882, 0.0, 0.0, 0.0, 0.0, -9.1515218670127e-05]
mimic_58_2021-12-11	mimic	[0.0, 0.7811026501639928, 4.940998255152214e-05, 0.020030806926387076, 0.2603708440535011, 0.0, 9.881996510304428e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022669299994638358, 0.0, -0.26525255032959144, -0.500710881180615, 0.0, -9.881996510304428e-05, -0.010010462464938386, 0.0, 0.0, 0.0, 0.0, -9.881996510304428e-05]
mimic_59_2021-12-11	mimic	[0.0, 0.7810851480952107, 5.9754364277916294e-05, 0.02001771203310196, 0.2603617160317369, 0.0, 0.00011950872855583259, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.025311948708125344, 0.0, -0.2651301143011146, -0.5006818182846606, 0.0, -0.00011950872855583259, -0.010002880580123188, 0.0, 0.0, 0.0, 0.0, -0.00011950872855583259]
mimic_5_2021-12-11	mimic	[0.0, 0.7810881178632768, 5.152024417334684e-05, 0.02002076688576258, 0.26036270595442557, 0.0, 0.00010304048834669368, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023204717975675415, 0.0, -0.2653086493950669, -0.5006840369254193, 0.0, -0.00010304048834669368, -0.010005231418463956, 0.0, 0.0, 0.0, 0.0, -0.00010304048834669368]
mimic_60_2021-12-11	mimic	[0.0, 0.7811065621673312, 5.52174863683961e-05, 0.019999773562633067, 0.260372535221535, 0.0, 0.0001104349727367922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024152128537536455, 0.0, -0.265088108557396, -0.5007232098858895, 0.0, -0.0001104349727367922, -0.009994365032679694, 0.0, 0.0, 0.0, 0.0, -0.0001104349727367922]
mimic_61_2021-12-11	mimic	[0.0, 0.7806104994305386, 4.542817483330066e-05, 0.020015653831552273, 0.26020349981017954, 0.0, 9.085634966660132e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.021641982490584435, 0.0, -0.26756286413317426, -0.5003822601538401, 0.0, -9.085634966660132e-05, -0.010003284098292806, 0.0, 0.0, 0.0, 0.0, -9.085634966660132e-05]
mimic_62_2021-12-11	mimic	[0.0, 0.7808037243844516, 9.11994071581442e-05, 0.020018269871212652, 0.26027398808862773, 0.0, 0.0001823988143162884, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03338810296059659, 0.0, -0.26547235429664195, -0.5005114664246112, 0.0, -0.0001823988143162884, -0.010004574965248418, 0.0, 0.0, 0.0, 0.0, -0.0001823988143162884]
mimic_63_2021-12-11	mimic	[0.0, 0.7810058217511286, 5.496634633122633e-05, 0.019996756795300136, 0.2603316094939541, 0.0, 0.00010993269266245265, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02411923277014211, 0.0, -0.2655973854724856, -0.5006334823848093, 0.0, -0.00010993269266245265, -0.009992881763016945, 0.0, 0.0, 0.0, 0.0, -0.00010993269266245265]
mimic_64_2021-12-11	mimic	[0.0, 0.7810567836513784, 5.831480115063525e-05, 0.020001976794667888, 0.2603522612171261, 0.0, 0.0001166296023012705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02493540897201163, 0.0, -0.2653090193149301, -0.5006558937986638, 0.0, -0.0001166296023012705, -0.00999515691721888, 0.0, 0.0, 0.0, 0.0, -0.0001166296023012705]
mimic_65_2021-12-11	mimic	[0.0, 0.7811306733380722, 5.0500437899253426e-05, 0.02002847367084391, 0.2603802578085507, 0.0, 0.00015150131369776027, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022947398981420758, 0.0, -0.2650969987083409, -0.5007320419462574, 0.0, -0.00015150131369776027, -0.010009186791632029, 0.0, 0.0, 0.0, 0.0, -0.0002020017515970137]
mimic_66_2021-12-11	mimic	[0.0, 0.7811614705307025, 4.559396897978769e-05, 0.020015752382126797, 0.2603871568435675, 0.0, 9.118793795957539e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.021684491646787027, 0.0, -0.2650742168546897, -0.5007494425112122, 0.0, -9.118793795957539e-05, -0.01000331679416542, 0.0, 0.0, 0.0, 0.0, -9.118793795957539e-05]
mimic_67_2021-12-11	mimic	[0.0, 0.7808830613513715, 5.723941984924731e-05, 0.01999945329532701, 0.26029053782246725, 0.0, 0.00011447883969849463, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024738877258844688, 0.0, -0.26606027134327137, -0.5005701744656376, 0.0, -0.00011447883969849463, -0.009994002705678582, 0.0, 0.0, 0.0, 0.0, -0.00011447883969849463]
mimic_68_2021-12-11	mimic	[0.0, 0.7811076332310887, 4.5684152136570863e-05, 0.020018795466245354, 0.26037225668717195, 0.0, 9.136830427314173e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.021709109095298475, 0.0, -0.26532441877877627, -0.500707444247244, 0.0, -9.136830427314173e-05, -0.010004829317909018, 0.0, 0.0, 0.0, 0.0, -9.136830427314173e-05]
mimic_69_2021-12-11	mimic	[0.0, 0.780501046303031, 9.159950313386431e-05, 0.020032811335376124, 0.2601700687511148, 0.0, 0.00013739925470079647, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03349793829605418, 0.0, -0.2668476725295735, -0.5002981662165401, 0.0, -0.00013739925470079647, -0.01001182569253137, 0.0, 0.0, 0.0, 0.0, -9.159950313386431e-05]
mimic_6_2021-12-11	mimic	[0.0, 0.7811435144492176, 4.828072552717177e-05, 0.019997876513354548, 0.2603779527680374, 0.0, 9.656145105434355e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0223732882092914, 0.0, -0.26511912001480564, -0.5007290605874039, 0.0, -9.656145105434355e-05, -0.009994110184124556, 0.0, 0.0, 0.0, 0.0, -9.656145105434355e-05]
