ids	maltype	system calls frequency_1gram-scaled
noise_312_2021-11-24	noise	[0.11590825796091053, 0.0, 0.0, 3.6148432513922217, 0.0, 0.015130469914420012, 0.015162660871901181, 0.1161622370608204, 0.0, 0.0, 0.0, 0.0, 0.11820511754785322, 5120.0, 0.11619623645266715, 0.0, -0.005888234767340824]
noise_313_2021-11-24	noise	[0.29072389366506374, 0.0, 0.0, 0.9744360068970338, 0.0, 0.17601141583990604, 0.17604647307059296, 0.29037405890540513, 0.0, 0.0, 0.0, 0.0, 0.28162468659406764, 2560.0, 0.2907006048459051, 0.0, 0.10344698764939611]
noise_314_2021-11-24	noise	[1.1177363241116347, 0.0, 0.0, -0.4823404038589322, 0.0, 1.0125923346524335, 1.0126422965037902, 1.117625517021211, 0.0, 0.0, 0.0, 0.0, 1.12914004285199, 2560.0, 1.117768667795277, 0.0, 1.2592764817691866]
noise_315_2021-11-24	noise	[0.9606467493704901, 0.0, 0.0, -0.7554859808756758, 0.0, 0.8838875779120445, 0.8839352467448367, 0.9607329991026962, 0.0, 0.0, 0.0, 0.0, 0.9651240520209353, 2560.0, 0.960746522100815, 0.0, 0.8063162746141336]
noise_316_2021-11-24	noise	[0.7748287309996419, 0.0, 0.0, -0.7554859808756758, 0.0, 0.6586542536163641, 0.6586979096666682, 0.7753145688353603, 0.0, 0.0, 0.0, 0.0, 0.8118436533170043, 2560.0, 0.775117102899265, 0.0, 0.6188844647568702]
noise_317_2021-11-24	noise	[1.672134161816764, 0.0, 0.0, -0.7554859808756758, 0.0, 1.591763739984183, 1.5918240204190806, 1.6724545122057775, 0.0, 0.0, 0.0, 0.0, 1.741665215882874, 2560.0, 1.6727497738327877, 0.0, 1.5248048790669764]
noise_318_2021-11-24	noise	[0.729596713369896, 0.0, 0.0, 0.9744360068970338, 0.0, 0.626478064431267, 0.6265211472269299, 0.7296731090772469, 0.0, 0.0, 0.0, 0.0, 0.7772511897962727, 2560.0, 0.7299811824769703, 0.0, 0.775077639637923]
noise_319_2021-11-24	noise	[0.9294733318148544, 0.0, 0.0, -0.4823404038589322, 0.0, 0.8195351995418502, 0.81958172186536, 0.9297620085525478, 0.0, 0.0, 0.0, 0.0, 0.9275494795760028, 2560.0, 0.929278521243018, 0.0, 0.7594583221498178]
noise_31_2021-11-24	noise	[-0.613916458929855, 0.0, 0.0, -0.027097775497692805, 0.0, -0.7249218813428158, -0.724902875242081, -0.6141011190689944, 0.0, 0.0, 0.0, 0.0, -0.5736441528667772, 2560.0, -0.6142428137616512, 0.0, -0.3026552670413411]
noise_320_2021-11-24	noise	[0.7387653655921418, 0.0, 0.0, -0.7554859808756758, 0.0, 1.5274113616139886, 1.5274704955396037, 0.7384346392986705, 0.0, 0.0, 0.0, 0.0, 0.748026522339103, 2560.0, 0.7385633645290968, 0.0, 1.7590946413885555]
noise_321_2021-11-24	noise	[-0.16465250003981088, 0.0, 0.0, -0.6644374552034279, 0.0, -0.27445523275145484, -0.274428201085744, -0.1644104865415108, 0.0, 0.0, 0.0, 0.0, -0.16986660452996272, 2560.0, -0.1644729025113203, 0.0, -0.33389390201755165]
noise_322_2021-11-24	noise	[-0.6658721548559144, 0.0, 0.0, 0.06395075017455507, 0.0, -0.7892742597130101, -0.7892564001215576, -0.6656515178136494, 0.0, 0.0, 0.0, 0.0, -0.6583360463140854, 2560.0, -0.6654180474798868, 0.0, -0.7556154741963941]
noise_323_2021-11-24	noise	[-0.23677923085481115, 0.0, 0.0, -0.11814630116994068, 0.0, -0.37098380030674644, -0.37095848840495904, -0.23633653696389492, 0.0, 0.0, 0.0, 0.0, -0.23547300086238457, 2560.0, -0.23662680346808715, 0.0, -0.4276098069461833]
noise_324_2021-11-24	noise	[0.6947558349253619, 0.0, 0.0, -0.7554859808756758, 0.0, 0.5943018752461697, 0.5943443847871915, 0.6946269881915527, 0.0, 0.0, 0.0, 0.0, 0.6836129695763615, 2560.0, 0.6946988784848949, 0.0, 0.5095492423401333]
noise_325_2021-11-24	noise	[0.68436469574015, 0.0, 0.0, -0.7554859808756758, 0.0, 0.5621256860610725, 0.5621676223474532, 0.6844391623526881, 0.0, 0.0, 0.0, 0.0, 0.6883843438550832, 2560.0, 0.6845274034601524, 0.0, 0.5251685598282386]
noise_326_2021-11-24	noise	[-0.7343314247820164, 0.0, 0.0, -0.4823404038589322, 0.0, -0.8536266380832046, -0.8536099250010344, -0.7343174639675968, 0.0, 0.0, 0.0, 0.0, -0.7269245515707082, 5120.0, -0.7340755038968984, 0.0, -0.8805700141012364]
noise_327_2021-11-24	noise	[0.7137043828513365, 0.0, 0.0, -0.7554859808756758, 0.0, 0.5943018752461697, 0.5943443847871915, 0.7133725877350635, 0.0, 0.0, 0.0, 0.0, 0.7164161677425724, 2560.0, 0.7137703941562871, 0.0, 0.5251685598282386]
noise_328_2021-11-24	noise	[-1.5289479507099857, 0.0, 0.0, 0.2460478015190508, 0.0, -1.6580313677106346, -1.6580289859944932, -1.528967879399036, 0.0, 0.0, 0.0, 0.0, -1.4969050757994047, 2560.0, -1.5290398487994268, 0.0, -1.645916571018395]
noise_329_2021-11-24	noise	[0.8396205400368455, 0.0, 0.0, -0.11814630116994068, 0.0, 0.7551828211716558, 0.7552281969858833, 0.8394978716202074, 0.0, 0.0, 0.0, 0.0, 0.8416647425590142, 2560.0, 0.839642397587475, 0.0, 0.6813617347092914]
noise_32_2021-11-24	noise	[-1.9800456400444788, 0.0, 0.0, 1.520727160930521, 0.0, -2.1084980163019957, -2.1085036601508302, -1.9794735379936288, 0.0, 0.0, 0.0, 0.0, -1.9794102997351255, 2560.0, -1.979127618644281, 0.0, -2.052018825709132]
noise_330_2021-11-24	noise	[-0.32724326611430304, 0.0, 0.0, 2.0670183149640082, 0.0, -0.43533617867694085, -0.43531201328443575, -0.32741569996334446, 0.0, 0.0, 0.0, 0.0, -0.34103965677909975, 2560.0, -0.32753436150172294, 0.0, -0.4900870768986044]
noise_331_2021-11-24	noise	[1.6012299179647298, 0.0, 0.0, -0.7554859808756758, 0.0, 1.4952351724288915, 1.4952937330998655, 1.6015472443672798, 0.0, 0.0, 0.0, 0.0, 1.6140309539270714, 5120.0, 1.6012315900650673, 0.0, 1.6653787364599237]
noise_332_2021-11-24	noise	[0.011996866108791495, 0.0, 0.0, 0.2460478015190508, 0.0, -0.08139809764087161, -0.08136762644731388, 0.011838900470846854, 0.0, 0.0, 0.0, 0.0, 0.004884978428215477, 2560.0, 0.011938617449056863, 0.0, -0.09960413969597248]
noise_333_2021-11-24	noise	[1.5150445870756193, 0.0, 0.0, 0.2460478015190508, 0.0, 1.430882794058697, 1.4309402082203888, 1.5149507247369307, 0.0, 0.0, 0.0, 0.0, 1.5156213594284387, 5120.0, 1.5147740523547562, 0.0, 1.3998503391621342]
noise_334_2021-11-24	noise	[-1.8761342481923597, 0.0, 0.0, 0.2460478015190508, 0.0, -2.011969448746704, -2.011973372831615, -1.8761689839875417, 0.0, 0.0, 0.0, 0.0, -1.863704473476127, 2560.0, -1.8758235754242403, 0.0, -1.9739222382686057]
noise_335_2021-11-24	noise	[-0.7545024596709572, 0.0, 0.0, 2.0670183149640082, 0.0, -0.8536266380832046, -0.8536099250010344, -0.7542856026117715, 0.0, 0.0, 0.0, 0.0, -0.7609205933065996, 2560.0, -0.7544184539463833, 0.0, -0.8493313791250258]
noise_336_2021-11-24	noise	[0.4679845032951492, 0.0, 0.0, -0.4823404038589322, 0.0, 0.4012447401355865, 0.4012838101487614, 0.46784598501842656, 0.0, 0.0, 0.0, 0.0, 0.4814259845155342, 5120.0, 0.46774784199532865, 0.0, 0.3845947024352911]
noise_337_2021-11-24	noise	[1.533381891520111, 0.0, 0.0, -0.6644374552034279, 0.0, 1.4630589832437944, 1.463116970660127, 1.533288811246887, 0.0, 0.0, 0.0, 0.0, 1.6671124927778491, 2560.0, 1.533209850837102, 0.0, 1.4779469266026606]
noise_338_2021-11-24	noise	[-1.6683114644881218, 0.0, 0.0, 0.2460478015190508, 0.0, -1.7867361244510236, -1.7867360357534465, -1.6683373368747036, 0.0, 0.0, 0.0, 0.0, -1.6305035556036092, 2560.0, -1.6685797717951125, 0.0, -1.6302972535302895]
noise_339_2021-11-24	noise	[-0.3119621790772267, 0.0, 0.0, -0.20919482684218854, 0.0, -0.43533617867694085, -0.43531201328443575, -0.31213396120504755, 0.0, 0.0, 0.0, 0.0, -0.3052543496886878, 2560.0, -0.31227714896460923, 0.0, -0.4900870768986044]
noise_33_2021-11-24	noise	[0.593289416999175, 0.0, 0.0, 2.7043579946697434, 0.0, 0.49777330769087813, 0.49781409746797645, 0.5935637558700158, 0.0, 0.0, 0.0, 0.0, 0.6353028050043055, 5120.0, 0.5933019868319934, 0.0, 0.44707197238771224]
noise_340_2021-11-24	noise	[-1.7221008908586304, 0.0, 0.0, 0.6102419042080424, 0.0, -1.8510885028212178, -1.8510895606329232, -1.7223328138206861, 0.0, 0.0, 0.0, 0.0, -1.681199407315026, 2560.0, -1.7222978742695336, 0.0, -1.817729063387553]
noise_341_2021-11-24	noise	[-0.8376315731526525, 0.0, 0.0, -0.4823404038589322, 0.0, -0.9501552056384962, -0.9501402123202494, -0.8376220179736839, 0.0, 0.0, 0.0, 0.0, -0.8342804728419441, 2560.0, -0.8380152643059855, 0.0, -0.974285919029868]
noise_342_2021-11-24	noise	[-0.32663202263282, 0.0, 0.0, -0.20919482684218854, 0.0, -0.4675123678620381, -0.46748877572417413, -0.32639691737945803, 0.0, 0.0, 0.0, 0.0, -0.29690444470092503, 2560.0, -0.32594506852910693, 0.0, -0.5213257118748149]
noise_343_2021-11-24	noise	[1.0682256021115075, 0.0, 0.0, -0.4823404038589322, 0.0, 0.9804161454673362, 0.9804655340640518, 1.068723952994661, 0.0, 0.0, 0.0, 0.0, 1.1237722467884281, 2560.0, 1.0681827270496573, 0.0, 1.6653787364599237]
noise_344_2021-11-24	noise	[-0.9672151912270597, 0.0, 0.0, -0.11814630116994068, 0.0, -1.078859962378885, -1.078847262079203, -0.9676186756775962, 0.0, 0.0, 0.0, 0.0, -0.939250706973819, 2560.0, -0.9670658536824055, 0.0, -1.083621141446605]
noise_345_2021-11-24	noise	[-0.475775432114685, 0.0, 0.0, -0.4823404038589322, 0.0, -0.5962171246024269, -0.5961958254831276, -0.4757504441772131, 0.0, 0.0, 0.0, 0.0, -0.4597275919622993, 2560.0, -0.47565646654953514, 0.0, -0.6306609342915519]
noise_346_2021-11-24	noise	[-0.11453053455820052, 0.0, 0.0, 0.7923389555525381, 0.0, -0.21010285438126042, -0.2100746762062673, -0.11449013993107425, 0.0, 0.0, 0.0, 0.0, -0.10903158247626246, 2560.0, -0.11456910317117756, 0.0, -0.27141663206513056]
noise_347_2021-11-24	noise	[-1.2031551750795182, 0.0, 0.0, 0.6102419042080424, 0.0, -1.3362694758596627, -1.3362613615971097, -1.2033649655889231, 0.0, 0.0, 0.0, 0.0, -1.1718552030614964, 2560.0, -1.2029169308186214, 0.0, -1.1929563638633418]
noise_348_2021-11-24	noise	[0.7846086267033707, 0.0, 0.0, -0.11814630116994068, 0.0, 0.6908304428014613, 0.6908746721064066, 0.7846873686071157, 0.0, 0.0, 0.0, 0.0, 0.7760583462265923, 2560.0, 0.7846528607349611, 0.0, 0.603265147268765]
noise_349_2021-11-24	noise	[0.3604056505541318, 0.0, 0.0, -0.20919482684218854, 0.0, 0.24036379421010046, 0.24039999795006964, 0.36005878764323906, 0.0, 0.0, 0.0, 0.0, 0.3883841860804632, 5120.0, 0.36031163704648633, 0.0, 0.6501230997330808]
noise_34_2021-11-24	noise	[-1.0894638875236704, 0.0, 0.0, -0.7554859808756758, 0.0, -1.2075647191192738, -1.2075543118381562, -1.089465072710417, 0.0, 0.0, 0.0, 0.0, -1.0483958935995754, 2560.0, -1.0894414125738383, 0.0, -1.1773370463752366]
noise_350_2021-11-24	noise	[0.3200635807762503, 0.0, 0.0, 0.15499927584680295, 0.0, 0.20818760502500325, 0.2082232355103313, 0.3197149973213352, 0.0, 0.0, 0.0, 0.0, 0.3472310829264895, 2560.0, 0.31994359554203966, 0.0, 0.15030494011371195]
noise_351_2021-11-24	noise	[0.8023346876663793, 0.0, 0.0, 0.15499927584680295, 0.0, 0.6908304428014613, 0.6908746721064066, 0.8022104290499629, 0.0, 0.0, 0.0, 0.0, 0.789776047277917, 2560.0, 0.8021350834337372, 0.0, 0.6501230997330808]
noise_352_2021-11-24	noise	[0.3237310416651486, 0.0, 0.0, -0.7554859808756758, 0.0, 0.20818760502500325, 0.2082232355103313, 0.3239938841736583, 0.0, 0.0, 0.0, 0.0, 0.3943484039288652, 2560.0, 0.3237578986763181, 0.0, 0.24402084504234361]
noise_353_2021-11-24	noise	[-0.6554810156707026, 0.0, 0.0, -0.57338892953118, 0.0, -0.7570980705279129, -0.7570796376818193, -0.655667448491562, 0.0, 0.0, 0.0, 0.0, -0.6637038423776472, 2560.0, -0.6555644310496674, 0.0, -0.7556154741963941]
noise_354_2021-11-24	noise	[0.47226320766553054, 0.0, 0.0, 0.8833874812247859, 0.0, 0.3690685509504893, 0.3691070477090231, 0.4719211153539724, 0.0, 0.0, 0.0, 0.0, 0.45697269133708607, 5120.0, 0.47219786231865346, 0.0, 0.29087879750665946]
noise_355_2021-11-24	noise	[1.534604378483077, 0.0, 0.0, 1.3386301095860254, 0.0, 1.430882794058697, 1.4309402082203888, 1.5349188633811053, 0.0, 0.0, 0.0, 0.0, 1.5132356722890778, 2560.0, 1.5354348609987645, 0.0, 1.3217537517216078]
noise_356_2021-11-24	noise	[-0.5479021629296852, 0.0, 0.0, 3.4327462000477262, 0.0, -0.21010285438126042, -0.2100746762062673, -0.5478802511163745, 0.0, 0.0, 0.0, 0.0, -0.5509801250428497, 5120.0, -0.5484460846953484, 0.0, -0.24017799708892]
noise_357_2021-11-24	noise	[-1.2257711838943912, 0.0, 0.0, -0.7554859808756758, 0.0, -1.3362694758596627, -1.3362613615971097, -1.2253706694008708, 0.0, 0.0, 0.0, 0.0, -1.227322429051635, 2560.0, -1.2254848910297689, 0.0, -1.3022915862800788]
noise_358_2021-11-24	noise	[0.21737467588709736, 0.0, 0.0, 2.0670183149640082, 0.0, 0.11165903746971163, 0.11169294819111623, 0.21783673893268915, 0.0, 0.0, 0.0, 0.0, 0.22436819524940857, 2560.0, 0.2175931281055686, 0.0, 0.10344698764939611]
noise_359_2021-11-24	noise	[1.604897378853628, 0.0, 0.0, 0.2460478015190508, 0.0, 1.5274113616139886, 1.5274704955396037, 1.6046035921189392, 0.0, 0.0, 0.0, 0.0, 1.5919633478879842, 2560.0, 1.604092317415776, 0.0, 1.44670829162645]
noise_35_2021-11-24	noise	[-1.1126911398200263, 0.0, 0.0, -0.4823404038589322, 0.0, -1.2397409083043711, -1.2397310742778946, -1.1122858025894735, 0.0, 0.0, 0.0, 0.0, -1.0841812006899874, 2560.0, -1.112327231379509, 0.0, -0.7556154741963941]
noise_36_2021-11-24	noise	[0.9918201669261257, 0.0, 0.0, -0.7554859808756758, 0.0, 0.9160637670971418, 0.9241561997945097, 0.9925190157199537, 0.0, 0.0, 0.0, 0.0, 1.075462082216372, 2560.0, 0.9918966643640889, 0.0, 0.946890132007081]
noise_37_2021-11-24	noise	[-0.48127662344803246, 0.0, 0.0, 0.6102419042080424, 0.0, -0.5962171246024269, -0.5961958254831276, -0.4820668961973092, 0.0, 0.0, 0.0, 0.0, -0.4597275919622993, 2560.0, -0.48201363843999917, 0.0, -0.6306609342915519]
noise_38_2021-11-24	noise	[0.511382790480446, 0.0, 0.0, 2.0670183149640082, 0.0, 0.4012447401355865, 0.4012838101487614, 0.5114498796087671, 0.0, 0.0, 0.0, 0.0, 0.5899747493564503, 5120.0, 0.5116123280395305, 0.0, 0.3845947024352911]
noise_39_2021-11-24	noise	[-0.338245648780998, 0.0, 0.0, -0.7554859808756758, 0.0, -0.43533617867694085, -0.43531201328443575, -0.33841855186931824, 0.0, 0.0, 0.0, 0.0, -0.3481967181971821, 2560.0, -0.33834155371551183, 0.0, -0.4744677594104991]
noise_3_2021-11-24	noise	[0.14341421462764795, 0.0, 0.0, 1.3386301095860254, 0.0, 0.04730665909951722, 0.04733942331163953, 0.14326185379220024, 0.0, 0.0, 0.0, 0.0, 0.14683336322018276, 5120.0, 0.1428963583926161, 0.0, -0.005888234767340824]
noise_40_2021-11-24	noise	[-3.0894525589362205, 0.0, 0.0, 0.5191933785357944, 0.0, -2.205026583857287, -2.2050339474700453, -3.0891315283627616, 0.0, 0.0, 0.0, 0.0, -3.079808492765292, 2560.0, -3.0890898307193027, 0.0, -2.1769733656139745]
noise_41_2021-11-24	noise	[-0.6175839198187533, 0.0, 0.0, -0.20919482684218854, 0.0, -0.7249218813428158, -0.724902875242081, -0.6175649798542084, 0.0, 0.0, 0.0, 0.0, -0.5754334182212978, 5120.0, -0.6180571168959297, 0.0, -0.41199048945807804]
noise_42_2021-11-24	noise	[0.40930512907277605, 0.0, 0.0, 0.6102419042080424, 0.0, 0.3047161725802949, 0.3047535228295464, 0.40936786470334374, 0.0, 0.0, 0.0, 0.0, 0.4581655349067665, 2560.0, 0.40894400200853626, 0.0, 0.5251685598282386]
noise_43_2021-11-24	noise	[0.41052761603574217, 0.0, 0.0, -0.20919482684218854, 0.0, 0.3047161725802949, 0.3047535228295464, 0.41059040380400746, 0.0, 0.0, 0.0, 0.0, 0.5142291826817451, 2560.0, 0.41053329498115226, 0.0, 0.29087879750665946]
noise_44_2021-11-24	noise	[-2.600457773749778, 0.0, 0.0, 0.2460478015190508, 0.0, -2.7520218000039396, -2.752038908945597, -2.6007271576475923, 0.0, 0.0, 0.0, 0.0, -2.5847784113479273, 2560.0, -2.6002233123426177, 0.0, -2.7392687951857644]
noise_45_2021-11-24	noise	[-1.3761370803392223, 0.0, 0.0, 0.5191933785357944, 0.0, -1.4971504217851486, -1.4971451737958015, -1.3765580048496215, 0.0, 0.0, 0.0, 0.0, -1.3454139424499942, 2560.0, -1.3764677234282898, 0.0, -1.2241949988395524]
noise_46_2021-11-24	noise	[-0.3602504141143879, 0.0, 0.0, -0.7554859808756758, 0.0, -0.4675123678620381, -0.46748877572417413, -0.3602204991644885, 0.0, 0.0, 0.0, 0.0, -0.36847505888174886, 2560.0, -0.3602737967376128, 0.0, -0.5057063943867097]
noise_47_2021-11-24	noise	[-0.49716895396659183, 0.0, 0.0, 1.3386301095860254, 0.0, -0.628393313787524, -0.6283725879228659, -0.4971448784388288, 0.0, 0.0, 0.0, 0.0, -0.4984950079769122, 2560.0, -0.4972708509771129, 0.0, -0.5838029818272361]
noise_48_2021-11-24	noise	[0.5266638775175223, 0.0, 0.0, -0.4823404038589322, 0.0, 0.4012447401355865, 0.4012838101487614, 0.5269353748838412, 0.0, 0.0, 0.0, 0.0, 0.5154220262514255, 2560.0, 0.5271873991711674, 0.0, 0.33773674997097525]
noise_49_2021-11-24	noise	[-1.4213690979689682, 0.0, 0.0, 0.2460478015190508, 0.0, -1.529326610970246, -1.5293219362355397, -1.4209769255070712, 0.0, 0.0, 0.0, 0.0, -1.4056525427188544, 2560.0, -1.4212857852560612, 0.0, -1.427246126184921]
noise_4_2021-11-24	noise	[-1.7936163781921477, 0.0, 0.0, 0.2460478015190508, 0.0, -1.9476170703765097, -1.9476198479521383, -1.794055107726293, 0.0, 0.0, 0.0, 0.0, -1.7623127700532932, 2560.0, -1.7938160580372542, 0.0, -1.9114449683161847]
noise_50_2021-11-24	noise	[1.5327706480386278, 0.0, 0.0, -0.7554859808756758, 0.0, 1.430882794058697, 1.4309402082203888, 1.532677541696555, 0.0, 0.0, 0.0, 0.0, 1.5549851972278919, 2560.0, 1.5325741336480556, 0.0, 1.3529923866978182]
noise_51_2021-11-24	noise	[-0.7832309033006607, 0.0, 0.0, -0.4823404038589322, 0.0, -0.8858028272683017, -0.8857866874407727, -0.7828115149605923, 0.0, 0.0, 0.0, 0.0, -0.7674812329398418, 2560.0, -0.7830257274534715, 0.0, -0.8961893315893417]
noise_52_2021-11-24	noise	[0.8830188272221423, 0.0, 0.0, 1.8849212636195125, 0.0, 0.7873590103567529, 0.7874049594256216, 0.8831017662105478, 0.0, 0.0, 0.0, 0.0, 0.8959391249794723, 2560.0, 0.8831890250371537, 0.0, 0.6969810521973966]
noise_53_2021-11-24	noise	[0.8518454096665066, 0.0, 0.0, 1.7028242122750168, 0.0, 0.7551828211716558, 0.7552281969858833, 0.8519270191436221, 0.0, 0.0, 0.0, 0.0, 0.8446468514832152, 2560.0, 0.8517210241793567, 0.0, 0.7282196871736072]
noise_54_2021-11-24	noise	[-0.6365324677447279, 0.0, 0.0, -0.7554859808756758, 0.0, -0.7570980705279129, -0.7570796376818193, -0.636106822880942, 0.0, 0.0, 0.0, 0.0, -0.5980974460452254, 2560.0, -0.6364929153782753, 0.0, -0.693138204243973]
noise_55_2021-11-24	noise	[-1.8070637347847749, 0.0, 0.0, 0.2460478015190508, 0.0, -1.9476170703765097, -1.9476198479521383, -1.8075030378335943, 0.0, 0.0, 0.0, 0.0, -1.7927302810801433, 2560.0, -1.8071661190072286, 0.0, -1.8645870158518687]
noise_56_2021-11-24	noise	[-0.6047478067076092, 0.0, 0.0, -0.7554859808756758, 0.0, -0.7249218813428158, -0.724902875242081, -0.6049320758140163, 0.0, 0.0, 0.0, 0.0, -0.6153936778055912, 2560.0, -0.6047070559259552, 0.0, -0.7712347916844994]
noise_57_2021-11-24	noise	[0.13669053633133435, 0.0, 0.0, 0.4281448528635466, 0.0, 0.04730665909951722, 0.04733942331163953, 0.13633413222177232, 0.0, 0.0, 0.0, 0.0, 0.13669419287789938, 2560.0, 0.13653918650215208, 0.0, -0.0215075522554461]
noise_58_2021-11-24	noise	[0.04622650107184247, 0.0, 0.0, 2.4312124176529997, 0.0, -0.08139809764087161, -0.08136762644731388, 0.04647750832298651, 0.0, 0.0, 0.0, 0.0, 0.0842090758119619, 2560.0, 0.04658520425208589, 0.0, -0.09960413969597248]
noise_59_2021-11-24	noise	[-0.42076351878121016, 0.0, 0.0, -0.4823404038589322, 0.0, -0.5318647462322325, -0.5318423006036508, -0.42093994116412153, 0.0, 0.0, 0.0, 0.0, -0.3953140391995578, 2560.0, -0.42098478829154434, 0.0, -0.5681836643391308]
noise_5_2021-11-24	noise	[0.47226320766553054, 0.0, 0.0, -0.4823404038589322, 0.0, 0.3690685509504893, 0.3691070477090231, 0.472328628387527, 0.0, 0.0, 0.0, 0.0, 0.4575691131219263, 2560.0, 0.47219786231865346, 0.0, 0.29087879750665946]
noise_60_2021-11-24	noise	[-2.142636406118971, 0.0, 0.0, -0.4823404038589322, 0.0, -2.269378962227482, -2.2693874723495218, -2.1424787514154624, 0.0, 0.0, 0.0, 0.0, -2.0855733774366807, 2560.0, -2.1421890776346837, 0.0, -2.1769733656139745]
noise_61_2021-11-24	noise	[0.5468349124064631, 0.0, 0.0, -0.4823404038589322, 0.0, 0.4334209293206837, 0.4334605725884998, 0.5464960004944613, 0.0, 0.0, 0.0, 0.0, 0.538086054075353, 2560.0, 0.5468946320316059, 0.0, 0.3845947024352911]
noise_62_2021-11-24	noise	[1.109178915370872, 0.0, 0.0, -0.7554859808756758, 0.0, 1.0125923346524335, 1.0126422965037902, 1.1092714998333422, 0.0, 0.0, 0.0, 0.0, 1.096336844685779, 5120.0, 1.1088686271486272, 0.0, 0.9781287669832917]
noise_63_2021-11-24	noise	[1.3683461515196866, 0.0, 0.0, 0.2460478015190508, 0.0, 1.2700018481332112, 1.2700563960216968, 1.3688573022076123, 0.0, 0.0, 0.0, 0.0, 1.3891799410423165, 2560.0, 1.36824124027956, 0.0, 1.2748957992572918]
noise_64_2021-11-24	noise	[0.7369316351476926, 0.0, 0.0, 1.7028242122750168, 0.0, 0.626478064431267, 0.6265211472269299, 0.7370083436812294, 0.0, 0.0, 0.0, 0.0, 0.8219828236592877, 5120.0, 0.7369740715564808, 0.0, 0.5564071948044491]
noise_65_2021-11-24	noise	[-0.6359212242632449, 0.0, 0.0, -0.4823404038589322, 0.0, -0.4996885570471353, -0.49966553816391246, -0.6359030663641647, 0.0, 0.0, 0.0, 0.0, -0.6404433927688795, 2560.0, -0.6355393395947058, 0.0, -0.3495132195056569]
noise_66_2021-11-24	noise	[-0.18237856100281943, 0.0, 0.0, -0.4823404038589322, 0.0, -0.3066314219365521, -0.30660496352548233, -0.1823410600179125, 0.0, 0.0, 0.0, 0.0, -0.16628807382092153, 2560.0, -0.1825908423991428, 0.0, 0.04096971769697501]
noise_67_2021-11-24	noise	[-0.4831103538924816, 0.0, 0.0, -0.7554859808756758, 0.0, -0.5962171246024269, -0.5961958254831276, -0.4830856787811956, 0.0, 0.0, 0.0, 0.0, -0.4883558376346288, 2560.0, -0.48328507281809197, 0.0, -0.6306609342915519]
noise_68_2021-11-24	noise	[1.409299464779051, 0.0, 0.0, -0.7554859808756758, 0.0, 1.3021780373183083, 1.3022331584614353, 1.4094048490462934, 0.0, 0.0, 0.0, 0.0, 1.4482256977414962, 2560.0, 1.409244998973053, 0.0, 1.2592764817691866]
noise_69_2021-11-24	noise	[0.9777615668520155, 0.0, 0.0, -0.4823404038589322, 0.0, 0.8838875779120445, 0.8839352467448367, 0.978052303028766, 0.0, 0.0, 0.0, 0.0, 1.0098556858839502, 2560.0, 0.9775930276105448, 0.0, 0.8375549095903442]
noise_6_2021-11-24	noise	[-1.1395858530052807, 0.0, 0.0, -0.3912918781866843, 0.0, -1.2719170974894682, -1.2719078367176329, -1.139792932354408, 0.0, 0.0, 0.0, 0.0, -1.1354734741862444, 2560.0, -1.1399809291030274, 0.0, -0.9899052365179732]
noise_70_2021-11-24	noise	[-0.7398326161153639, 0.0, 0.0, -0.7554859808756758, 0.0, -0.8536266380832046, -0.8536099250010344, -0.7396151334038064, 0.0, 0.0, 0.0, 0.0, -0.7024712583922601, 2560.0, -0.7397969585983161, 0.0, -0.8493313791250258]
noise_71_2021-11-24	noise	[-1.316235219153883, 0.0, 0.0, -0.4823404038589322, 0.0, -1.4649742326000514, -1.464968411356063, -1.3160423193667656, 0.0, 0.0, 0.0, 0.0, -1.2368651776090782, 2560.0, -1.315438873279835, 0.0, -1.4428654436730264]
noise_72_2021-11-24	noise	[-0.9623252433751953, 0.0, 0.0, -0.7554859808756758, 0.0, -1.078859962378885, -1.078847262079203, -0.9627285192749412, 0.0, 0.0, 0.0, 0.0, -0.9386542851889788, 2560.0, -0.9622979747645575, 0.0, -1.0211438714941838]
noise_73_2021-11-24	noise	[1.5058759348533735, 0.0, 0.0, -0.7554859808756758, 0.0, 1.430882794058697, 1.4309402082203888, 1.5057816814819525, 0.0, 0.0, 0.0, 0.0, 1.5335140129736446, 2560.0, 1.5061918703026298, 0.0, 1.5248048790669764]
noise_74_2021-11-24	noise	[-0.30523850078091314, 0.0, 0.0, 1.7028242122750168, 0.0, -0.4031599894918437, -0.4031352508446974, -0.30561375266817425, 0.0, 0.0, 0.0, 0.0, -0.31181498932193, 2560.0, -0.305602118479622, 0.0, -0.3651325369937622]
noise_75_2021-11-24	noise	[0.098182196997902, 0.0, 0.0, 1.7028242122750168, 0.0, -0.017045719270677193, -0.01701410156783717, 0.0982316635844187, 0.0, 0.0, 0.0, 0.0, 0.10150530757232766, 2560.0, 0.09871401375389102, 0.0, -0.005888234767340824]
noise_76_2021-11-24	noise	[-1.325403871376129, 0.0, 0.0, 0.2460478015190508, 0.0, -1.4649742326000514, -1.464968411356063, -1.3256188756552985, 0.0, 0.0, 0.0, 0.0, -1.3305033978289893, 2560.0, -1.3256103483045774, 0.0, -1.4741040786492368]
